ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000141699,FAM134C,chr17,40762641,-,14,0.823529412,0.014390651,10.56680092
ENSG00000037042,TUBG2,chr17,40811265,+,206,8.24,0.015158598,9.717334926
ENSG00000068137,PLEKHH3,chr17,40829048,-,32,0.64,0.014430199,23.37492425
ENSG00000184451,CCR10,chr17,40833845,-,839,20.46341463,0.169312169,169.4829643
ENSG00000108797,CNTNAP1,chr17,40834631,+,494,21.47826087,0.096925926,30.57743403
ENSG00000108799,EZH1,chr17,40897071,-,429,15.32142857,0.111372549,38.05834321
ENSG00000131477,RAMP2,chr17,40913211,+,386,8.212765957,0.02322244,37.06479213
ENSG00000131475,VPS25,chr17,40925453,+,15,1.666666667,0.025227273,10.55648024
ENSG00000126562,WNK4,chr17,40932648,+,370,11.93548387,0.101961442,129.9236714
ENSG00000183978,COA3,chr17,40950743,-,200,66.66666667,0.666666667,2.191196596
ENSG00000126581,BECN1,chr17,40976310,-,4,0.19047619,0.006171548,2.98063519
ENSG00000131467,PSME3,chr17,40976442,+,4,0.19047619,0.006171548,2.997832938
ENSG00000131480,AOC2,chr17,40996608,+,600,100,1,6.651415618
ENSG00000131471,AOC3,chr17,41003200,+,394,49.25,0.504691358,41.80650923
ENSG00000131482,G6PC,chr17,41052813,+,0,NA,NA,0
ENSG00000266967,AARSD1,chr17,41116515,-,0,NA,NA,0
ENSG00000108825,PTGES3L-AARSD1,chr17,41132545,-,313,5.048387097,0.019871437,39.67684163
ENSG00000198863,RUNDC1,chr17,41132581,+,313,5.048387097,0.019871437,39.6193535
ENSG00000131469,RPL27,chr17,41150445,+,14,1,0.010068376,12.39885986
ENSG00000068079,IFI35,chr17,41158741,+,0,NA,NA,0
ENSG00000108828,VAT1,chr17,41174459,-,0,0,0,0
ENSG00000012048,BRCA1,chr17,41322420,-,400,44.44444444,0.444444444,4.96639965
ENSG00000188554,NBR1,chr17,41322497,+,400,44.44444444,0.444444444,5.043474155
ENSG00000175906,ARL4D,chr17,41476352,+,1562,57.85185185,0.450031771,704.194289
ENSG00000067596,DHX8,chr17,41561333,+,4,0.8,0.006829268,1.222537584
ENSG00000175832,ETV4,chr17,41623800,-,68,1.307692308,0.014526421,50.02468874
ENSG00000005102,MEOX1,chr17,41739262,-,0,NA,NA,0
ENSG00000167941,SOST,chr17,41836156,-,134,19.14285714,0.524347826,12.76234848
ENSG00000108861,DUSP3,chr17,41856368,-,99,1.064516129,0.01047635,32.15428486
ENSG00000231256,C17orf105,chr17,41857802,+,99,1.087912088,0.010483384,41.60739576
ENSG00000161647,MPP3,chr17,41910547,-,385,6.754385965,0.046548253,82.32429264
ENSG00000161649,CD300LG,chr17,41924515,+,0,NA,NA,0
ENSG00000108852,MPP2,chr17,41987068,-,0,0,0,0
ENSG00000267496,FAM215A,chr17,41994575,+,76,15.2,0.361311475,26.60957784
ENSG00000108849,PPY,chr17,42019833,-,100,50,0.5,1.008838834
ENSG00000131096,PYY,chr17,42081837,-,593,12.61702128,0.127872493,232.2582515
ENSG00000161653,NAGS,chr17,42082031,+,598,12.20408163,0.124867872,224.9323623
ENSG00000091947,TMEM101,chr17,42092415,-,367,91.75,0.9175,16.09307827
ENSG00000161654,LSM12,chr17,42144987,-,8,0.19047619,0.005266904,10.69637708
ENSG00000141349,G6PC3,chr17,42148097,+,16,1,0.013963636,3.964954206
ENSG00000125319,C17orf53,chr17,42219273,+,23,0.71875,0.009714437,19.38847115
ENSG00000161664,ASB16,chr17,42248073,+,265,44.16666667,0.523595506,196.5926968
ENSG00000168591,TMUB2,chr17,42264353,+,0,0,0,0
ENSG00000087152,ATXN7L3,chr17,42275529,-,381,6.35,0.229950199,280.4109381
ENSG00000108312,UBTF,chr17,42298994,-,152,1.206349206,0.012391677,58.80504073
ENSG00000004939,SLC4A1,chr17,42345502,-,0,NA,NA,0
ENSG00000108309,RUNDC3A,chr17,42385926,+,252,8.4,0.064566038,18.24927912
ENSG00000013306,SLC25A39,chr17,42402217,-,446,5.011235955,0.040110003,148.0426522
ENSG00000030582,GRN,chr17,42422490,+,4,0.666666667,0.00779661,0.956588845
ENSG00000161682,FAM171A2,chr17,42441235,-,83,1.064102564,0.014762851,53.40779596
ENSG00000005961,ITGA2B,chr17,42466873,-,0,NA,NA,0
ENSG00000180340,FZD2,chr17,42634811,+,155,2.924528302,0.024512093,33.53466767
ENSG00000180336,C17orf104,chr17,42733761,+,1179,28.75609756,0.211206897,251.7490287
ENSG00000180329,CCDC43,chr17,42767165,-,0,0,0,0
ENSG00000161692,DBF4B,chr17,42785975,+,0,NA,NA,0
ENSG00000073670,ADAM11,chr17,42836567,+,720,9.473684211,0.087949735,222.509441
ENSG00000182963,GJC1,chr17,42908179,-,78,1.659574468,0.017366593,63.96643186
ENSG00000131097,HIGD1B,chr17,42923720,+,0,NA,NA,0
ENSG00000108883,EFTUD2,chr17,42976993,-,12,0.923076923,0.011396648,2.131764004
ENSG00000214447,FAM187A,chr17,42977079,+,12,0.923076923,0.011396648,2.168747491
ENSG00000131095,GFAP,chr17,42992920,-,100,50,0.5,1.043103079
ENSG00000186185,KIF18B,chr17,43025079,-,26,0.896551724,0.012978454,10.4280698
ENSG00000131094,C1QL1,chr17,43045644,-,562,4.886956522,0.042447535,180.0503637
ENSG00000172992,DCAKD,chr17,43138473,-,30,1.2,0.01443038,15.53173118
ENSG00000136448,NMT1,chr17,43138679,+,30,1.2,0.01443038,15.73411516
ENSG00000181513,ACBD4,chr17,43209966,+,92,1.226666667,0.014791179,45.67147053
ENSG00000186834,HEXIM1,chr17,43224683,+,302,16.77777778,0.033429952,9.717266604
ENSG00000168517,HEXIM2,chr17,43238263,+,18,1.636363636,0.036097561,3.239047209
ENSG00000184922,FMNL1,chr17,43299291,+,127,0.962121212,0.012702772,52.71868225
ENSG00000184361,SPATA32,chr17,43339479,-,131,8.1875,0.185441176,26.57162433
ENSG00000159314,ARHGAP27,chr17,43511112,-,282,7.621621622,0.172423246,205.3178792
ENSG00000225190,PLEKHM1,chr17,43568146,-,0,NA,NA,0
ENSG00000120088,CRHR1,chr17,43697709,+,0,NA,NA,0
ENSG00000185294,SPPL2C,chr17,43922255,+,1407,63.95454545,0.526757143,446.3094716
ENSG00000186868,MAPT,chr17,43971747,+,226,4.035714286,0.053991935,146.6100819
ENSG00000256762,STH,chr17,44076615,+,0,NA,NA,0
ENSG00000120071,KANSL1,chr17,44302740,-,0,NA,NA,0
ENSG00000176681,LRRC37A,chr17,44372496,+,0,NA,NA,0
ENSG00000228696,ARL17B,chr17,44439163,-,0,NA,NA,0
ENSG00000238083,LRRC37A2,chr17,44590075,+,0,NA,NA,0
ENSG00000185829,ARL17A,chr17,44657088,-,0,NA,NA,0
ENSG00000073969,NSF,chr17,44668034,+,0,NA,NA,0
ENSG00000108379,WNT3,chr17,44896126,-,641,7.630952381,0.133646606,573.4695005
ENSG00000158955,WNT9B,chr17,44928967,+,1716,16.82352941,0.207281369,821.9135515
ENSG00000108433,GOSR2,chr17,45000485,+,0,0,0,0
ENSG00000179673,RPRML,chr17,45056614,-,683,7.344086022,0.039969168,128.1354458
ENSG00000004897,CDC27,chr17,45266665,-,50,16.66666667,0.2,1.013490182
ENSG00000198336,MYL4,chr17,45286427,+,0,0,0,0
ENSG00000259207,ITGB3,chr17,45331207,+,262,3.852941176,0.036229075,87.58534271
ENSG00000178852,EFCAB13,chr17,45401141,+,24,0.888888889,0.016196532,14.45427837
ENSG00000141279,NPEPPS,chr17,45600322,+,0,NA,NA,0
ENSG00000108424,KPNB1,chr17,45727203,+,130,3.513513514,0.010874191,25.48378898
ENSG00000198933,TBKBP1,chr17,45772629,+,1309,13.22222222,0.03038003,144.7183694
ENSG00000073861,TBX21,chr17,45810609,+,259,3.547945205,0.007069378,13.41709324
ENSG00000006025,OSBPL7,chr17,45899147,-,116,16.57142857,0.53440678,92.56578149
ENSG00000159111,MRPL10,chr17,45908907,-,15,1,0.010319793,12.11523347
ENSG00000141294,LRRC46,chr17,45908992,+,15,1,0.010319793,12.13040343
ENSG00000141295,SCRN2,chr17,45918699,-,29,1.45,0.020573454,33.40423093
ENSG00000189120,SP6,chr17,45933240,-,0,NA,NA,0
ENSG00000167182,SP2,chr17,45973515,+,270,4.821428571,0.015965753,25.93594444
ENSG00000108439,PNPO,chr17,46018888,+,12,1.333333333,0.019236277,8.686967794
ENSG00000167183,PRR15L,chr17,46035243,-,0,NA,NA,0
ENSG00000108465,CDK5RAP3,chr17,46047893,+,0,NA,NA,0
ENSG00000082641,NFE2L1,chr17,46125685,+,28,1.272727273,0.018076923,11.25237323
ENSG00000108468,CBX1,chr17,46178883,-,214,10.7,0.015166488,15.44909724
ENSG00000002919,SNX11,chr17,46184919,+,12,0.545454545,0.007702247,13.91566354
ENSG00000141293,SKAP1,chr17,46507594,-,29,0.644444444,0.007085799,14.5782328
ENSG00000120094,HOXB1,chr17,46608272,-,1525,76.25,0.725544041,472.1506138
ENSG00000173917,HOXB2,chr17,46622393,-,191,2.098901099,0.017654059,51.46945686
ENSG00000182742,HOXB4,chr17,46655743,-,326,6.392156863,0.031401142,76.66529626
ENSG00000120093,HOXB3,chr17,46667631,-,44,5.5,0.069259259,12.73054645
ENSG00000120075,HOXB5,chr17,46671103,-,340,7.083333333,0.053704797,88.51206204
ENSG00000108511,HOXB6,chr17,46682354,-,1069,62.88235294,0.682604651,185.4438833
ENSG00000260027,HOXB7,chr17,46688383,-,118,1.43902439,0.015877092,64.19550711
ENSG00000120068,HOXB8,chr17,46692301,-,310,11.07142857,0.029690722,16.02306391
ENSG00000170689,HOXB9,chr17,46703835,-,462,5.310344828,0.058877018,280.8729708
ENSG00000159182,PRAC1,chr17,46799882,-,372,16.90909091,0.246742788,259.436929
ENSG00000159184,HOXB13,chr17,46806111,-,371,8.627906977,0.13,73.89467056
ENSG00000170703,TTLL6,chr17,46894469,-,38,1.407407407,0.021832884,8.437088458
ENSG00000136436,CALCOCO2,chr17,46908349,+,0,NA,NA,0
ENSG00000159199,ATP5G1,chr17,46970147,+,25,2.777777778,0.02189899,11.42668155
ENSG00000159202,UBE2Z,chr17,46985730,+,37,0.787234043,0.008660241,18.4898529
ENSG00000159210,SNF8,chr17,47022154,-,23,0.884615385,0.009289509,14.12611391
ENSG00000159224,GIP,chr17,47045955,-,0,NA,NA,0
ENSG00000159217,IGF2BP1,chr17,47074773,+,1251,15.07228916,0.198117761,816.352456
ENSG00000167080,B4GALNT2,chr17,47209821,+,1175,25.54347826,0.197862784,436.7903858
ENSG00000108798,ABI3,chr17,47287588,+,0,0,0,0
ENSG00000167083,GNGT2,chr17,47287936,-,0,0,0,0
ENSG00000173868,PHOSPHO1,chr17,47308128,-,93,2.384615385,0.029269068,59.54052246
ENSG00000198740,ZNF652,chr17,47439835,-,44,0.448979592,0.00813697,14.79668926
ENSG00000167085,PHB,chr17,47492242,-,6,1.2,0.024545455,2.240072478
ENSG00000064300,NGFR,chr17,47572654,+,131,1.955223881,0.024598997,45.54173711
ENSG00000182575,NXPH3,chr17,47653297,+,429,7.15,0.029279476,46.37031347
ENSG00000121067,SPOP,chr17,47755525,-,109,4.954545455,0.007463312,7.954008904
ENSG00000121104,FAM117A,chr17,47865937,-,4,0.235294118,0.00334507,1.985973891
ENSG00000136504,KAT7,chr17,47865980,+,104,5.777777778,0.010314685,7.900569941
ENSG00000176358,TAC4,chr17,47925379,-,0,NA,NA,0
ENSG00000108813,DLX4,chr17,48046561,+,844,23.44444444,0.188581998,155.6683693
ENSG00000064195,DLX3,chr17,48072588,-,519,4.76146789,0.053740869,343.7816529
ENSG00000005882,PDK2,chr17,48172100,+,12,0.666666667,0.012773109,3.299267136
ENSG00000167100,SAMD14,chr17,48207246,-,190,2.533333333,0.020985388,60.42272112
ENSG00000108823,SGCA,chr17,48243365,+,0,NA,NA,0
ENSG00000108821,COL1A1,chr17,48279000,-,213,4.953488372,0.039900812,58.35822387
ENSG00000167105,TMEM92,chr17,48348766,+,221,13,0.01883792,8.418119056
ENSG00000015532,XYLT2,chr17,48423392,+,89,1.05952381,0.013347732,53.59594068
ENSG00000108826,MRPL27,chr17,48450562,-,14,1,0.006022305,3.280596286
ENSG00000154920,EME1,chr17,48450580,+,14,1,0.006022305,3.283681644
ENSG00000108829,LRRC59,chr17,48474914,-,11,0.785714286,0.008464912,8.293456844
ENSG00000167107,ACSF2,chr17,48503518,+,152,4.222222222,0.06601626,69.86684255
ENSG00000136457,CHAD,chr17,48546227,-,1428,29.75,0.322951681,370.795775
ENSG00000136444,RSAD1,chr17,48556189,+,28,0.717948718,0.008805815,8.646044016
ENSG00000136449,MYCBPAP,chr17,48585744,+,50,0.925925926,0.008661348,9.863053297
ENSG00000049283,EPN3,chr17,48610047,+,59,14.75,0.133870968,35.2687291
ENSG00000006283,CACNA1G,chr17,48638428,+,484,3.248322148,0.03412737,163.4817082
ENSG00000108846,ABCC3,chr17,48712217,+,241,3.825396825,0.020387144,28.72671202
ENSG00000154945,ANKRD40,chr17,48785270,-,43,0.704918033,0.009984488,20.1603024
ENSG00000108848,LUC7L3,chr17,48796925,+,42,1.5,0.015067407,19.93642563
ENSG00000173714,WFIKKN2,chr17,48912010,+,1789,61.68965517,0.63962766,132.9282329
ENSG00000141232,TOB1,chr17,48945339,-,53,0.981481481,0.013517787,26.73187342
ENSG00000008294,SPAG9,chr17,49198226,-,77,0.9625,0.010429604,25.51650204
ENSG00000239672,NME1,chr17,49230896,+,13,0.619047619,0.007773973,6.883268619
ENSG00000243678,NME1-NME2,chr17,49242795,+,91,0.805309735,0.011160419,53.14874023
ENSG00000011258,MBTD1,chr17,49337427,-,18,0.5,0.011715976,2.288277817
ENSG00000011260,UTP18,chr17,49337896,+,18,0.5,0.011715976,2.08339649
ENSG00000154975,CA10,chr17,50237377,-,495,13.02631579,0.158604651,201.8736305
ENSG00000227011,C17orf112,chr17,51062879,+,0,NA,NA,0
ENSG00000141200,KIF2B,chr17,51900238,+,424,60.57142857,0.460174419,80.56521986
ENSG00000141198,TOM1L1,chr17,52978051,+,103,6.4375,0.007156085,5.509428786
ENSG00000166260,COX11,chr17,53046064,-,10,0.833333333,0.009382151,4.509287507
ENSG00000166263,STXBP4,chr17,53046125,+,10,0.833333333,0.009382151,4.564637764
ENSG00000108924,HLF,chr17,53342320,+,242,5.902439024,0.084915254,143.9342673
ENSG00000108960,MMD,chr17,53499341,-,87,1.06097561,0.008289231,15.17138887
ENSG00000166292,TMEM100,chr17,53809482,-,0,NA,NA,0
ENSG00000141179,PCTP,chr17,53828339,+,59,1.685714286,0.017433676,33.74400453
ENSG00000153930,ANKFN1,chr17,54230835,+,0,NA,NA,0
ENSG00000183691,NOG,chr17,54671059,+,246,2.673913043,0.01821874,60.93252159
ENSG00000214226,C17orf67,chr17,54911256,-,179,1.504201681,0.009604222,44.27540591
ENSG00000153933,DGKE,chr17,54911459,+,179,1.504201681,0.009604222,43.29157634
ENSG00000121060,TRIM25,chr17,54991409,-,48,1.846153846,0.011494396,10.45420146
ENSG00000121058,COIL,chr17,55038411,-,215,8.958333333,0.202061404,172.7334527
ENSG00000121064,SCPEP1,chr17,55055467,+,100,16.66666667,0.111111111,1.007628953
ENSG00000121057,AKAP1,chr17,55162552,+,59,0.702380952,0.013949416,31.65978805
ENSG00000153944,MSI2,chr17,55333211,+,117,1.392857143,0.016728929,39.25635819
ENSG00000181610,MRPS23,chr17,55927433,-,155,5.740740741,0.036191223,26.06664485
ENSG00000180891,CUEDC1,chr17,56032684,-,212,2.255319149,0.016413149,54.48402869
ENSG00000136451,VEZF1,chr17,56065615,-,204,2.428571429,0.01481219,21.89639529
ENSG00000136450,SRSF1,chr17,56084707,-,0,0,0,0
ENSG00000264364,DYNLL2,chr17,56160779,+,135,2.142857143,0.016460209,49.09407458
ENSG00000141194,OR4D1,chr17,56232514,+,0,NA,NA,0
ENSG00000255713,OR4D2,chr17,56247016,+,0,NA,NA,0
ENSG00000121053,EPX,chr17,56270088,+,303,60.6,0.76,51.03186215
ENSG00000011143,MKS1,chr17,56296966,-,10,0.555555556,0.008573898,10.68151783
ENSG00000167419,LPO,chr17,56315786,+,0,NA,NA,0
ENSG00000005381,MPO,chr17,56358296,-,1036,41.44,0.47362972,523.3743388
ENSG00000005379,BZRAP1,chr17,56406152,-,8,1.142857143,0.025414847,6.066036308
ENSG00000213246,SUPT4H1,chr17,56429599,-,15,0.714285714,0.010505451,10.87045103
ENSG00000108375,RNF43,chr17,56494931,-,0,NA,NA,0
ENSG00000176160,HSF5,chr17,56565759,-,2030,54.86486486,0.518860759,135.6444471
ENSG00000108389,MTMR4,chr17,56595251,-,32,1.684210526,0.009192825,2.206718405
ENSG00000108387,Sep-04,chr17,56618179,-,50,50,0.5,1.487950991
ENSG00000181013,C17orf47,chr17,56621733,-,50,50,0.5,1.368068649
ENSG00000121101,TEX14,chr17,56769416,-,25,2.272727273,0.025,19.16109692
ENSG00000108384,RAD51C,chr17,56769962,+,25,2.272727273,0.025,17.26696748
ENSG00000175175,PPM1E,chr17,56833229,+,148,1.973333333,0.022419542,59.93284863
ENSG00000182628,SKA2,chr17,57232800,-,82,2.411764706,0.015133531,5.88084449
ENSG00000167447,SMG8,chr17,57287370,+,1106,39.5,0.317379032,384.7347878
ENSG00000153982,GDPD1,chr17,57297827,+,125,5.434782609,0.033688601,41.09769024
ENSG00000175155,YPEL2,chr17,57409052,+,170,1.574074074,0.012678571,61.37841046
ENSG00000108406,DHX40,chr17,57642885,+,900,100,1,17.65148869
ENSG00000141367,CLTC,chr17,57697049,+,7,0.35,0.021824561,6.656639385
ENSG00000141378,PTRH2,chr17,57784856,-,13,0.590909091,0.013137931,7.960868761
ENSG00000062716,VMP1,chr17,57784862,+,13,0.590909091,0.013137931,7.951321448
ENSG00000108423,TUBD1,chr17,57970306,-,8,0.4,0.005243243,4.071207231
ENSG00000108443,RPS6KB1,chr17,57970406,+,8,0.4,0.005243243,3.990591927
ENSG00000189050,RNFT1,chr17,58042117,-,233,16.64285714,0.174351032,135.6629671
ENSG00000068097,HEATR6,chr17,58156292,-,5,0.555555556,0.009174312,1.047702844
ENSG00000167434,CA4,chr17,58227301,+,976,19.52,0.194630225,255.4346572
ENSG00000170832,USP32,chr17,58469586,-,139,2.673076923,0.012840095,16.88573414
ENSG00000141371,C17orf64,chr17,58499864,+,209,4.976190476,0.016186144,27.75563044
ENSG00000062725,APPBP2,chr17,58603580,-,21,0.488372093,0.00644434,14.44380684
ENSG00000170836,PPM1D,chr17,58677543,+,31,0.607843137,0.012849162,12.74579228
ENSG00000141376,BCAS3,chr17,58755171,+,0,0,0,0
ENSG00000187013,C17orf82,chr17,59489111,+,508,4.268907563,0.056263326,231.0626137
ENSG00000121075,TBX4,chr17,59529778,+,1057,13.2125,0.113832766,319.380618
ENSG00000253506,NACA2,chr17,59668563,-,100,100,1,2.510663801
ENSG00000136492,BRIP1,chr17,59940920,-,0,0,0,0
ENSG00000108506,INTS2,chr17,60005377,-,9,1.125,0.011126332,7.64713737
ENSG00000108510,MED13,chr17,60142643,-,246,3.464788732,0.010307263,19.42554184
ENSG00000172421,EFCAB3,chr17,60447578,+,0,NA,NA,0
ENSG00000087995,METTL2A,chr17,60501245,+,0,NA,NA,0
ENSG00000146872,TLK2,chr17,60556385,+,109,4.739130435,0.011842496,18.79051799
ENSG00000011028,MRC2,chr17,60704761,+,348,7.102040816,0.033296259,38.78806628
ENSG00000173838,Mar-10,chr17,60885705,-,0,0,0,0
ENSG00000170921,TANC2,chr17,61086897,+,0,NA,NA,0
ENSG00000008283,CYB561,chr17,61523722,-,399,4.586206897,0.023756654,69.62435963
ENSG00000159640,ACE,chr17,61554421,+,343,3.853932584,0.053693198,202.4030189
ENSG00000173826,KCNH6,chr17,61600694,+,200,11.11111111,0.166666667,8.181460741
ENSG00000136463,TACO1,chr17,61678230,+,50,2.5,0.012658228,1.077237614
ENSG00000198909,MAP3K3,chr17,61699774,+,142,1.256637168,0.009951374,45.54729604
ENSG00000136490,LIMD2,chr17,61778045,-,264,1.411764706,0.011982628,73.87258806
ENSG00000266173,STRADA,chr17,61819330,-,80,4,0.126321839,63.03312892
ENSG00000108588,CCDC47,chr17,61851088,-,41,0.788461538,0.009921308,17.16646361
ENSG00000198231,DDX42,chr17,61851566,+,41,0.788461538,0.009921308,18.81462662
ENSG00000087191,PSMC5,chr17,61904769,+,38,0.863636364,0.008615694,22.32414419
ENSG00000108592,FTSJ3,chr17,61905031,-,38,0.863636364,0.008615694,22.72511869
ENSG00000108604,SMARCD2,chr17,61920351,-,67,1.717948718,0.02139165,11.37810493
ENSG00000213218,CSH2,chr17,61951089,-,0,NA,NA,0
ENSG00000136487,GH2,chr17,61959302,-,0,NA,NA,0
ENSG00000136488,CSH1,chr17,61974021,-,0,NA,NA,0
ENSG00000204414,CSHL1,chr17,61988618,-,0,NA,NA,0
ENSG00000259384,GH1,chr17,61996198,-,0,0,0,0
ENSG00000007312,CD79B,chr17,62009704,-,31,1.55,0.025949367,13.38628284
ENSG00000007314,SCN4A,chr17,62050278,-,927,77.25,0.776315789,256.5619309
ENSG00000224383,C17orf72,chr17,62075710,+,310,11.07142857,0.104477612,24.97857119
ENSG00000108622,ICAM2,chr17,62097994,-,100,16.66666667,0.166666667,1.052743907
ENSG00000178607,ERN1,chr17,62207502,-,67,0.943661972,0.010816239,27.49522541
ENSG00000136478,TEX2,chr17,62340653,-,42,0.666666667,0.009596958,13.91292516
ENSG00000256525,POLG2,chr17,62493184,-,61,1.386363636,0.015815789,18.64977135
ENSG00000108654,DDX5,chr17,62502484,-,31,0.659574468,0.007837838,9.642349994
ENSG00000258890,CEP95,chr17,62503157,+,31,0.659574468,0.007837838,10.3327857
ENSG00000176809,LRRC37A3,chr17,62915586,-,223,10.61904762,0.016092125,13.03635672
ENSG00000120063,GNA13,chr17,63052920,-,221,4.018181818,0.008791209,11.79412601
ENSG00000108370,RGS9,chr17,63133455,+,0,0,0,0
ENSG00000168646,AXIN2,chr17,63557740,-,302,2.013333333,0.016206897,65.6136849
ENSG00000154240,CEP112,chr17,64188212,-,16,0.666666667,0.009431818,7.77384204
ENSG00000091583,APOH,chr17,64225556,-,0,NA,NA,0
ENSG00000154229,PRKCA,chr17,64298925,+,198,1.277419355,0.015747891,106.0399537
ENSG00000075429,CACNG5,chr17,64831234,+,587,11.97959184,0.077312471,172.7005763
ENSG00000075461,CACNG4,chr17,64960979,+,290,2.636363636,0.02757179,130.2562858
ENSG00000108878,CACNG1,chr17,65040651,+,345,69,0.60125,25.91402088
ENSG00000198265,HELZ,chr17,65241319,-,141,1.424242424,0.021468927,100.4641997
ENSG00000197170,PSMD12,chr17,65362721,-,9,0.642857143,0.01015015,6.810393432
ENSG00000154217,PITPNC1,chr17,65373396,+,118,1.102803738,0.010659262,33.28767141
ENSG00000130935,NOL11,chr17,65714060,+,22,1,0.013333333,14.93913955
ENSG00000171634,BPTF,chr17,65821779,+,104,3.35483871,0.016864865,26.46371912
ENSG00000186665,C17orf58,chr17,65989765,-,102,1.291139241,0.013565994,47.54725733
ENSG00000182481,KPNA2,chr17,66031847,+,52,1.625,0.013020202,13.81015619
ENSG00000196704,AMZ2,chr17,66244144,+,540,15,0.068368794,105.2025495
ENSG00000141337,ARSG,chr17,66255322,+,0,NA,NA,0
ENSG00000108932,SLC16A6,chr17,66287405,-,170,1.214285714,0.007396413,26.98021055
ENSG00000108946,PRKAR1A,chr17,66507920,+,206,7.62962963,0.053850837,41.43855415
ENSG00000141338,ABCA8,chr17,66951533,-,0,NA,NA,0
ENSG00000154258,ABCA9,chr17,67057136,-,0,NA,NA,0
ENSG00000154262,ABCA6,chr17,67138015,-,0,NA,NA,0
ENSG00000154263,ABCA10,chr17,67240956,-,0,NA,NA,0
ENSG00000108984,MAP2K6,chr17,67410837,+,0,0,0,0
ENSG00000153822,KCNJ16,chr17,68071365,+,0,NA,NA,0
ENSG00000123700,KCNJ2,chr17,68164813,+,61,1.22,0.013378896,27.19243531
ENSG00000125398,SOX9,chr17,70117160,+,170,2.361111111,0.036493324,72.66609343
ENSG00000133195,SLC39A11,chr17,71088853,-,9,1,0.013265306,5.867693284
ENSG00000180616,SSTR2,chr17,71161159,+,199,3.262295082,0.042662202,106.8500385
ENSG00000166685,COG1,chr17,71189172,+,24,0.545454545,0.008421053,5.781992333
ENSG00000141219,C17orf80,chr17,71228371,+,158,4.27027027,0.020727273,16.16115044
ENSG00000133193,FAM104A,chr17,71228533,-,158,4.27027027,0.020727273,16.3985987
ENSG00000187959,CPSF4L,chr17,71258019,-,0,NA,NA,0
ENSG00000179604,CDC42EP4,chr17,71308143,-,77,1.4,0.006877193,8.963516264
ENSG00000069188,SDK2,chr17,71640227,-,383,3.754901961,0.083472081,229.437926
ENSG00000172809,RPL38,chr17,72199794,+,0,0,0,0
ENSG00000141540,TTYH2,chr17,72209695,+,525,12.20930233,0.167015192,234.7401505
ENSG00000171595,DNAI2,chr17,72270385,+,40,13.33333333,0.222222222,2.931596574
ENSG00000196169,KIF19,chr17,72322350,+,300,18.75,0.096774194,3.084985919
ENSG00000204347,BTBD17,chr17,72357958,-,215,35.83333333,0.272732919,54.61961011
ENSG00000257008,GPR142,chr17,72363644,+,0,NA,NA,0
ENSG00000170412,GPRC5C,chr17,72427666,+,755,9.934210526,0.141624864,265.236648
ENSG00000167851,CD300A,chr17,72462521,+,0,0,0,0
ENSG00000178789,CD300LB,chr17,72527613,-,0,0,0,0
ENSG00000167850,CD300C,chr17,72542310,-,100,100,1,1.366427951
ENSG00000182352,C17orf77,chr17,72581056,+,391,55.85714286,0.488861789,129.1025357
ENSG00000204345,CD300LD,chr17,72588370,-,0,NA,NA,0
ENSG00000186407,CD300E,chr17,72619897,-,0,NA,NA,0
ENSG00000172794,RAB37,chr17,72667255,+,570,51.81818182,0.423542857,78.1834181
ENSG00000186074,CD300LF,chr17,72709108,-,50,50,0.5,1.416798856
ENSG00000109062,SLC9A3R1,chr17,72744750,+,90,1.384615385,0.025989673,54.44262127
ENSG00000109065,NAT9,chr17,72772470,-,17,0.447368421,0.007984596,6.410853629
ENSG00000109066,TMEM104,chr17,72772621,+,17,0.447368421,0.007984596,6.272140838
ENSG00000161509,GRIN2C,chr17,72856966,-,775,6.512605042,0.06531575,219.4359825
ENSG00000161513,FDXR,chr17,72869156,-,17,0.62962963,0.010165837,6.511068699
ENSG00000183034,OTOP2,chr17,72920369,+,203,5.205128205,0.023236842,10.7835645
ENSG00000167861,HID1,chr17,72968900,-,275,5.97826087,0.036695502,69.814737
ENSG00000109089,CDR2L,chr17,72983726,+,330,3.707865169,0.025324931,71.34960013
ENSG00000167862,ICT1,chr17,73008779,+,340,7.391304348,0.015145465,27.43597241
ENSG00000167863,ATP5H,chr17,73043074,-,64,0.876712329,0.009059181,12.66587055
ENSG00000180901,KCTD2,chr17,73043278,+,64,0.876712329,0.009059181,12.30458924
ENSG00000170190,SLC16A5,chr17,73083821,+,442,12.27777778,0.037727675,46.6078517
ENSG00000125449,ARMC7,chr17,73106081,+,0,0,0,0
ENSG00000125458,NT5C,chr17,73127890,-,422,7.962264151,0.012157383,15.73593184
ENSG00000188612,SUMO2,chr17,73179098,-,231,4.358490566,0.011276778,14.31457773
ENSG00000125450,NUP85,chr17,73201596,+,310,11.92307692,0.018316832,12.33234127
ENSG00000125445,MRPS7,chr17,73257748,+,8,0.266666667,0.006440678,4.919813427
ENSG00000125457,MIF4GD,chr17,73267311,-,535,4.734513274,0.013974876,64.35203514
ENSG00000125454,SLC25A19,chr17,73285530,-,120,3.870967742,0.012431712,19.16917874
