ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000124157,SEMG2,chr20,43835637,+,0,NA,NA,0
ENSG00000124107,SLPI,chr20,43883206,-,0,NA,NA,0
ENSG00000124232,RBPJL,chr20,43935490,+,100,14.28571429,0.142857143,1.104728938
ENSG00000124159,MATN4,chr20,43937169,-,100,14.28571429,0.142857143,1.26642757
ENSG00000124145,SDC4,chr20,43977064,-,116,2.9,0.035927367,118.5980224
ENSG00000204070,SYS1,chr20,43990576,+,30,1.111111111,0.009334171,19.7103009
ENSG00000124251,TP53TG5,chr20,44006957,-,0,NA,NA,0
ENSG00000244274,DBNDD2,chr20,44034632,+,123,1.336956522,0.015520481,44.71364818
ENSG00000124155,PIGT,chr20,44044706,+,6,0.4,0.008539945,3.226156169
ENSG00000101443,WFDC2,chr20,44098393,+,203,20.3,0.25,76.33601596
ENSG00000101446,SPINT3,chr20,44144264,-,0,NA,NA,0
ENSG00000243543,WFDC6,chr20,44168134,-,0,NA,NA,0
ENSG00000101448,EPPIN,chr20,44176065,-,0,NA,NA,0
ENSG00000158901,WFDC8,chr20,44207965,-,0,NA,NA,0
ENSG00000180305,WFDC10A,chr20,44258384,+,0,NA,NA,0
ENSG00000180205,WFDC9,chr20,44259907,-,0,NA,NA,0
ENSG00000180083,WFDC11,chr20,44298878,-,0,NA,NA,0
ENSG00000168634,WFDC13,chr20,44330654,+,0,NA,NA,0
ENSG00000182931,WFDC10B,chr20,44333658,-,0,NA,NA,0
ENSG00000149651,SPINT4,chr20,44350987,+,0,NA,NA,0
ENSG00000124116,WFDC3,chr20,44420547,-,51,2.318181818,0.011698925,5.459006704
ENSG00000101457,DNTTIP1,chr20,44420575,+,51,2.318181818,0.011698925,5.454574274
ENSG00000175063,UBE2C,chr20,44441254,+,9,0.428571429,0.008973607,3.159293628
ENSG00000101470,TNNC2,chr20,44455953,-,456,65.14285714,0.431590909,77.15624693
ENSG00000101473,ACOT8,chr20,44486048,-,102,9.272727273,0.010144928,2.175969823
ENSG00000132801,ZSWIM3,chr20,44486219,+,102,9.272727273,0.010144928,2.251675174
ENSG00000168612,ZSWIM1,chr20,44509847,+,0,0,0,0
ENSG00000149634,SPATA25,chr20,44516238,-,182,91,0.913333333,41.39773927
ENSG00000100979,PLTP,chr20,44541003,-,283,9.75862069,0.083597561,85.83975742
ENSG00000100982,PCIF1,chr20,44563316,+,192,2.594594595,0.014756963,30.34498375
ENSG00000198026,ZNF335,chr20,44600833,-,275,3.273809524,0.012227465,53.56243559
ENSG00000100985,MMP9,chr20,44637546,+,200,14.28571429,0.142857143,2.484702566
ENSG00000124140,SLC12A5,chr20,44650328,+,152,7.238095238,0.034508671,24.68163929
ENSG00000124160,NCOA5,chr20,44718580,-,27,0.5625,0.010320382,15.75471395
ENSG00000101017,CD40,chr20,44746905,+,100,100,1,1.133601803
ENSG00000149654,CDH22,chr20,44937137,-,658,4.537931034,0.033031579,244.5776595
ENSG00000080189,SLC35C2,chr20,44993064,-,87,1.85106383,0.009380852,31.78800684
ENSG00000062598,ELMO2,chr20,45035271,-,342,5.428571429,0.055771268,215.5914104
ENSG00000198185,ZNF334,chr20,45142198,-,0,0,0,0
ENSG00000149635,OCSTAMP,chr20,45179213,-,0,NA,NA,0
ENSG00000158296,SLC13A3,chr20,45313124,-,400,66.66666667,0.666666667,4.199381231
ENSG00000172315,TP53RK,chr20,45318276,-,30,0.612244898,0.009723992,19.29265397
ENSG00000197496,SLC2A10,chr20,45338278,+,548,18.89655172,0.061561531,69.49112727
ENSG00000064655,EYA2,chr20,45523262,+,180,2.950819672,0.033929078,49.10690482
ENSG00000267882,AL031666.2,chr20,45947245,+,658,54.83333333,0.637045455,190.4906361
ENSG00000101040,ZMYND8,chr20,45985474,-,9,0.642857143,0.018841202,9.389407651
ENSG00000124151,NCOA3,chr20,46130600,+,14,0.7,0.009049774,4.317799213
ENSG00000196562,SULF2,chr20,46415360,-,556,4.595041322,0.045724771,153.8647455
ENSG00000124126,PREX1,chr20,47444420,-,338,3.31372549,0.010080449,86.80638059
ENSG00000124198,ARFGEF2,chr20,47538274,+,16,0.761904762,0.011267606,4.10394224
ENSG00000124207,CSE1L,chr20,47662782,+,8,0.347826087,0.008693529,7.500809571
ENSG00000124214,STAU1,chr20,47805288,-,556,5.196261682,0.046101836,236.9325243
ENSG00000124228,DDX27,chr20,47835831,+,12,1.333333333,0.016625514,8.362952741
ENSG00000124201,ZNFX1,chr20,47894756,-,95,1.319444444,0.014941634,43.47131107
ENSG00000158445,KCNB1,chr20,48100490,-,855,23.75,0.121047619,188.189321
ENSG00000124212,PTGIS,chr20,48184707,-,252,21,0.096505376,19.64807774
ENSG00000158470,B4GALT5,chr20,48330421,-,116,1.208333333,0.011226262,67.5661249
ENSG00000197818,SLC9A8,chr20,48429249,+,0,0,0,0
ENSG00000158480,SPATA2,chr20,48532080,-,41,0.719298246,0.009056267,31.41415369
ENSG00000124226,RNF114,chr20,48552913,+,23,1.095238095,0.019290323,6.125268212
ENSG00000124216,SNAI1,chr20,48599512,+,976,13.55555556,0.037505875,139.5244029
ENSG00000244687,UBE2V1,chr20,48732496,-,0,NA,NA,0
ENSG00000240849,TMEM189,chr20,48770335,-,282,3.065217391,0.010075626,66.74200605
ENSG00000172216,CEBPB,chr20,48807119,+,300,1.492537313,0.009578831,84.34541866
ENSG00000196396,PTPN1,chr20,49126890,+,27,0.574468085,0.01116307,29.01488014
ENSG00000042062,FAM65C,chr20,49307916,-,39,3.545454545,0.040830816,27.72937836
ENSG00000124171,PARD6B,chr20,49348080,+,289,3.141304348,0.042635742,242.5160002
ENSG00000124243,BCAS4,chr20,49411466,+,53,1.06,0.011949744,27.05342287
ENSG00000101126,ADNP,chr20,49547527,-,300,3.658536585,0.009008905,33.8860675
ENSG00000000419,DPM1,chr20,49575060,-,24,0.857142857,0.013216995,18.62380115
ENSG00000124217,MOCS3,chr20,49575350,+,24,0.857142857,0.013216995,18.90622349
ENSG00000026559,KCNG1,chr20,49639675,-,528,7.232876712,0.041825038,88.96582699
ENSG00000101096,NFATC2,chr20,50179370,-,52,2.166666667,0.040493274,9.798186742
ENSG00000054793,ATP9A,chr20,50384908,-,409,7.175438596,0.058963242,65.00770371
ENSG00000101115,SALL4,chr20,50419048,-,1114,15.05405405,0.053428571,152.8075772
ENSG00000020256,ZFP64,chr20,50808524,-,54,0.666666667,0.007452184,33.40227767
ENSG00000182463,TSHZ2,chr20,51588945,+,2,0.222222222,0.01027451,3.273220353
ENSG00000171940,ZNF217,chr20,52210801,-,129,5.375,0.010207254,8.447652475
ENSG00000064787,BCAS1,chr20,52687304,-,100,100,1,2.119006148
ENSG00000019186,CYP24A1,chr20,52790516,-,255,6.710526316,0.057263648,91.65251919
ENSG00000101132,PFDN4,chr20,52824501,+,21,0.583333333,0.005975207,7.849190376
ENSG00000101134,DOK5,chr20,53092265,+,498,13.83333333,0.114142259,139.0653924
ENSG00000054803,CBLN4,chr20,54580528,-,2760,38.87323944,0.437813604,1110.88729
ENSG00000124089,MC3R,chr20,54823787,+,0,NA,NA,0
ENSG00000124098,FAM210B,chr20,54933982,+,285,4.596774194,0.034133909,90.28419409
ENSG00000101138,CSTF1,chr20,54967426,+,48,2.823529412,0.073888889,4.850427196
ENSG00000022277,RTFDC1,chr20,55043646,+,250,50,0.444444444,4.591831567
ENSG00000213714,FAM209B,chr20,55099784,+,0,NA,NA,0
ENSG00000124091,GCNT7,chr20,55100981,-,0,NA,NA,0
ENSG00000087510,TFAP2C,chr20,55204357,+,404,6.965517241,0.056642924,213.4407426
ENSG00000101144,BMP7,chr20,55841707,-,284,6.926829268,0.021032864,16.02408928
ENSG00000054796,SPO11,chr20,55904830,+,0,NA,NA,0
ENSG00000101146,RAE1,chr20,55926144,+,6,0.3,0.004047619,1.094177158
ENSG00000256222,MTRNR2L3,chr20,55934878,-,0,NA,NA,0
ENSG00000132819,RBM38,chr20,55966453,+,225,1.973684211,0.00968782,21.27749659
ENSG00000124092,CTCFL,chr20,56100708,-,586,53.27272727,0.559230769,33.00787536
ENSG00000124253,PCK1,chr20,56136136,+,0,NA,NA,0
ENSG00000124225,PMEPA1,chr20,56286592,-,491,4.588785047,0.010116105,74.33014113
ENSG00000124237,C20orf85,chr20,56725982,+,33,3.3,0.023571429,1.012426236
ENSG00000124224,PPP4R1L,chr20,56884495,-,130,2.765957447,0.010797907,18.0919619
ENSG00000124209,RAB22A,chr20,56884770,+,130,2.765957447,0.010797907,17.24968539
ENSG00000124164,VAPB,chr20,56964174,+,82,1.093333333,0.015040175,21.37480007
ENSG00000198768,APCDD1L,chr20,57089949,-,822,24.17647059,0.233441624,237.2116586
ENSG00000124222,STX16,chr20,57226308,+,345,3.484848485,0.041310008,338.3360674
ENSG00000087460,GNAS,chr20,57414794,+,1829,31,0.298351064,521.7127503
ENSG00000101158,NELFCD,chr20,57556262,+,180,2.857142857,0.013327915,35.46970906
ENSG00000101160,CTSZ,chr20,57582309,-,66,1.118644068,0.012868369,34.4804509
ENSG00000101162,TUBB1,chr20,57594308,+,291,97,0.956956522,23.19718242
ENSG00000124172,ATP5E,chr20,57607422,-,40,1.025641026,0.010944056,29.00431875
ENSG00000101166,SLMO2,chr20,57617901,-,210,3.088235294,0.019064807,24.11793592
ENSG00000124203,ZNF831,chr20,57766074,+,2248,54.82926829,0.503073123,641.2739618
ENSG00000124205,EDN3,chr20,57875498,+,369,9.710526316,0.098440265,91.73608352
ENSG00000087495,PHACTR3,chr20,58152563,+,1244,17.77142857,0.168647808,639.9028454
ENSG00000196074,SYCP2,chr20,58507209,-,1935,80.625,0.933850575,366.8671946
ENSG00000196227,FAM217B,chr20,58508818,+,1952,61,0.375811111,412.6952649
ENSG00000132825,PPP1R3D,chr20,58515352,-,238,4.576923077,0.01,21.07886644
ENSG00000124215,CDH26,chr20,58533470,+,133,66.5,0.659255319,65.68327207
ENSG00000176659,C20orf197,chr20,58630979,+,0,NA,NA,0
ENSG00000130699,TAF4,chr20,60640866,-,1256,7.476190476,0.034505119,254.0835859
ENSG00000149657,LSM14B,chr20,60697516,+,87,0.844660194,0.009760648,59.74518377
ENSG00000101182,PSMA7,chr20,60718514,-,169,0.804761905,0.009442647,115.7117497
ENSG00000184402,SS18L1,chr20,60718821,+,169,0.804761905,0.009442647,115.713605
ENSG00000101181,MTG2,chr20,60758080,+,82,1.093333333,0.013873211,71.81569209
ENSG00000101180,HRH3,chr20,60795323,-,574,7.756756757,0.027477702,84.19024518
ENSG00000130703,OSBPL2,chr20,60813579,+,261,4.278688525,0.010295359,39.46538044
ENSG00000130706,ADRM1,chr20,60878026,+,240,1.904761905,0.012458623,100.5116594
ENSG00000130702,LAMA5,chr20,60942368,-,331,3.94047619,0.014099697,64.35965795
ENSG00000171858,RPS21,chr20,60962120,+,49,0.816666667,0.010625427,31.82436685
ENSG00000149679,CABLES2,chr20,60982339,-,694,9.914285714,0.046525659,157.4869141
ENSG00000130701,RBBP8NL,chr20,61002629,-,702,43.875,0.213949275,72.34854666
ENSG00000130700,GATA5,chr20,61051026,-,2627,13.135,0.09628601,1179.322687
ENSG00000174407,C20orf166,chr20,61147659,+,1382,23.82758621,0.244384328,483.6113917
ENSG00000101187,SLCO4A1,chr20,61273796,+,650,6.25,0.066906386,409.005057
ENSG00000101188,NTSR1,chr20,61340188,+,1508,20.94444444,0.162083333,484.5747186
ENSG00000101189,MRGBP,chr20,61427804,+,411,3.2109375,0.011561305,57.3190696
ENSG00000060491,OGFR,chr20,61436176,+,77,0.846153846,0.012322819,32.29094068
ENSG00000092758,COL9A3,chr20,61448413,+,2193,20.11926606,0.168924994,757.0070657
ENSG00000101190,TCFL5,chr20,61493115,-,594,6.906976744,0.026178518,122.7491753
ENSG00000101191,DIDO1,chr20,61569304,-,97,1.043010753,0.009463286,30.86666055
ENSG00000101193,GID8,chr20,61569440,+,97,1.043010753,0.009463286,30.40726832
ENSG00000101194,SLC17A9,chr20,61583998,+,4,0.333333333,0.007099567,1.690117489
ENSG00000125533,BHLHE23,chr20,61638387,-,2709,21.1640625,0.24275709,1574.918034
ENSG00000149658,YTHDF1,chr20,61847538,-,338,3.755555556,0.015729677,52.82994303
ENSG00000101197,BIRC7,chr20,61867275,+,499,41.58333333,0.601355932,91.05897816
ENSG00000101198,NKAIN4,chr20,61885892,-,840,6.511627907,0.040568074,287.7461154
ENSG00000101199,ARFGAP1,chr20,61904164,+,99,1.053191489,0.011424236,58.90218975
ENSG00000101203,COL20A1,chr20,61924537,+,861,39.13636364,0.165518554,205.916594
ENSG00000101204,CHRNA4,chr20,61992748,-,2266,31.04109589,0.247252475,566.0488903
ENSG00000075043,KCNQ2,chr20,62103993,-,892,7.689655172,0.034954917,188.8148858
ENSG00000101210,EEF1A2,chr20,62130668,-,1463,14.48514851,0.122657902,591.5097037
ENSG00000125534,PPDPF,chr20,62152132,+,446,3.655737705,0.035189031,262.8689682
ENSG00000101213,PTK6,chr20,62168723,-,1266,40.83870968,0.318046092,362.2873724
ENSG00000125508,SRMS,chr20,62178857,-,1495,39.34210526,0.383257477,604.9366873
ENSG00000125531,C20orf195,chr20,62184372,+,95,2.567567568,0.028535469,43.91268169
ENSG00000130589,HELZ2,chr20,62205592,-,673,67.3,0.289874214,59.9303531
ENSG00000101216,GMEB2,chr20,62258381,-,234,2.819277108,0.012524241,43.51460824
ENSG00000197457,STMN3,chr20,62284963,-,793,6.836206897,0.07271538,482.3142334
ENSG00000258366,RTEL1,chr20,62289162,+,569,8.753846154,0.059188384,84.87199634
ENSG00000197114,ZGPAT,chr20,62338793,+,645,6.789473684,0.099512195,417.7920739
ENSG00000125520,SLC2A4RG,chr20,62371210,+,1855,8.791469194,0.050927382,714.4538662
ENSG00000130584,ZBTB46,chr20,62462597,-,1362,6.219178082,0.051513084,626.5585022
ENSG00000183260,ABHD16B,chr20,62492565,+,3732,88.85714286,0.796206897,367.9968086
ENSG00000101150,TPD52L2,chr20,62496580,+,28,0.509090909,0.007829924,20.25546544
ENSG00000101152,DNAJC5,chr20,62526454,+,228,2.923076923,0.011484243,36.31220626
ENSG00000198276,UCKL1,chr20,62587800,-,67,0.761363636,0.00870898,48.82658459
ENSG00000196700,ZNF512B,chr20,62601223,-,557,4.641666667,0.031658915,110.4591598
ENSG00000130590,SAMD10,chr20,62610995,-,287,2.094890511,0.011679964,94.2172753
ENSG00000101161,PRPF6,chr20,62612430,+,69,0.676470588,0.012815092,56.26544973
ENSG00000203883,SOX18,chr20,62680979,-,877,6.132867133,0.044560381,275.9455299
ENSG00000171703,TCEA2,chr20,62688438,+,116,10.54545455,0.131873964,88.42120038
ENSG00000171700,RGS19,chr20,62711324,-,387,4.3,0.013766837,31.32112673
ENSG00000125510,OPRL1,chr20,62711470,+,387,4.3,0.013766837,31.68751198
ENSG00000171695,C20orf201,chr20,62715712,-,524,7.081081081,0.073873256,371.7761257
ENSG00000125522,NPBWR2,chr20,62738184,-,145,24.16666667,0.353728814,54.75893578
ENSG00000196132,MYT1,chr20,62783143,+,0,NA,NA,0
ENSG00000203880,PCMTD2,chr20,62887047,+,392,9.333333333,0.080553633,111.6472199
ENSG00000166351,POTED,chr21,14982497,+,0,NA,NA,0
ENSG00000188992,LIPI,chr21,15583212,-,0,NA,NA,0
ENSG00000155304,HSPA13,chr21,15755509,-,0,0,0,0
ENSG00000155307,SAMSN1,chr21,15955723,-,0,NA,NA,0
ENSG00000243440,AF165138.7,chr21,16015428,-,100,100,1,1.289687576
ENSG00000180530,NRIP1,chr21,16438231,-,130,1.031746032,0.010491411,94.83961326
ENSG00000155313,USP25,chr21,17102495,+,129,1.743243243,0.012255937,39.02079323
ENSG00000232560,C21orf37,chr21,18811207,+,0,NA,NA,0
ENSG00000154639,CXADR,chr21,18885223,+,374,10.68571429,0.022617886,30.69471218
ENSG00000154640,BTG3,chr21,18985268,-,32,0.351648352,0.006904947,27.10382446
ENSG00000154642,C21orf91,chr21,19191703,-,160,2.352941176,0.010241724,19.89578683
ENSG00000154645,CHODL,chr21,19273579,+,0,NA,NA,0
ENSG00000154646,TMPRSS15,chr21,19775970,-,0,NA,NA,0
ENSG00000154654,NCAM2,chr21,22370632,+,646,15.38095238,0.18735062,172.0213313
ENSG00000154719,MRPL39,chr21,26979801,-,31,0.96875,0.008466864,8.71592125
ENSG00000154721,JAM2,chr21,27011593,+,111,5.045454545,0.015079172,15.08067507
ENSG00000154727,GABPA,chr21,27107257,+,53,0.841269841,0.009089795,32.90958828
ENSG00000154723,ATP5J,chr21,27107965,-,53,0.841269841,0.009089795,31.88282918
ENSG00000142192,APP,chr21,27543446,-,252,4.131147541,0.014128655,27.17245239
ENSG00000166265,CYYR1,chr21,27945581,-,632,42.13333333,0.170895522,47.73897617
ENSG00000154734,ADAMTS1,chr21,28217728,-,751,9.881578947,0.104680463,196.2330911
ENSG00000154736,ADAMTS5,chr21,28339439,-,1038,19.58490566,0.17729386,489.9202678
ENSG00000156239,N6AMT1,chr21,30257695,-,9,1.5,0.0275,1.987580984
ENSG00000198862,LTN1,chr21,30365277,-,108,6.75,0.022624434,5.482076285
ENSG00000156253,RWDD2B,chr21,30391685,-,129,4.161290323,0.009880637,15.6986416
ENSG00000156256,USP16,chr21,30396937,+,46,2.705882353,0.011714735,22.54685808
ENSG00000156261,CCT8,chr21,30446010,-,7,0.777777778,0.019090909,2.419442991
ENSG00000156265,MAP3K7CL,chr21,30449811,+,51,4.25,0.044439655,31.36231411
ENSG00000156273,BACH1,chr21,30671219,+,158,1.717391304,0.011653721,48.21752781
ENSG00000171189,GRIK1,chr21,31312282,-,632,23.40740741,0.240249221,87.97791645
ENSG00000156282,CLDN17,chr21,31538971,-,169,42.25,0.402380952,17.76802202
ENSG00000156284,CLDN8,chr21,31588469,-,0,NA,NA,0
ENSG00000188694,KRTAP24-1,chr21,31655276,-,0,NA,NA,0
ENSG00000232263,KRTAP25-1,chr21,31661832,-,0,NA,NA,0
ENSG00000197683,KRTAP26-1,chr21,31692607,-,0,NA,NA,0
ENSG00000206107,KRTAP27-1,chr21,31710012,-,0,NA,NA,0
ENSG00000186980,KRTAP23-1,chr21,31720924,-,0,NA,NA,0
ENSG00000182816,KRTAP13-2,chr21,31744557,-,0,NA,NA,0
ENSG00000198390,KRTAP13-1,chr21,31768391,+,0,NA,NA,0
ENSG00000240432,KRTAP13-3,chr21,31798230,-,0,NA,NA,0
ENSG00000186971,KRTAP13-4,chr21,31802593,+,0,NA,NA,0
ENSG00000186970,KRTAP15-1,chr21,31812645,+,0,NA,NA,0
ENSG00000184351,KRTAP19-1,chr21,31852636,-,0,NA,NA,0
ENSG00000186965,KRTAP19-2,chr21,31859667,-,0,NA,NA,0
ENSG00000244025,KRTAP19-3,chr21,31864275,-,0,NA,NA,0
ENSG00000186967,KRTAP19-4,chr21,31869428,-,0,NA,NA,0
ENSG00000186977,KRTAP19-5,chr21,31874408,-,0,NA,NA,0
ENSG00000186925,KRTAP19-6,chr21,31914181,-,0,NA,NA,0
ENSG00000244362,KRTAP19-7,chr21,31933608,-,0,NA,NA,0
ENSG00000206106,KRTAP22-2,chr21,31962716,-,0,NA,NA,0
ENSG00000212938,KRTAP6-3,chr21,31964758,+,0,NA,NA,0
ENSG00000186930,KRTAP6-2,chr21,31971193,-,0,0,0,0
ENSG00000186924,KRTAP22-1,chr21,31973439,+,0,NA,NA,0
ENSG00000184724,KRTAP6-1,chr21,31986223,-,0,NA,NA,0
ENSG00000244624,KRTAP20-1,chr21,31988773,+,0,NA,NA,0
ENSG00000206105,KRTAP20-4,chr21,31992945,+,0,NA,NA,0
ENSG00000184032,KRTAP20-2,chr21,32007582,+,0,NA,NA,0
ENSG00000206104,KRTAP20-3,chr21,32015182,+,0,NA,NA,0
ENSG00000231068,KRTAP21-3,chr21,32091095,-,0,NA,NA,0
ENSG00000187026,KRTAP21-2,chr21,32119520,-,0,NA,NA,0
ENSG00000187005,KRTAP21-1,chr21,32127696,-,0,NA,NA,0
ENSG00000183640,KRTAP8-1,chr21,32185570,-,0,NA,NA,0
ENSG00000182591,KRTAP11-1,chr21,32253874,-,100,33.33333333,0.411764706,7.351542455
ENSG00000206102,KRTAP19-8,chr21,32410795,-,0,NA,NA,0
ENSG00000156299,TIAM1,chr21,32931290,-,917,5.993464052,0.033656113,166.4017744
ENSG00000142168,SOD1,chr21,33031934,+,164,2.877192982,0.015625565,56.2832105
ENSG00000156304,SCAF4,chr21,33104431,-,310,3.039215686,0.027120735,109.6368717
ENSG00000142149,HUNK,chr21,33245627,+,563,6.325842697,0.045700192,180.8300828
ENSG00000159055,MIS18A,chr21,33651376,-,287,14.35,0.083424125,55.81747182
ENSG00000170262,MRAP,chr21,33664123,+,0,NA,NA,0
ENSG00000142207,URB1,chr21,33765312,-,51,1.342105263,0.013783469,25.18563201
ENSG00000256073,C21orf119,chr21,33765441,+,51,1.342105263,0.013783469,24.90084057
ENSG00000166979,EVA1C,chr21,33784751,+,274,2.68627451,0.033465446,292.1635894
ENSG00000242220,TCP10L,chr21,33957845,-,315,78.75,0.7488,210.1512028
ENSG00000265590,AP000275.65,chr21,33980026,-,194,97,0.969090909,34.94378872
ENSG00000159079,C21orf59,chr21,33984918,-,144,3.272727273,0.013585005,27.71981263
ENSG00000159082,SYNJ1,chr21,34100351,-,90,1.125,0.008945009,31.69932459
ENSG00000159086,PAXBP1,chr21,34144169,-,77,1,0.008232114,47.76310164
ENSG00000205930,C21orf49,chr21,34144410,+,77,1,0.008232114,50.12166798
ENSG00000205929,C21orf62,chr21,34186053,-,0,NA,NA,0
ENSG00000205927,OLIG2,chr21,34398215,+,966,20.55319149,0.150642907,273.1322921
ENSG00000184221,OLIG1,chr21,34442449,+,772,8.126315789,0.056578616,103.9640728
ENSG00000229086,C21orf54,chr21,34542541,-,200,100,1,2.529828922
ENSG00000249624,AP000295.9,chr21,34621013,+,0,NA,NA,0
ENSG00000243646,IL10RB,chr21,34638664,+,116,3.135135135,0.011658416,9.740708555
ENSG00000142166,IFNAR1,chr21,34696733,+,10,0.769230769,0.021973094,5.966248447
ENSG00000159128,IFNGR2,chr21,34775201,+,388,5.464788732,0.011552176,76.90889918
ENSG00000177692,DNAJC28,chr21,34864023,-,9,0.45,0.008442822,10.4574461
ENSG00000159131,GART,chr21,34914464,-,16,1.142857143,0.016022364,23.23920804
ENSG00000275224,SON,chr21,34915349,+,16,1.142857143,0.016022364,21.47019574
ENSG00000159147,DONSON,chr21,34967920,-,0,NA,NA,0
ENSG00000205758,CRYZL1,chr21,35014160,-,110,2.894736842,0.008560427,18.87142024
ENSG00000205726,ITSN1,chr21,35014783,+,110,2.894736842,0.008560427,16.66063283
ENSG00000241837,ATP5O,chr21,35288158,-,0,0,0,0
ENSG00000243927,MRPS6,chr21,35445822,+,248,1.559748428,0.017457129,152.8028904
ENSG00000159197,KCNE2,chr21,35736322,+,0,NA,NA,0
ENSG00000205670,SMIM11,chr21,35747748,+,29,0.547169811,0.007496533,21.94076985
ENSG00000180509,KCNE1,chr21,35884573,-,0,NA,NA,0
ENSG00000159200,RCAN1,chr21,35987382,-,76,0.844444444,0.011532552,64.75234306
ENSG00000159212,CLIC6,chr21,36041687,+,1378,12.52727273,0.065731132,485.160863
ENSG00000159216,RUNX1,chr21,36421641,-,0,0,0,0
ENSG00000185917,SETD4,chr21,37432819,-,58,2.071428571,0.02488417,27.82246402
ENSG00000159228,CBR1,chr21,37442284,+,52,1.529411765,0.019050209,46.66062816
ENSG00000159231,CBR3,chr21,37507262,+,543,14.67567568,0.049893048,31.40693988
ENSG00000142197,DOPEY2,chr21,37536838,+,0,NA,NA,0
ENSG00000159256,MORC3,chr21,37692486,+,38,0.791666667,0.010855971,22.23364897
ENSG00000159259,CHAF1B,chr21,37757688,+,955,16.75438596,0.016574531,54.88846017
ENSG00000159261,CLDN14,chr21,37948867,-,246,82,0.819701493,117.4044134
ENSG00000159263,SIM2,chr21,38071990,+,1431,10.52205882,0.066921103,538.6566768
ENSG00000159267,HLCS,chr21,38362545,-,58,1.137254902,0.013340659,18.78401407
ENSG00000183145,RIPPLY3,chr21,38378862,+,1711,24.09859155,0.188456277,423.0616306
ENSG00000185808,PIGP,chr21,38445458,-,12,0.307692308,0.007315789,4.408971649
ENSG00000182670,TTC3,chr21,38445570,+,12,0.307692308,0.007315789,4.311308594
ENSG00000157538,DSCR3,chr21,38639833,-,54,0.701298701,0.008942259,38.45020649
ENSG00000157540,DYRK1A,chr21,38739858,+,140,0.782122905,0.011295985,72.44356668
ENSG00000157542,KCNJ6,chr21,39288741,-,291,8.818181818,0.088864824,127.8598062
ENSG00000184029,DSCR4,chr21,39493454,-,0,NA,NA,0
ENSG00000198054,DSCR8,chr21,39493544,+,0,NA,NA,0
ENSG00000157551,KCNJ15,chr21,39601836,+,0,NA,NA,0
ENSG00000157554,ERG,chr21,40033704,-,913,19.02083333,0.179254328,499.1215566
ENSG00000157557,ETS2,chr21,40177230,+,660,6.534653465,0.037308029,278.6873154
ENSG00000183527,PSMG1,chr21,40555440,-,27,1,0.013031785,11.24881033
ENSG00000185658,BRWD1,chr21,40685712,-,288,2.618181818,0.013666596,73.44734808
ENSG00000205581,HMGN1,chr21,40721047,-,67,0.858974359,0.011400217,33.67587706
ENSG00000182093,WRB,chr21,40752212,+,0,0,0,0
ENSG00000157578,LCA5L,chr21,40817670,-,255,5,0.012990269,35.9077057
ENSG00000185437,SH3BGR,chr21,40817796,+,255,5,0.012990269,36.38072511
ENSG00000183778,B3GALT5,chr21,40928368,+,0,NA,NA,0
ENSG00000184809,C21orf88,chr21,40984749,-,644,16.1,0.140539216,236.4030022
ENSG00000183067,IGSF5,chr21,41117333,+,0,NA,NA,0
ENSG00000183036,PCP4,chr21,41239346,+,0,0,0,0
ENSG00000171587,DSCAM,chr21,42219039,-,2584,50.66666667,0.408322034,1014.940931
ENSG00000182240,BACE2,chr21,42539727,+,344,2.915254237,0.016613837,120.0073696
ENSG00000183844,FAM3B,chr21,42688660,+,126,5.04,0.063416583,64.54072519
ENSG00000183486,MX2,chr21,42733949,+,500,100,1,12.33938624
ENSG00000157601,MX1,chr21,42792519,+,32,1.103448276,0.012146465,24.91333868
ENSG00000184012,TMPRSS2,chr21,42903043,-,163,32.6,0.21688,37.88922123
ENSG00000183421,RIPK4,chr21,43187249,-,800,30.76923077,0.38242735,486.1313831
ENSG00000141956,PRDM15,chr21,43299591,-,79,0.849462366,0.010749914,33.3879789
ENSG00000157617,C2CD2,chr21,43373999,-,426,6.65625,0.011339014,19.59647221
ENSG00000173276,ZBTB21,chr21,43430496,-,178,1.028901734,0.019361977,123.5708675
ENSG00000177398,UMODL1,chr21,43483067,+,0,0,0,0
ENSG00000184385,C21orf128,chr21,43528644,-,1365,65,0.375460123,71.58318738
ENSG00000160179,ABCG1,chr21,43619798,+,0,NA,NA,0
ENSG00000160180,TFF3,chr21,43735706,-,300,50,0.5,3.440899263
ENSG00000160181,TFF2,chr21,43771208,-,387,55.28571429,0.637559055,104.9745115
ENSG00000160182,TFF1,chr21,43786644,-,417,83.4,0.68875,14.4209596
ENSG00000160183,TMPRSS3,chr21,43816955,-,229,76.33333333,0.665882353,78.22921596
ENSG00000160185,UBASH3A,chr21,43823970,+,253,84.33333333,0.839880952,296.4215746
ENSG00000160188,RSPH1,chr21,43916401,-,11,0.523809524,0.015050505,3.273843009
ENSG00000160190,SLC37A1,chr21,43919741,+,0,NA,NA,0
ENSG00000160191,PDE9A,chr21,44073861,+,238,2.404040404,0.024579832,76.4730484
ENSG00000160193,WDR4,chr21,44299699,-,336,8.615384615,0.034974874,16.40309846
