"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000197497","ZNF665","chr19",53696619,"-",404.64
"ENSG00000197928","ZNF677","chr19",53758111,"-",176
"ENSG00000196131","VN1R2","chr19",53761544,"+",176.84
"ENSG00000228567","VN1R4","chr19",53770918,"-",272.52
"ENSG00000163098","BIRC8","chr19",53794875,"-",178.68
"ENSG00000213799","ZNF845","chr19",53837001,"+",221.08
"ENSG00000196417","ZNF765","chr19",53868967,"+",328.84
"ENSG00000198346","ZNF813","chr19",53970988,"+",238.28
"ENSG00000130844","ZNF331","chr19",54024176,"+",195.28
"ENSG00000268864","CTB-167G5.5","chr19",54106751,"-",231.96
"ENSG00000204595","DPRX","chr19",54135309,"+",156.68
"ENSG00000142405","NLRP12","chr19",54327657,"-",112
"ENSG00000179820","MYADM","chr19",54369610,"+",160.48
"ENSG00000126583","PRKCG","chr19",54385466,"+",647.12
"ENSG00000105605","CACNG7","chr19",54415990,"+",452.24
"ENSG00000142408","CACNG8","chr19",54466289,"+",603.04
"ENSG00000130433","CACNG6","chr19",54494402,"+",820.12
"ENSG00000189068","VSTM1","chr19",54567207,"-",186.88
"ENSG00000248385","TARM1","chr19",54584634,"-",139.76
"ENSG00000170909","OSCAR","chr19",54605994,"-",148.88
"ENSG00000105618","PRPF31","chr19",54618789,"+",120
"ENSG00000105619","TFPT","chr19",54619055,"-",120
"ENSG00000088038","CNOT3","chr19",54641435,"+",144
"ENSG00000105617","LENG1","chr19",54663446,"-",209.56
"ENSG00000125505","MBOAT7","chr19",54693733,"-",108.36
"ENSG00000170892","TSEN34","chr19",54694118,"+",104.56
"ENSG00000170889","RPS9","chr19",54704725,"+",120
"ENSG00000244482","LILRA6","chr19",54746724,"-",370.24
"ENSG00000105609","LILRB5","chr19",54761167,"-",359.4
"ENSG00000131042","LILRB2","chr19",54785033,"-",534.72
"ENSG00000239961","LILRA4","chr19",54850421,"-",199.6
"ENSG00000167613","LAIR1","chr19",54882165,"-",311.96
"ENSG00000167614","TTYH1","chr19",54926604,"+",2296.44
"ENSG00000167615","LENG8","chr19",54960064,"+",144
"ENSG00000167617","CDC42EP5","chr19",54984422,"-",604
"ENSG00000167618","LAIR2","chr19",55014012,"+",192.4
"ENSG00000239998","LILRA2","chr19",55085256,"+",311.76
"ENSG00000104972","LILRB1","chr19",55128628,"+",185.48
"ENSG00000242019","KIR3DL3","chr19",55235983,"+",201.6
"ENSG00000243772","KIR2DL3","chr19",55249973,"+",170.76
"ENSG00000125498","KIR2DL1","chr19",55281264,"+",271.48
"ENSG00000167633","KIR3DL1","chr19",55297773,"+",232
"ENSG00000189013","KIR2DL4","chr19",55304499,"+",192.64
"ENSG00000240403","KIR3DL2","chr19",55361897,"+",143.8
"ENSG00000186431","FCAR","chr19",55385548,"+",124.48
"ENSG00000189430","NCR1","chr19",55417507,"+",232
"ENSG00000167634","NLRP7","chr19",55458873,"-",120
"ENSG00000022556","NLRP2","chr19",55476651,"+",184
"ENSG00000088053","GP6","chr19",55549632,"-",212.76
"ENSG00000160439","RDH13","chr19",55580914,"-",1770.76
"ENSG00000131037","EPS8L1","chr19",55583387,"+",1429.56
"ENSG00000125503","PPP1R12C","chr19",55628968,"-",216
"ENSG00000105048","TNNT1","chr19",55660606,"-",257.92
"ENSG00000129991","TNNI3","chr19",55668957,"-",375.52
"ENSG00000167646","DNAAF3","chr19",55678090,"-",396.88
"ENSG00000129990","SYT5","chr19",55691720,"-",1639.84
"ENSG00000080031","PTPRH","chr19",55720874,"-",201.64
"ENSG00000180089","TMEM86B","chr19",55740632,"-",145.28
"ENSG00000105063","PPP6R1","chr19",55770038,"-",201.36
"ENSG00000133265","HSPBP1","chr19",55791751,"-",96.64
"ENSG00000160469","BRSK1","chr19",55793439,"+",184
"ENSG00000180061","TMEM150B","chr19",55836708,"-",190.96
"ENSG00000133247","SUV420H2","chr19",55851220,"+",129.52
"ENSG00000160471","COX6B2","chr19",55866463,"-",2583.2
"ENSG00000180043","FAM71E2","chr19",55874620,"-",411.36
"ENSG00000095752","IL11","chr19",55881831,"-",3348.64
"ENSG00000160472","TMEM190","chr19",55888203,"+",885.44
"ENSG00000233493","TMEM238","chr19",55895627,"-",431.4
"ENSG00000108107","RPL28","chr19",55897299,"+",229.36
"ENSG00000108106","UBE2S","chr19",55919325,"-",314.6
"ENSG00000187902","SHISA7","chr19",55954230,"-",7068.48
"ENSG00000063241","ISOC2","chr19",55973049,"-",120.56
"ENSG00000197483","ZNF628","chr19",55987698,"+",444.6
"ENSG00000090971","NAT14","chr19",55996556,"+",101.24
"ENSG00000179954","SSC5D","chr19",55999869,"+",200.08
"ENSG00000187550","SBK2","chr19",56048435,"-",66.96
"ENSG00000218891","ZNF579","chr19",56092211,"-",195.08
"ENSG00000171443","ZNF524","chr19",56111729,"+",134.04
"ENSG00000179943","FIZ1","chr19",56113336,"-",161.24
"ENSG00000179922","ZNF784","chr19",56135941,"-",224.56
"ENSG00000171425","ZNF581","chr19",56146824,"+",232.08
"ENSG00000213015","ZNF580","chr19",56152391,"+",152
"ENSG00000173581","CCDC106","chr19",56158953,"+",172.52
"ENSG00000063244","U2AF2","chr19",56165415,"+",148.6
"ENSG00000063245","EPN1","chr19",56186560,"+",160.84
"ENSG00000185792","NLRP9","chr19",56249768,"-",96
"ENSG00000223638","RFPL4A","chr19",56270506,"+",217.48
"ENSG00000229292","RFPL4AL1","chr19",56283170,"+",200.24
"ENSG00000179873","NLRP11","chr19",56321704,"-",265.56
"ENSG00000160505","NLRP4","chr19",56347943,"+",179.56
"ENSG00000173572","NLRP13","chr19",56443702,"-",156.88
"ENSG00000179709","NLRP8","chr19",56459197,"+",204.88
"ENSG00000171487","NLRP5","chr19",56511091,"+",110.96
"ENSG00000167685","ZNF444","chr19",56652534,"+",101.6
"ENSG00000197487","GALP","chr19",56687388,"+",265.28
"ENSG00000197213","ZSCAN5B","chr19",56704421,"-",223.2
"ENSG00000131848","ZSCAN5A","chr19",56879752,"-",179.16
"ENSG00000018869","ZNF582","chr19",56904894,"-",179
"ENSG00000198440","ZNF583","chr19",56915382,"+",184
"ENSG00000198046","ZNF667","chr19",56988770,"-",156.52
"ENSG00000196263","ZNF471","chr19",57019211,"+",460.2
"ENSG00000196867","ZFP28","chr19",57050316,"+",173.28
"ENSG00000197016","ZNF470","chr19",57078889,"+",155.8
"ENSG00000197951","ZNF71","chr19",57106663,"+",200.32
"ENSG00000268182","SMIM17","chr19",57154526,"+",123.68
"ENSG00000127903","ZNF835","chr19",57183123,"-",233.6
"ENSG00000131864","USP29","chr19",57631508,"+",133.8
"ENSG00000141946","ZIM3","chr19",57656570,"-",72
"ENSG00000258873","DUXA","chr19",57678856,"-",64
"ENSG00000083844","ZNF264","chr19",57702867,"+",292.96
"ENSG00000105146","AURKC","chr19",57742376,"+",307.4
"ENSG00000204524","ZNF805","chr19",57752052,"+",193.4
"ENSG00000197714","ZNF460","chr19",57791418,"+",152.04
"ENSG00000178229","ZNF543","chr19",57831864,"+",144.84
"ENSG00000131845","ZNF304","chr19",57862644,"+",151.96
"ENSG00000152433","ZNF547","chr19",57874878,"+",128
"ENSG00000186272","ZNF17","chr19",57901217,"+",152.16
"ENSG00000186230","ZNF749","chr19",57946692,"+",184.4
"ENSG00000178201","VN1R1","chr19",57968107,"-",216.44
"ENSG00000197128","ZNF772","chr19",57988938,"-",215
"ENSG00000105136","ZNF419","chr19",57999078,"+",136
"ENSG00000152439","ZNF773","chr19",58011308,"+",247.28
"ENSG00000121406","ZNF549","chr19",58038692,"+",168.96
"ENSG00000251369","ZNF550","chr19",58071231,"-",223.56
"ENSG00000083817","ZNF416","chr19",58090243,"-",220.24
"ENSG00000171649","ZIK1","chr19",58095627,"+",432.52
"ENSG00000183647","ZNF530","chr19",58111252,"+",363.08
"ENSG00000213762","ZNF134","chr19",58125829,"+",282.16
"ENSG00000121417","ZNF211","chr19",58131793,"+",335.12
"ENSG00000180532","ZSCAN4","chr19",58180302,"+",274.16
"ENSG00000204519","ZNF551","chr19",58193336,"+",209.8
"ENSG00000083814","ZNF671","chr19",58238995,"-",291.84
"ENSG00000152443","ZNF776","chr19",58258163,"+",202.68
"ENSG00000083828","ZNF586","chr19",58281019,"+",89.92
"ENSG00000178935","ZNF552","chr19",58326281,"-",121.68
"ENSG00000198466","ZNF587","chr19",58331098,"+",158.8
"ENSG00000204514","ZNF814","chr19",58400442,"-",144
"ENSG00000173480","ZNF417","chr19",58427978,"-",232
"ENSG00000196724","ZNF418","chr19",58446740,"-",244.32
"ENSG00000152454","ZNF256","chr19",58459077,"-",235.84
"ENSG00000177025","C19orf18","chr19",58485902,"-",152
"ENSG00000166704","ZNF606","chr19",58514714,"-",216.68
"ENSG00000152467","ZSCAN1","chr19",58545433,"+",367.8
"ENSG00000176293","ZNF135","chr19",58570606,"+",233.68
"ENSG00000121413","ZSCAN18","chr19",58629793,"-",250.16
"ENSG00000181894","ZNF329","chr19",58662148,"-",242.08
"ENSG00000171606","ZNF274","chr19",58694395,"+",230.08
"ENSG00000198131","ZNF544","chr19",58740069,"+",207.8
"ENSG00000182318","ZSCAN22","chr19",58838384,"+",358.92
"ENSG00000121410","A1BG","chr19",58864865,"-",182.12
"ENSG00000174586","ZNF497","chr19",58874214,"-",152
"ENSG00000152475","ZNF837","chr19",58892389,"-",217.32
"ENSG00000083845","RPS5","chr19",58898635,"+",216.52
"ENSG00000269855","AC012313.1","chr19",58907456,"+",1401.32
"ENSG00000171574","ZNF584","chr19",58920062,"+",713.68
"ENSG00000131849","ZNF132","chr19",58951589,"-",618.96
"ENSG00000249471","ZNF324B","chr19",58962970,"+",988.36
"ENSG00000083812","ZNF324","chr19",58978411,"+",505.36
"ENSG00000083838","ZNF446","chr19",58987794,"+",467.08
"ENSG00000083807","SLC27A5","chr19",59023432,"-",354.36
"ENSG00000119574","ZBTB45","chr19",59031188,"-",158.6
"ENSG00000130726","TRIM28","chr19",59055835,"+",617.28
"ENSG00000130724","CHMP2A","chr19",59066486,"-",96.08
"ENSG00000130725","UBE2M","chr19",59070343,"-",191.2
"ENSG00000099326","MZF1","chr19",59084942,"-",205.56
"ENSG00000184731","FAM110C","chr2",46588,"-",846.56
"ENSG00000035115","SH3YL1","chr2",264068,"-",760.24
"ENSG00000143727","ACP1","chr2",264868,"+",651.24
"ENSG00000189292","FAM150B","chr2",288308,"-",3646.88
"ENSG00000151353","TMEM18","chr2",677439,"-",166.52
"ENSG00000172554","SNTG2","chr2",946553,"+",406.48
"ENSG00000115705","TPO","chr2",1417232,"+",516.48
"ENSG00000130508","PXDN","chr2",1748291,"-",807.44
"ENSG00000186487","MYT1L","chr2",2335045,"-",200.52
"ENSG00000032389","TSSC1","chr2",3381653,"-",145.24
"ENSG00000171853","TRAPPC12","chr2",3383445,"+",163.88
"ENSG00000182551","ADI1","chr2",3523350,"-",280.4
"ENSG00000171865","RNASEH1","chr2",3605940,"-",136
"ENSG00000171863","RPS7","chr2",3622852,"+",224
"ENSG00000118004","COLEC11","chr2",3642421,"+",328
"ENSG00000151360","ALLC","chr2",3705785,"+",155.72
"ENSG00000176887","SOX11","chr2",5832798,"+",244.6
"ENSG00000134326","CMPK2","chr2",7005950,"-",3099.8
"ENSG00000134321","RSAD2","chr2",7017795,"+",229.28
"ENSG00000151692","RNF144A","chr2",7057522,"+",706.2
"ENSG00000115738","ID2","chr2",8822112,"+",876.68
"ENSG00000134313","KIDINS220","chr2",8977755,"-",152
"ENSG00000143797","MBOAT2","chr2",9143876,"-",536.32
"ENSG00000151693","ASAP2","chr2",9346893,"+",974.12
"ENSG00000119185","ITGB1BP1","chr2",9563643,"-",675.24
"ENSG00000119203","CPSF3","chr2",9563665,"+",694.96
"ENSG00000134330","IAH1","chr2",9614669,"+",434.08
"ENSG00000151694","ADAM17","chr2",9695917,"-",207.76
"ENSG00000134308","YWHAQ","chr2",9771106,"-",547.08
"ENSG00000115750","TAF1B","chr2",9983570,"+",167
"ENSG00000134317","GRHL1","chr2",10091791,"+",3066.04
"ENSG00000172059","KLF11","chr2",10183681,"+",997.84
"ENSG00000205795","CYS1","chr2",10220538,"-",2675.44
"ENSG00000171848","RRM2","chr2",10262694,"+",134.24
"ENSG00000163009","C2orf48","chr2",10281980,"+",192.32
"ENSG00000115756","HPCAL1","chr2",10443029,"+",4366.68
"ENSG00000115758","ODC1","chr2",10588453,"-",1657.68
"ENSG00000115761","NOL10","chr2",10830113,"-",199.28
"ENSG00000143882","ATP6V1C2","chr2",10861774,"+",6315.68
"ENSG00000143870","PDIA6","chr2",10978103,"-",281.24
"ENSG00000162975","KCNF1","chr2",11052062,"+",3952.76
"ENSG00000150873","C2orf50","chr2",11273178,"+",369.12
"ENSG00000162976","PQLC3","chr2",11295539,"+",822.2
"ENSG00000134318","ROCK2","chr2",11484711,"-",370.28
"ENSG00000196208","GREB1","chr2",11674241,"+",184
"ENSG00000169006","NTSR2","chr2",11810329,"-",1938.24
"ENSG00000134324","LPIN1","chr2",11817704,"+",438.84
"ENSG00000071575","TRIB2","chr2",12856997,"+",251.96
"ENSG00000162981","FAM84A","chr2",14772809,"+",7636.88
"ENSG00000151779","NBAS","chr2",15701472,"-",318.76
"ENSG00000079785","DDX1","chr2",15731744,"+",159.04
"ENSG00000134323","MYCN","chr2",16080682,"+",80
"ENSG00000197872","FAM49A","chr2",16847134,"-",995.56
"ENSG00000214842","RAD51AP2","chr2",17711681,"-",126.84
"ENSG00000163032","VSNL1","chr2",17721806,"+",445.76
"ENSG00000178295","GEN1","chr2",17935176,"+",219.96
"ENSG00000163029","SMC6","chr2",17981462,"-",130.48
"ENSG00000151379","MSGN1","chr2",17997785,"+",337.16
"ENSG00000170745","KCNS3","chr2",18059113,"+",2151.52
"ENSG00000240857","RDH14","chr2",18741959,"-",130.52
"ENSG00000185013","NT5C1B","chr2",18770846,"-",89.04
"ENSG00000143867","OSR1","chr2",19558372,"-",13713.32
"ENSG00000183891","TTC32","chr2",20101744,"-",168
"ENSG00000118965","WDR35","chr2",20189884,"-",273.12
"ENSG00000132031","MATN3","chr2",20212455,"-",1913.88
"ENSG00000068697","LAPTM4A","chr2",20251789,"-",199.28
"ENSG00000115884","SDC1","chr2",20425194,"-",522.96
"ENSG00000055917","PUM2","chr2",20550463,"-",162.64
"ENSG00000143878","RHOB","chr2",20646834,"+",3546.96
"ENSG00000118960","HS1BP3","chr2",20850864,"-",595.52
"ENSG00000143869","GDF7","chr2",20866423,"+",13538.84
"ENSG00000118961","C2orf43","chr2",21022827,"-",264.56
"ENSG00000084674","APOB","chr2",21266945,"-",1088
"ENSG00000119771","KLHL29","chr2",23608297,"+",4528.64
"ENSG00000119778","ATAD2B","chr2",24149936,"-",195.36
"ENSG00000173960","UBXN2A","chr2",24163375,"+",232
"ENSG00000205639","MFSD2B","chr2",24232952,"+",923.04
"ENSG00000163026","C2orf44","chr2",24270296,"-",128
"ENSG00000119782","FKBP1B","chr2",24272583,"+",184
"ENSG00000115128","SF3B14","chr2",24299314,"-",110.88
"ENSG00000115129","TP53I3","chr2",24308085,"-",91.72
"ENSG00000176732","PFN4","chr2",24346151,"-",811.72
"ENSG00000186453","FAM228A","chr2",24397971,"+",178.88
"ENSG00000198399","ITSN2","chr2",24583397,"-",684.56
"ENSG00000084676","NCOA1","chr2",24787178,"+",110.92
"ENSG00000138092","CENPO","chr2",25016174,"+",187.16
"ENSG00000184924","PTRHD1","chr2",25016251,"-",184.6
"ENSG00000138031","ADCY3","chr2",25142055,"-",388
"ENSG00000115137","DNAJC27","chr2",25194963,"-",128.2
"ENSG00000084710","EFR3B","chr2",25264972,"+",1164.08
"ENSG00000115138","POMC","chr2",25391559,"-",5368.92
"ENSG00000119772","DNMT3A","chr2",25565459,"-",805.16
"ENSG00000138101","DTNB","chr2",25896516,"-",998.48
"ENSG00000143970","ASXL2","chr2",26101312,"-",147.92
"ENSG00000084731","KIF3C","chr2",26205443,"-",221.4
"ENSG00000084733","RAB10","chr2",26256728,"+",237.56
"ENSG00000157833","GAREML","chr2",26395959,"+",412.16
"ENSG00000084754","HADHA","chr2",26467594,"-",213.8
"ENSG00000138029","HADHB","chr2",26467615,"+",220.64
"ENSG00000138018","EPT1","chr2",26568953,"+",136
"ENSG00000173567","GPR113","chr2",26569685,"-",128
"ENSG00000157856","DRC1","chr2",26624783,"+",445.2
"ENSG00000115155","OTOF","chr2",26781566,"-",556.68
"ENSG00000173557","C2orf70","chr2",26785480,"+",1173.48
"ENSG00000157884","CIB4","chr2",26864211,"-",273.68
"ENSG00000171303","KCNK3","chr2",26915580,"+",4168.76
"ENSG00000213699","SLC35F6","chr2",26987141,"+",571.76
"ENSG00000115163","CENPA","chr2",27008881,"+",440.2
"ENSG00000157851","DPYSL5","chr2",27070968,"+",4265.04
"ENSG00000084764","MAPRE3","chr2",27193524,"+",841.52
"ENSG00000119777","TMEM214","chr2",27255773,"+",175.8
"ENSG00000084693","AGBL5","chr2",27274490,"+",203.92
"ENSG00000228474","OST4","chr2",27294567,"-",223.88
"ENSG00000138080","EMILIN1","chr2",27301434,"+",299.68
"ENSG00000138030","KHK","chr2",27309610,"+",720.28
"ENSG00000138028","CGREF1","chr2",27341995,"-",3074.12
"ENSG00000143994","ABHD1","chr2",27346656,"+",1484.28
"ENSG00000138073","PREB","chr2",27357542,"-",192
"ENSG00000186143","C2orf53","chr2",27362332,"-",234
"ENSG00000163792","TCF23","chr2",27371944,"+",287.12
"ENSG00000138085","ATRAID","chr2",27434898,"+",115.76
"ENSG00000138074","SLC5A6","chr2",27435175,"-",112.08
"ENSG00000084774","CAD","chr2",27440257,"+",159.4
"ENSG00000115194","SLC30A3","chr2",27498188,"-",291.32
"ENSG00000163793","DNAJC5G","chr2",27498288,"+",264
"ENSG00000138100","TRIM54","chr2",27505296,"+",622.44
"ENSG00000163794","UCN","chr2",27531130,"-",6916.64
"ENSG00000115204","MPV17","chr2",27545969,"-",177.8
"ENSG00000115207","GTF3C2","chr2",27579901,"-",96
"ENSG00000115211","EIF2B4","chr2",27593324,"-",181.28
"ENSG00000115234","SNX17","chr2",27593362,"+",176
"ENSG00000163795","ZNF513","chr2",27603611,"-",149.52
"ENSG00000115241","PPM1G","chr2",27632550,"-",103.88
"ENSG00000115216","NRBP1","chr2",27650656,"+",149.16
"ENSG00000157992","KRTCAP3","chr2",27665232,"+",221.16
"ENSG00000138002","IFT172","chr2",27712571,"-",152
"ENSG00000115226","FNDC4","chr2",27718126,"-",1126.88
"ENSG00000084734","GCKR","chr2",27719705,"+",666.24
"ENSG00000221843","C2orf16","chr2",27799388,"+",419.72
"ENSG00000243943","ZNF512","chr2",27805835,"+",553.64
"ENSG00000198522","GPN1","chr2",27851514,"+",197
"ENSG00000176714","CCDC121","chr2",27851898,"-",188.76
"ENSG00000163798","SLC4A1AP","chr2",27886337,"+",152
"ENSG00000119760","SUPT7L","chr2",27886449,"-",152
"ENSG00000243147","MRPL33","chr2",27994583,"+",157.8
"ENSG00000171174","RBKS","chr2",28113223,"-",127.12
"ENSG00000158019","BRE","chr2",28113481,"+",120.2
"ENSG00000075426","FOSL2","chr2",28615668,"+",1885.76
"ENSG00000163803","PLB1","chr2",28718937,"+",201.44
"ENSG00000213639","PPP1CB","chr2",28974611,"+",288.64
"ENSG00000163806","SPDYA","chr2",29033699,"+",1791.92
"ENSG00000171103","TRMT61B","chr2",29093175,"-",258.52
"ENSG00000163811","WDR43","chr2",29117532,"+",138.16
"ENSG00000189350","FAM179A","chr2",29204163,"+",106.92
"ENSG00000179270","C2orf71","chr2",29297127,"-",283.28
"ENSG00000115295","CLIP4","chr2",29320570,"+",128.96
"ENSG00000171094","ALK","chr2",30144477,"-",3770.4
"ENSG00000119801","YPEL5","chr2",30369749,"+",315.68
"ENSG00000213626","LBH","chr2",30454396,"+",2356
"ENSG00000172954","LCLAT1","chr2",30670122,"+",866.84
"ENSG00000162949","CAPN13","chr2",31030311,"-",123.32
"ENSG00000158089","GALNT14","chr2",31361592,"-",3918.76
"ENSG00000214711","CAPN14","chr2",31440411,"-",194.72
"ENSG00000013016","EHD3","chr2",31456879,"+",529.28
"ENSG00000158125","XDH","chr2",31637611,"-",136
"ENSG00000162959","MEMO1","chr2",32236105,"-",164
"ENSG00000162961","DPY30","chr2",32264862,"-",118.12
"ENSG00000021574","SPAST","chr2",32288679,"+",96
"ENSG00000152683","SLC30A6","chr2",32390909,"+",120
"ENSG00000091106","NLRC4","chr2",32490812,"-",234.8
"ENSG00000119820","YIPF4","chr2",32502957,"+",227.6
"ENSG00000115760","BIRC6","chr2",32582095,"+",120.48
"ENSG00000018699","TTC27","chr2",32853086,"+",106.84
"ENSG00000049323","LTBP1","chr2",33516550,"+",179.72
"ENSG00000152689","RASGRP3","chr2",33661415,"+",87.12
"ENSG00000119812","FAM98A","chr2",33824362,"-",160
"ENSG00000150938","CRIM1","chr2",36583369,"+",450.24
"ENSG00000171055","FEZ2","chr2",36825332,"-",1297
"ENSG00000205221","VIT","chr2",36923832,"+",128
"ENSG00000115808","STRN","chr2",37193615,"-",263.52
"ENSG00000008869","HEATR5B","chr2",37311485,"-",288
"ENSG00000055332","EIF2AK2","chr2",37384190,"-",299.56
"ENSG00000218739","AC007390.5","chr2",37423634,"+",192.12
"ENSG00000115816","CEBPZ","chr2",37458740,"-",158.44
"ENSG00000003509","NDUFAF7","chr2",37458773,"+",144.96
"ENSG00000115825","PRKD3","chr2",37544222,"-",136
"ENSG00000115828","QPCT","chr2",37571752,"+",910.88
"ENSG00000163171","CDC42EP3","chr2",37899678,"-",298.84
"ENSG00000115841","RMDN2","chr2",38152461,"+",398.92
"ENSG00000119787","ATL2","chr2",38604432,"-",126.76
"ENSG00000143889","HNRNPLL","chr2",38830178,"-",163.88
"ENSG00000143891","GALM","chr2",38893051,"+",196.76
"ENSG00000115875","SRSF7","chr2",38978636,"-",163.12
"ENSG00000152147","GEMIN6","chr2",39005257,"+",323.44
"ENSG00000188010","MORN2","chr2",39103102,"+",129.16
"ENSG00000214694","ARHGEF33","chr2",39146503,"+",116.76
"ENSG00000269210","AC019171.1","chr2",39187485,"-",2077.56
"ENSG00000115904","SOS1","chr2",39351486,"-",152
"ENSG00000205111","CDKL4","chr2",39456673,"-",192.36
"ENSG00000011566","MAP4K3","chr2",39664453,"-",326.52
"ENSG00000152154","TMEM178A","chr2",39892637,"+",1492.16
"ENSG00000138050","THUMPD2","chr2",40006416,"-",220.68
"ENSG00000183023","SLC8A1","chr2",40739575,"-",186.72
"ENSG00000205086","C2orf91","chr2",42180943,"-",288.52
"ENSG00000162878","PKDCC","chr2",42275160,"+",884.08
"ENSG00000143924","EML4","chr2",42396489,"+",226.64
"ENSG00000115944","COX7A2L","chr2",42588988,"-",206.44
"ENSG00000171126","KCNG3","chr2",42721237,"-",323.56
"ENSG00000057935","MTA3","chr2",42721708,"+",276.96
"ENSG00000162881","OXER1","chr2",42991401,"-",101.24
"ENSG00000162882","HAAO","chr2",43019751,"-",1376.88
"ENSG00000152518","ZFP36L2","chr2",43453745,"-",200.28
"ENSG00000115970","THADA","chr2",43823185,"-",236.92
"ENSG00000152527","PLEKHH2","chr2",43864438,"+",920.52
"ENSG00000138036","DYNC2LI1","chr2",44001177,"+",180.04
"ENSG00000138075","ABCG5","chr2",44065958,"-",211.24
"ENSG00000143921","ABCG8","chr2",44066102,"+",224.04
"ENSG00000138095","LRPPRC","chr2",44223144,"-",148.68
"ENSG00000138032","PPM1B","chr2",44395999,"+",176.64
"ENSG00000138079","SLC3A1","chr2",44502596,"+",107.24
"ENSG00000138078","PREPL","chr2",44589001,"-",175
"ENSG00000143919","CAMKMT","chr2",44589042,"+",158.36
"ENSG00000138083","SIX3","chr2",45169036,"+",14963
"ENSG00000170577","SIX2","chr2",45236542,"-",13633.12
"ENSG00000068784","SRBD1","chr2",45838433,"-",130.12
"ENSG00000171132","PRKCE","chr2",45879042,"+",5715.76
"ENSG00000116016","EPAS1","chr2",46524540,"+",8878.2
"ENSG00000187600","TMEM247","chr2",46706703,"+",262.44
"ENSG00000250565","ATP6V1E2","chr2",46747096,"-",199.2
"ENSG00000119729","RHOQ","chr2",46769866,"+",343
"ENSG00000151665","PIGF","chr2",46844251,"-",160
"ENSG00000119878","CRIPT","chr2",46844324,"+",160
"ENSG00000171150","SOCS5","chr2",46926098,"+",270.64
"ENSG00000222005","AC016722.1","chr2",47043806,"+",211.92
"ENSG00000068724","TTC7A","chr2",47143295,"+",346.36
"ENSG00000180398","MCFD2","chr2",47168994,"-",752.68
"ENSG00000239605","C2orf61","chr2",47382517,"-",96.12
"ENSG00000143933","CALM2","chr2",47403740,"-",219.4
"ENSG00000119888","EPCAM","chr2",47596286,"+",351.92
"ENSG00000095002","MSH2","chr2",47630205,"+",168
"ENSG00000184261","KCNK12","chr2",47797470,"-",2425.92
"ENSG00000116062","MSH6","chr2",48010220,"+",201.04
"ENSG00000138081","FBXO11","chr2",48132932,"-",94
"ENSG00000170802","FOXN2","chr2",48541794,"+",274.76
"ENSG00000162869","PPP1R21","chr2",48667907,"+",93.64
"ENSG00000068781","STON1-GTF2A1L","chr2",48757063,"+",237.24
"ENSG00000243244","STON1","chr2",48757307,"+",216
"ENSG00000242441","GTF2A1L","chr2",48844936,"+",299.44
"ENSG00000138039","LHCGR","chr2",48982880,"-",912
"ENSG00000179915","NRXN1","chr2",51259674,"-",198.76
"ENSG00000143942","CHAC2","chr2",53994928,"+",168
"ENSG00000068912","ERLEC1","chr2",54014067,"+",151.48
"ENSG00000115239","GPR75-ASB3","chr2",54087170,"-",196.16
"ENSG00000068878","PSME4","chr2",54197977,"-",122.44
"ENSG00000170634","ACYP2","chr2",54342409,"+",88
"ENSG00000178021","TSPYL6","chr2",54483409,"-",176
"ENSG00000177994","C2orf73","chr2",54558070,"+",517
"ENSG00000115306","SPTBN1","chr2",54683453,"+",376.48
"ENSG00000214595","EML6","chr2",54952148,"+",3793.8
"ENSG00000115310","RTN4","chr2",55277734,"-",176
"ENSG00000143947","RPS27A","chr2",55459038,"+",186.6
"ENSG00000162994","CLHC1","chr2",55459699,"-",218.32
"ENSG00000085760","MTIF2","chr2",55496384,"-",116.24
"ENSG00000115355","CCDC88A","chr2",55647057,"-",242.72
"ENSG00000163001","CCDC104","chr2",55746739,"+",304.12
"ENSG00000138035","PNPT1","chr2",55921045,"-",129.16
"ENSG00000115380","EFEMP1","chr2",56151298,"-",1376.36
"ENSG00000055813","CCDC85A","chr2",56411257,"+",4747.68
"ENSG00000028116","VRK2","chr2",58134785,"+",109.76
"ENSG00000115392","FANCL","chr2",58468515,"-",252.08
"ENSG00000119866","BCL11A","chr2",60780633,"-",168.16
"ENSG00000115421","PAPOLG","chr2",60983364,"+",139.08
"ENSG00000162924","REL","chr2",61108751,"+",463.28
"ENSG00000162928","PEX13","chr2",61244811,"+",192.28
"ENSG00000162929","KIAA1841","chr2",61293005,"+",130.8
"ENSG00000237651","C2orf74","chr2",61372242,"+",88
"ENSG00000173209","AHSA2","chr2",61404552,"+",674.76
"ENSG00000115464","USP34","chr2",61697849,"-",96
"ENSG00000082898","XPO1","chr2",61765418,"-",184.4
"ENSG00000170264","FAM161A","chr2",62081278,"-",168
"ENSG00000115484","CCT4","chr2",62115806,"-",112
"ENSG00000173163","COMMD1","chr2",62132802,"+",178.64
"ENSG00000170340","B3GNT2","chr2",62423261,"+",319.36
"ENSG00000186889","TMEM17","chr2",62733604,"-",215.44
"ENSG00000115504","EHBP1","chr2",62900985,"+",234.08
"ENSG00000115507","OTX1","chr2",63277191,"+",4501.8
"ENSG00000014641","MDH1","chr2",63815742,"+",292.56
"ENSG00000143951","WDPCP","chr2",63815867,"-",291.56
"ENSG00000169764","UGP2","chr2",64068097,"+",236
