"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000180228","PRKRA","chr2",179315958,"-",317.08
"ENSG00000204311","DFNB59","chr2",179316162,"+",344.92
"ENSG00000079150","FKBP7","chr2",179343355,"-",481.16
"ENSG00000116095","PLEKHA3","chr2",179345198,"+",403.44
"ENSG00000155657","TTN","chr2",179672150,"-",360
"ENSG00000163492","CCDC141","chr2",179914786,"-",501.64
"ENSG00000187231","SESTD1","chr2",180129350,"-",426.28
"ENSG00000144331","ZNF385B","chr2",180726232,"-",300
"ENSG00000163510","CWC22","chr2",180871840,"-",449.96
"ENSG00000170035","UBE2E3","chr2",181845111,"+",330.36
"ENSG00000115232","ITGA4","chr2",182321618,"+",425.96
"ENSG00000188452","CERKL","chr2",182521834,"-",457.96
"ENSG00000162992","NEUROD1","chr2",182545392,"-",533.68
"ENSG00000138434","SSFA2","chr2",182756471,"+",330.24
"ENSG00000150722","PPP1R1C","chr2",182850550,"+",289.6
"ENSG00000115252","PDE1A","chr2",183387572,"-",404.6
"ENSG00000077232","DNAJC10","chr2",183580767,"+",459.92
"ENSG00000162998","FRZB","chr2",183731498,"-",394.32
"ENSG00000061676","NCKAP1","chr2",183903586,"-",316.44
"ENSG00000162999","DUSP19","chr2",183943286,"+",558.84
"ENSG00000163002","NUP35","chr2",183984749,"+",463.8
"ENSG00000170396","ZNF804A","chr2",185463092,"+",454.48
"ENSG00000188738","FSIP2","chr2",186603354,"+",399.2
"ENSG00000065548","ZC3H15","chr2",187350884,"+",500.32
"ENSG00000138448","ITGAV","chr2",187454789,"+",511.24
"ENSG00000144369","FAM171B","chr2",187558788,"+",447.96
"ENSG00000163012","ZSWIM2","chr2",187713897,"-",344.96
"ENSG00000064989","CALCRL","chr2",188313021,"-",412.64
"ENSG00000003436","TFPI","chr2",188419219,"-",680
"ENSG00000144366","GULP1","chr2",189156395,"+",380.4
"ENSG00000174325","DIRC1","chr2",189654831,"-",430.4
"ENSG00000168542","COL3A1","chr2",189839098,"+",480.56
"ENSG00000204262","COL5A2","chr2",190044605,"-",457.2
"ENSG00000115368","WDR75","chr2",190306158,"+",504.96
"ENSG00000138449","SLC40A1","chr2",190445537,"-",609.32
"ENSG00000138381","ASNSD1","chr2",190526124,"+",478.52
"ENSG00000151687","ANKAR","chr2",190540710,"+",489.24
"ENSG00000128694","OSGEPL1","chr2",190627953,"-",399.16
"ENSG00000064933","PMS1","chr2",190648810,"+",500.72
"ENSG00000128699","ORMDL1","chr2",190649097,"-",512.44
"ENSG00000138379","MSTN","chr2",190927455,"-",400.96
"ENSG00000187699","C2orf88","chr2",191002485,"+",1479.2
"ENSG00000198130","HIBCH","chr2",191184771,"-",312
"ENSG00000151689","INPP1","chr2",191208195,"+",285.96
"ENSG00000151690","MFSD6","chr2",191273080,"+",371.92
"ENSG00000189362","TMEM194B","chr2",191399468,"-",479.08
"ENSG00000138386","NAB1","chr2",191513847,"+",260.28
"ENSG00000115419","GLS","chr2",191745546,"+",405.04
"ENSG00000115415","STAT1","chr2",191878976,"-",700.32
"ENSG00000138378","STAT4","chr2",192016322,"-",385.6
"ENSG00000128641","MYO1B","chr2",192110106,"+",508.92
"ENSG00000173559","NABP1","chr2",192542797,"+",327.36
"ENSG00000168497","SDPR","chr2",192712006,"-",500.52
"ENSG00000144339","TMEFF2","chr2",193059644,"-",527.52
"ENSG00000196950","SLC39A10","chr2",196521531,"+",387.48
"ENSG00000118997","DNAH7","chr2",196933536,"-",650.72
"ENSG00000081320","STK17B","chr2",197041227,"-",487
"ENSG00000138411","HECW2","chr2",197457335,"-",469.04
"ENSG00000144395","CCDC150","chr2",197504355,"+",438.84
"ENSG00000119041","GTF3C3","chr2",197664492,"-",437.76
"ENSG00000187944","C2orf66","chr2",197675000,"-",458.32
"ENSG00000197121","PGAP1","chr2",197791454,"-",476.6
"ENSG00000065413","ANKRD44","chr2",198175521,"-",421.4
"ENSG00000115524","SF3B1","chr2",198299771,"-",710.76
"ENSG00000115520","COQ10B","chr2",198318230,"+",425.4
"ENSG00000115540","MOB4","chr2",198364720,"+",346.8
"ENSG00000144381","HSPD1","chr2",198364998,"-",364.72
"ENSG00000162944","RFTN2","chr2",198540584,"-",403.48
"ENSG00000247626","MARS2","chr2",198570027,"+",441.36
"ENSG00000152430","BOLL","chr2",198650938,"-",476.36
"ENSG00000119042","SATB2","chr2",200335989,"-",439.36
"ENSG00000226124","FTCDNL1","chr2",200715896,"-",348.4
"ENSG00000178074","C2orf69","chr2",200775978,"+",397.44
"ENSG00000162972","C2orf47","chr2",200820039,"+",417.64
"ENSG00000162971","TYW5","chr2",200820459,"-",408.36
"ENSG00000196141","SPATS2L","chr2",201170603,"+",358.28
"ENSG00000155729","KCTD18","chr2",201374792,"-",453.88
"ENSG00000163535","SGOL2","chr2",201390864,"+",331.92
"ENSG00000138356","AOX1","chr2",201450730,"+",533.68
"ENSG00000082153","BZW1","chr2",201676268,"+",434.72
"ENSG00000013441","CLK1","chr2",201729467,"-",508.12
"ENSG00000240344","PPIL3","chr2",201753849,"-",433.92
"ENSG00000196290","NIF3L1","chr2",201754049,"+",446.88
"ENSG00000115942","ORC2","chr2",201828424,"-",436.76
"ENSG00000155744","FAM126B","chr2",201936392,"-",463.48
"ENSG00000119013","NDUFB3","chr2",201936461,"+",425.56
"ENSG00000003402","CFLAR","chr2",201980876,"+",425.4
"ENSG00000003400","CASP10","chr2",202047620,"+",492.12
"ENSG00000064012","CASP8","chr2",202098165,"+",676.8
"ENSG00000155749","ALS2CR12","chr2",202222121,"-",327.48
"ENSG00000115993","TRAK2","chr2",202316319,"-",424
"ENSG00000082146","STRADB","chr2",202316391,"+",447.16
"ENSG00000155754","ALS2CR11","chr2",202483905,"-",320
"ENSG00000155755","TMEM237","chr2",202508252,"-",360.04
"ENSG00000082126","MPP4","chr2",202563417,"-",428.44
"ENSG00000003393","ALS2","chr2",202645895,"-",446.64
"ENSG00000138395","CDK15","chr2",202655176,"+",338.52
"ENSG00000155760","FZD7","chr2",202899309,"+",501.52
"ENSG00000116030","SUMO1","chr2",203103322,"-",433.28
"ENSG00000055044","NOP58","chr2",203130514,"+",464.36
"ENSG00000204217","BMPR2","chr2",203241049,"+",369.6
"ENSG00000163596","ICA1L","chr2",203736371,"-",296.68
"ENSG00000138442","WDR12","chr2",203776949,"-",630.24
"ENSG00000138380","CARF","chr2",203776977,"+",625.96
"ENSG00000144426","NBEAL1","chr2",203879601,"+",398.88
"ENSG00000138443","ABI2","chr2",204193002,"+",279.44
"ENSG00000173166","RAPH1","chr2",204400058,"-",425.84
"ENSG00000178562","CD28","chr2",204571197,"+",348.68
"ENSG00000163599","CTLA4","chr2",204732510,"+",431.04
"ENSG00000163600","ICOS","chr2",204801470,"+",562.4
"ENSG00000116117","PARD3B","chr2",205410515,"+",445.68
"ENSG00000118257","NRP2","chr2",206547358,"+",420.48
"ENSG00000114933","INO80D","chr2",206950906,"-",359.52
"ENSG00000023228","NDUFS1","chr2",207024243,"-",629.28
"ENSG00000114942","EEF1B2","chr2",207024317,"+",621.36
"ENSG00000183671","GPR1","chr2",207082771,"-",327.76
"ENSG00000204186","ZDBF2","chr2",207139522,"+",502
"ENSG00000114948","ADAM23","chr2",207308367,"+",326.56
"ENSG00000232125","DYTN","chr2",207583120,"-",531.76
"ENSG00000138400","MDH1B","chr2",207630050,"-",466.28
"ENSG00000118246","FASTKD2","chr2",207630111,"+",462.84
"ENSG00000144410","CPO","chr2",207804277,"+",351.96
"ENSG00000118263","KLF7","chr2",208031970,"-",368.68
"ENSG00000118260","CREB1","chr2",208394615,"+",352.56
"ENSG00000144401","METTL21A","chr2",208490065,"-",274.36
"ENSG00000163249","CCNYL1","chr2",208576263,"+",248.8
"ENSG00000163251","FZD5","chr2",208634143,"-",386.8
"ENSG00000178385","PLEKHM3","chr2",208890284,"-",348.28
"ENSG00000163254","CRYGC","chr2",208994554,"-",379.36
"ENSG00000182187","CRYGB","chr2",209010877,"-",259.96
"ENSG00000118231","CRYGD","chr2",209028297,"-",487.48
"ENSG00000188674","C2orf80","chr2",209054773,"-",475.76
"ENSG00000138413","IDH1","chr2",209119806,"-",398.76
"ENSG00000115020","PIKFYVE","chr2",209130990,"+",404.92
"ENSG00000144407","PTH2R","chr2",209224568,"+",589.72
"ENSG00000078018","MAP2","chr2",210288770,"+",376.36
"ENSG00000144406","UNC80","chr2",210636716,"+",356.76
"ENSG00000197713","RPE","chr2",210867288,"+",488.24
"ENSG00000144445","KANSL1L","chr2",211036051,"-",312.32
"ENSG00000115361","ACADL","chr2",211090215,"-",467.44
"ENSG00000168530","MYL1","chr2",211179895,"-",438.08
"ENSG00000115365","LANCL1","chr2",211341499,"-",433.88
"ENSG00000021826","CPS1","chr2",211342405,"+",453.8
"ENSG00000178568","ERBB4","chr2",213403352,"-",257.24
"ENSG00000030419","IKZF2","chr2",214016333,"-",293.24
"ENSG00000144451","SPAG16","chr2",214149102,"+",501.08
"ENSG00000174453","VWC2L","chr2",215276460,"+",284.4
"ENSG00000138376","BARD1","chr2",215674428,"-",377.24
"ENSG00000144452","ABCA12","chr2",216003151,"-",439.4
"ENSG00000138363","ATIC","chr2",216176678,"+",357.44
"ENSG00000115414","FN1","chr2",216300791,"-",396.16
"ENSG00000118242","MREG","chr2",216878346,"-",505.84
"ENSG00000115425","PECR","chr2",216946539,"-",374.16
"ENSG00000163449","TMEM169","chr2",216946588,"+",392.4
"ENSG00000079246","XRCC5","chr2",216974019,"+",481.76
"ENSG00000144583","Mar-04","chr2",217236750,"-",330.96
"ENSG00000138375","SMARCAL1","chr2",217277136,"+",288
"ENSG00000197756","RPL37A","chr2",217363519,"+",643.88
"ENSG00000115457","IGFBP2","chr2",217498126,"+",248.88
"ENSG00000115461","IGFBP5","chr2",217560272,"-",411.52
"ENSG00000118245","TNP1","chr2",217724782,"-",591.92
"ENSG00000079308","TNS1","chr2",218867718,"-",311.84
"ENSG00000188282","RUFY4","chr2",218933737,"+",361.4
"ENSG00000180871","CXCR2","chr2",218990012,"+",421.16
"ENSG00000163464","CXCR1","chr2",219031716,"-",733.36
"ENSG00000163466","ARPC2","chr2",219081816,"+",500.64
"ENSG00000179921","GPBAR1","chr2",219125737,"+",458.64
"ENSG00000127837","AAMP","chr2",219134893,"-",392
"ENSG00000127838","PNKD","chr2",219135114,"+",388.68
"ENSG00000135926","TMBIM1","chr2",219157280,"-",364.32
"ENSG00000158428","C2orf62","chr2",219221578,"+",331.72
"ENSG00000018280","SLC11A1","chr2",219246751,"+",230.72
"ENSG00000144579","CTDSP1","chr2",219263060,"+",276.24
"ENSG00000127831","VIL1","chr2",219283837,"+",391.76
"ENSG00000135913","USP37","chr2",219433084,"-",463.88
"ENSG00000144580","RQCD1","chr2",219433302,"+",490.28
"ENSG00000115556","PLCD4","chr2",219472487,"+",456.72
"ENSG00000115568","ZNF142","chr2",219524355,"-",438.48
"ENSG00000074582","BCS1L","chr2",219524378,"+",431.92
"ENSG00000163482","STK36","chr2",219536748,"+",430.92
"ENSG00000163481","RNF25","chr2",219536781,"-",425.56
"ENSG00000135912","TTLL4","chr2",219575567,"+",462.68
"ENSG00000115596","WNT6","chr2",219724545,"+",503.16
"ENSG00000135925","WNT10A","chr2",219745254,"+",519.88
"ENSG00000171450","CDK5R2","chr2",219824349,"+",554.12
"ENSG00000163497","FEV","chr2",219850379,"-",709.28
"ENSG00000163499","CRYBA2","chr2",219858127,"-",602.16
"ENSG00000181378","CCDC108","chr2",219906273,"-",436.4
"ENSG00000163501","IHH","chr2",219925238,"-",466.4
"ENSG00000187736","NHEJ1","chr2",220025587,"-",540.32
"ENSG00000213901","SLC23A3","chr2",220034817,"-",447.04
"ENSG00000115649","CNPPD1","chr2",220042732,"-",488.12
"ENSG00000144567","FAM134A","chr2",220042938,"+",464.88
"ENSG00000158552","ZFAND2B","chr2",220071505,"+",592.16
"ENSG00000198925","ATG9A","chr2",220094361,"-",335.92
"ENSG00000163516","ANKZF1","chr2",220094478,"+",350.2
"ENSG00000163521","GLB1L","chr2",220110131,"-",456.24
"ENSG00000115661","STK16","chr2",220110191,"+",475.08
"ENSG00000127824","TUBA4A","chr2",220119330,"-",231.36
"ENSG00000135924","DNAJB2","chr2",220144039,"+",465.44
"ENSG00000054356","PTPRN","chr2",220174295,"-",304.56
"ENSG00000182698","RESP18","chr2",220197899,"-",374.44
"ENSG00000123992","DNPEP","chr2",220264729,"-",467.96
"ENSG00000175084","DES","chr2",220283098,"+",469.2
"ENSG00000072195","SPEG","chr2",220299699,"+",543.24
"ENSG00000144591","GMPPA","chr2",220363586,"+",413.92
"ENSG00000072182","ASIC4","chr2",220378891,"+",435
"ENSG00000188760","TMEM198","chr2",220408384,"+",431.44
"ENSG00000123989","CHPF","chr2",220408487,"-",430.48
"ENSG00000124006","OBSL1","chr2",220436268,"-",481.76
"ENSG00000123999","INHA","chr2",220436953,"+",346.72
"ENSG00000144589","STK11IP","chr2",220462595,"+",541.28
"ENSG00000114923","SLC4A3","chr2",220492291,"+",287.08
"ENSG00000116106","EPHA4","chr2",222437010,"-",331.76
"ENSG00000163081","CCDC140","chr2",223162865,"+",624.76
"ENSG00000135903","PAX3","chr2",223163715,"-",490.64
"ENSG00000163082","SGPP2","chr2",223289321,"+",583.12
"ENSG00000116120","FARSB","chr2",223520827,"-",416.04
"ENSG00000124003","MOGAT1","chr2",223536456,"+",540.52
"ENSG00000123983","ACSL3","chr2",223725731,"+",420.96
"ENSG00000152049","KCNE4","chr2",223916647,"+",607.4
"ENSG00000171951","SCG2","chr2",224467217,"-",482.88
"ENSG00000152056","AP1S3","chr2",224702319,"-",229.8
"ENSG00000085449","WDFY1","chr2",224810052,"-",301.24
"ENSG00000135900","MRPL44","chr2",224822120,"+",349.76
"ENSG00000135919","SERPINE2","chr2",224904036,"-",372.28
"ENSG00000124019","FAM124B","chr2",225266711,"-",338.6
"ENSG00000036257","CUL3","chr2",225450114,"-",383.96
"ENSG00000135905","DOCK10","chr2",225907330,"-",456.4
"ENSG00000144460","NYAP2","chr2",226265601,"+",397.88
"ENSG00000169047","IRS1","chr2",227663506,"-",423.52
"ENSG00000144468","RHBDD1","chr2",227700670,"+",323.24
"ENSG00000081052","COL4A4","chr2",228029275,"-",455.52
"ENSG00000169031","COL4A3","chr2",228029280,"+",456.6
"ENSG00000168958","MFF","chr2",228189866,"+",494.24
"ENSG00000168955","TM4SF20","chr2",228244022,"-",719.08
"ENSG00000173744","AGFG1","chr2",228336887,"+",334.8
"ENSG00000042304","C2orf83","chr2",228498036,"-",316.08
"ENSG00000115009","CCL20","chr2",228678557,"+",318.84
"ENSG00000123977","DAW1","chr2",228736326,"+",297.96
"ENSG00000153820","SPHKAP","chr2",229046361,"-",532.6
"ENSG00000153823","PID1","chr2",230136057,"-",524.4
"ENSG00000187957","DNER","chr2",230579286,"-",387.8
"ENSG00000153827","TRIP12","chr2",230786655,"-",242.36
"ENSG00000153832","FBXO36","chr2",230787206,"+",268.2
"ENSG00000163053","SLC16A14","chr2",230933715,"-",484.96
"ENSG00000135899","SP110","chr2",231090444,"-",329.44
"ENSG00000185404","SP140L","chr2",231191893,"+",569.8
"ENSG00000067066","SP100","chr2",231280870,"+",508.84
"ENSG00000135932","CAB39","chr2",231577556,"+",286.48
"ENSG00000135916","ITM2C","chr2",231729620,"+",364.04
"ENSG00000135898","GPR55","chr2",231789941,"-",347.44
"ENSG00000173699","SPATA3","chr2",231860838,"+",652.92
"ENSG00000204128","C2orf72","chr2",231902280,"+",334.16
"ENSG00000173692","PSMD1","chr2",231921577,"+",574
"ENSG00000135914","HTR2B","chr2",231989824,"-",340.84
"ENSG00000135931","ARMC9","chr2",232063293,"+",453.44
"ENSG00000156966","B3GNT7","chr2",232260334,"+",302.8
"ENSG00000115053","NCL","chr2",232329205,"-",561.28
"ENSG00000171596","NMUR1","chr2",232395182,"-",314.04
"ENSG00000177673","C2orf57","chr2",232457574,"+",328.8
"ENSG00000187514","PTMA","chr2",232573234,"+",362.8
"ENSG00000156973","PDE6D","chr2",232645974,"-",481.12
"ENSG00000144524","COPS7B","chr2",232646444,"+",495.96
"ENSG00000163273","NPPC","chr2",232791038,"-",551.32
"ENSG00000144535","DIS3L2","chr2",232826292,"+",610.76
"ENSG00000163283","ALPP","chr2",233243347,"+",499.04
"ENSG00000163286","ALPPL2","chr2",233271551,"+",356.92
"ENSG00000163295","ALPI","chr2",233320832,"+",359.52
"ENSG00000171551","ECEL1","chr2",233352532,"-",447.92
"ENSG00000237412","PRSS56","chr2",233385172,"+",289.28
"ENSG00000196811","CHRNG","chr2",233404436,"+",424.28
"ENSG00000221944","TIGD1","chr2",233415283,"-",416.56
"ENSG00000135930","EIF4E2","chr2",233415356,"+",399.04
"ENSG00000115468","EFHD1","chr2",233470766,"+",213.28
"ENSG00000115474","KCNJ13","chr2",233641275,"-",390.8
"ENSG00000182600","C2orf82","chr2",233734993,"+",290.16
"ENSG00000066248","NGEF","chr2",233877951,"-",365.48
"ENSG00000115488","NEU2","chr2",233897381,"+",408
"ENSG00000168918","INPP5D","chr2",233925035,"+",310.72
"ENSG00000085978","ATG16L1","chr2",234160216,"+",1376.28
"ENSG00000130561","SAG","chr2",234216308,"+",338.88
"ENSG00000077044","DGKD","chr2",234263152,"+",493.12
"ENSG00000085982","USP40","chr2",234474236,"-",310.56
"ENSG00000242366","UGT1A1","chr2",234526290,"+",768.48
"ENSG00000242515","UGT1A10","chr2",234545122,"+",796.72
"ENSG00000244122","UGT1A7","chr2",234590583,"+",548.12
"ENSG00000167165","UGT1A6","chr2",234600320,"+",657.28
"ENSG00000240224","UGT1A5","chr2",234621637,"+",736.96
"ENSG00000244474","UGT1A4","chr2",234627437,"+",1337.04
"ENSG00000241635","UGT1A8","chr2",234668918,"+",812.56
"ENSG00000123485","HJURP","chr2",234763212,"-",497.2
"ENSG00000144481","TRPM8","chr2",234826042,"+",276.52
"ENSG00000072080","SPP2","chr2",234959345,"+",446.88
"ENSG00000188042","ARL4C","chr2",235405693,"-",393.84
"ENSG00000130147","SH3BP4","chr2",235860627,"+",323.76
"ENSG00000157985","AGAP1","chr2",236402732,"+",365.32
"ENSG00000168505","GBX2","chr2",237076652,"-",349.16
"ENSG00000182177","ASB18","chr2",237172988,"-",835
"ENSG00000132321","IQCA1","chr2",237416178,"-",496.36
"ENSG00000144476","ACKR3","chr2",237469423,"+",404.88
"ENSG00000198612","COPS8","chr2",237994083,"+",557.28
"ENSG00000163359","COL6A3","chr2",238322850,"-",423.92
"ENSG00000115648","MLPH","chr2",238395052,"+",439.48
"ENSG00000071677","PRLH","chr2",238475216,"+",523.52
"ENSG00000124839","RAB17","chr2",238499769,"-",465.36
"ENSG00000124831","LRRFIP1","chr2",238536223,"+",427.36
"ENSG00000132329","RAMP1","chr2",238768186,"+",390.36
"ENSG00000184182","UBE2F","chr2",238875586,"+",377.04
"ENSG00000132330","SCLY","chr2",238969564,"+",385.12
"ENSG00000144488","ESPNL","chr2",239008950,"+",317
"ENSG00000132323","ILKAP","chr2",239112324,"-",743.8
"ENSG00000144485","HES6","chr2",239148681,"-",498.92
"ENSG00000132326","PER2","chr2",239197207,"-",468.84
"ENSG00000204104","TRAF3IP1","chr2",239229184,"+",234.2
"ENSG00000065802","ASB1","chr2",239335625,"+",396.8
"ENSG00000233608","TWIST2","chr2",239756672,"+",404.68
"ENSG00000068024","HDAC4","chr2",240322643,"-",194.24
"ENSG00000220256","AC093802.1","chr2",240684553,"+",826
"ENSG00000130414","NDUFA10","chr2",240964819,"-",456
"ENSG00000182083","OR6B2","chr2",240969846,"-",485.48
"ENSG00000221961","PRR21","chr2",240982399,"-",872.44
"ENSG00000178586","OR6B3","chr2",240985489,"-",554.32
"ENSG00000172428","MYEOV2","chr2",241075764,"-",348.08
"ENSG00000178602","OTOS","chr2",241080073,"-",407.8
"ENSG00000063660","GPC1","chr2",241375114,"+",359.16
"ENSG00000218416","AC110619.2","chr2",241396117,"-",367.32
"ENSG00000188542","DUSP28","chr2",241499470,"+",534.32
"ENSG00000144504","ANKMY1","chr2",241500275,"-",453.48
"ENSG00000142327","RNPEPL1","chr2",241508003,"+",354.8
"ENSG00000142330","CAPN10","chr2",241526132,"+",526.12
"ENSG00000178623","GPR35","chr2",241544824,"+",296
"ENSG00000185176","AQP12B","chr2",241622317,"-",241.44
"ENSG00000184945","AQP12A","chr2",241631261,"+",252.2
"ENSG00000130294","KIF1A","chr2",241759725,"-",245
"ENSG00000172482","AGXT","chr2",241808161,"+",270.72
"ENSG00000172478","C2orf54","chr2",241835573,"-",271
"ENSG00000162804","SNED1","chr2",241938254,"+",372.32
"ENSG00000122085","MTERFD2","chr2",242041747,"-",415.4
"ENSG00000115685","PPP1R7","chr2",242089023,"+",320.44
"ENSG00000115687","PASK","chr2",242089394,"-",326.44
"ENSG00000146205","ANO7","chr2",242127923,"+",313.72
"ENSG00000168385","Sep-02","chr2",242254722,"+",679.4
"ENSG00000115677","HDLBP","chr2",242255115,"-",710.48
"ENSG00000006607","FARP2","chr2",242295663,"+",338.64
"ENSG00000115694","STK25","chr2",242448987,"-",321.4
"ENSG00000176720","BOK","chr2",242498145,"+",538.36
"ENSG00000176946","THAP4","chr2",242576725,"-",381.24
"ENSG00000168397","ATG4B","chr2",242577026,"+",386.88
"ENSG00000168393","DTYMK","chr2",242626383,"-",296
"ENSG00000168395","ING5","chr2",242641455,"+",194
"ENSG00000180902","D2HGDH","chr2",242674029,"+",308.76
"ENSG00000154252","GAL3ST2","chr2",242716239,"+",395.6
"ENSG00000204099","NEU4","chr2",242750159,"+",263.6
"ENSG00000188389","PDCD1","chr2",242801058,"-",300.96
"ENSG00000188011","CXXC11","chr2",242811885,"+",274.76
"ENSG00000125788","DEFB126","chr20",123251,"+",1525
"ENSG00000088782","DEFB127","chr20",138110,"+",1999.32
"ENSG00000185982","DEFB128","chr20",170264,"-",2020.6
"ENSG00000125903","DEFB129","chr20",207898,"+",1014
"ENSG00000186458","DEFB132","chr20",238376,"+",504
"ENSG00000196476","C20orf96","chr20",271419,"-",745.32
"ENSG00000177732","SOX12","chr20",306214,"+",189.6
"ENSG00000125841","NRSN2","chr20",327369,"+",351.2
"ENSG00000101255","TRIB3","chr20",361307,"+",341.28
"ENSG00000125826","RBCK1","chr20",388708,"+",402.92
"ENSG00000125875","TBC1D20","chr20",443187,"-",557.84
"ENSG00000101266","CSNK2A1","chr20",524482,"-",695.88
"ENSG00000125878","TCF15","chr20",590910,"-",328.4
"ENSG00000271303","SRXN1","chr20",634014,"-",439.4
"ENSG00000215397","SCRT2","chr20",656823,"-",265.8
"ENSG00000101276","SLC52A3","chr20",749228,"-",527.72
"ENSG00000125898","FAM110A","chr20",814355,"+",317.92
"ENSG00000101280","ANGPT4","chr20",896960,"-",533.64
"ENSG00000101282","RSPO4","chr20",982907,"-",453.24
"ENSG00000125818","PSMF1","chr20",1093905,"+",296
"ENSG00000125895","TMEM74B","chr20",1165117,"-",255.8
"ENSG00000215595","C20orf202","chr20",1184097,"+",320.2
"ENSG00000244588","RAD21L1","chr20",1206763,"+",347
"ENSG00000101298","SNPH","chr20",1246959,"+",393.32
"ENSG00000125775","SDCBP2","chr20",1373816,"-",411.04
"ENSG00000088833","NSFL1C","chr20",1448337,"-",547.96
"ENSG00000196209","SIRPB2","chr20",1472233,"-",676.72
"ENSG00000125900","SIRPD","chr20",1538343,"-",849.08
"ENSG00000101307","SIRPB1","chr20",1600689,"-",1029.56
"ENSG00000089012","SIRPG","chr20",1638425,"-",626.96
"ENSG00000198053","SIRPA","chr20",1874812,"+",388.24
"ENSG00000101327","PDYN","chr20",1974931,"-",663.44
"ENSG00000125834","STK35","chr20",2082527,"+",340.36
"ENSG00000125780","TGM3","chr20",2276612,"+",561.24
"ENSG00000166948","TGM6","chr20",2361553,"+",764.24
"ENSG00000125835","SNRPB","chr20",2451499,"-",405.2
"ENSG00000088876","ZNF343","chr20",2505165,"-",296.96
"ENSG00000149488","TMC2","chr20",2517252,"+",360.76
"ENSG00000101361","NOP56","chr20",2633177,"+",391.04
"ENSG00000101365","IDH3B","chr20",2644865,"-",472
"ENSG00000088881","EBF4","chr20",2673523,"+",423.88
"ENSG00000088882","CPXM1","chr20",2781292,"-",341.12
"ENSG00000258713","C20orf141","chr20",2795632,"+",324.88
"ENSG00000198326","TMEM239","chr20",2796975,"+",321.96
"ENSG00000215305","VPS16","chr20",2821372,"+",529.92
"ENSG00000132635","PCED1A","chr20",2821889,"-",537.2
"ENSG00000132670","PTPRA","chr20",2844824,"+",352.68
"ENSG00000125787","GNRH2","chr20",3024267,"+",392
"ENSG00000125901","MRPS26","chr20",3026674,"+",380.24
"ENSG00000101405","OXT","chr20",3052265,"+",347.84
"ENSG00000101200","AVP","chr20",3065370,"-",268.32
"ENSG00000185019","UBOX5","chr20",3140556,"-",290.2
"ENSG00000198171","DDRGK1","chr20",3185295,"-",281.52
"ENSG00000125877","ITPA","chr20",3190005,"+",360.44
"ENSG00000088836","SLC4A11","chr20",3219887,"-",378.04
"ENSG00000088854","C20orf194","chr20",3388309,"-",347.8
"ENSG00000088812","ATRN","chr20",3451664,"+",355.6
"ENSG00000125861","GFRA4","chr20",3644046,"-",721.6
"ENSG00000149451","ADAM33","chr20",3662738,"-",282.2
"ENSG00000088827","SIGLEC1","chr20",3687775,"-",289.16
"ENSG00000132622","HSPA12B","chr20",3713316,"+",371.56
"ENSG00000101220","C20orf27","chr20",3749035,"-",287.12
"ENSG00000101222","SPEF1","chr20",3762102,"-",430.44
"ENSG00000125817","CENPB","chr20",3767337,"-",535.12
"ENSG00000101224","CDC25B","chr20",3767577,"+",467.64
"ENSG00000125843","AP5S1","chr20",3801170,"+",462.24
"ENSG00000088888","MAVS","chr20",3827445,"+",313.64
"ENSG00000125779","PANK2","chr20",3869485,"+",487.72
"ENSG00000101236","RNF24","chr20",3996216,"-",326.64
"ENSG00000088826","SMOX","chr20",4129425,"+",237.16
"ENSG00000171873","ADRA1D","chr20",4229659,"-",502.92
"ENSG00000171867","PRNP","chr20",4666796,"+",420.88
"ENSG00000171864","PRND","chr20",4702555,"+",486.68
"ENSG00000180259","PRNT","chr20",4721314,"-",522.2
"ENSG00000101265","RASSF2","chr20",4804291,"-",306.2
"ENSG00000089057","SLC23A2","chr20",4990939,"-",257
"ENSG00000089063","TMEM230","chr20",5093733,"-",304.52
"ENSG00000132646","PCNA","chr20",5107268,"-",425.84
"ENSG00000101290","CDS2","chr20",5107406,"+",399.92
"ENSG00000125772","GPCPD1","chr20",5591672,"-",398.68
"ENSG00000171984","C20orf196","chr20",5731042,"+",417.08
"ENSG00000089199","CHGB","chr20",5891973,"+",263.24
"ENSG00000089195","TRMT6","chr20",5931173,"-",294.88
"ENSG00000125885","MCM8","chr20",5931297,"+",321.32
"ENSG00000088766","CRLS1","chr20",5986738,"+",358.8
"ENSG00000125872","LRRN4","chr20",6034726,"-",532.84
"ENSG00000101311","FERMT1","chr20",6104191,"-",526.04
"ENSG00000125845","BMP2","chr20",6748744,"+",337.32
"ENSG00000101323","HAO1","chr20",7921093,"-",1173.72
"ENSG00000125827","TMX4","chr20",8000393,"-",366.48
"ENSG00000182621","PLCB1","chr20",8095099,"+",451.04
"ENSG00000101333","PLCB4","chr20",9198036,"+",376.4
"ENSG00000125869","LAMP5","chr20",9495004,"+",486.44
"ENSG00000101349","PAK7","chr20",9819687,"-",323.24
"ENSG00000132623","ANKEF1","chr20",10015696,"+",353.6
"ENSG00000132639","SNAP25","chr20",10199476,"+",330.24
"ENSG00000125863","MKKS","chr20",10414887,"-",336
"ENSG00000149346","SLX4IP","chr20",10415950,"+",324.68
"ENSG00000101384","JAG1","chr20",10654694,"-",311.48
