"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000178951","ZBTB7A","chr19",4066816,"-",1297.6
"ENSG00000126934","MAP2K2","chr19",4124126,"-",2217.96
"ENSG00000060566","CREB3L3","chr19",4153597,"+",127.04
"ENSG00000077463","SIRT6","chr19",4182596,"-",2285.8
"ENSG00000089847","ANKRD24","chr19",4183350,"+",2253.56
"ENSG00000105246","EBI3","chr19",4229539,"+",320
"ENSG00000105248","CCDC94","chr19",4247110,"+",1489.6
"ENSG00000105251","SHD","chr19",4278597,"+",1226.44
"ENSG00000167664","TMIGD2","chr19",4302428,"-",191.6
"ENSG00000105255","FSD1","chr19",4304590,"+",417.36
"ENSG00000008382","MPND","chr19",4343523,"+",1854.68
"ENSG00000141985","SH3GL1","chr19",4400565,"-",2066.36
"ENSG00000167670","CHAF1A","chr19",4402659,"+",3312.24
"ENSG00000167671","UBXN6","chr19",4457791,"-",1224.4
"ENSG00000167676","PLIN4","chr19",4517716,"-",130.04
"ENSG00000214456","PLIN5","chr19",4535208,"-",304.44
"ENSG00000171236","LRG1","chr19",4540036,"-",234.84
"ENSG00000167680","SEMA6B","chr19",4559771,"-",113.96
"ENSG00000185361","TNFAIP8L1","chr19",4639526,"+",701.8
"ENSG00000074842","C19orf10","chr19",4670415,"-",1525.28
"ENSG00000142002","DPP9","chr19",4723855,"-",3084.84
"ENSG00000141965","FEM1A","chr19",4791727,"+",2009.68
"ENSG00000127666","TICAM1","chr19",4831754,"-",627.2
"ENSG00000105355","PLIN3","chr19",4867780,"-",1580.8
"ENSG00000205784","ARRDC5","chr19",4902879,"-",75.8
"ENSG00000127663","KDM4B","chr19",4969123,"+",1654.48
"ENSG00000105426","PTPRS","chr19",5340814,"-",1853.96
"ENSG00000105428","ZNRF4","chr19",5455425,"+",89.6
"ENSG00000130254","SAFB2","chr19",5622938,"-",6439.64
"ENSG00000160633","SAFB","chr19",5623045,"+",6535.28
"ENSG00000167733","HSD11B1L","chr19",5680775,"+",2476.8
"ENSG00000174917","C19orf70","chr19",5680911,"-",2476.8
"ENSG00000130255","RPL36","chr19",5690271,"+",4379.2
"ENSG00000196365","LONP1","chr19",5720463,"-",4144.52
"ENSG00000174898","CATSPERD","chr19",5720687,"+",4033.56
"ENSG00000212123","PRR22","chr19",5784776,"-",60.84
"ENSG00000141994","DUS3L","chr19",5791249,"-",1636.24
"ENSG00000171119","NRTN","chr19",5823817,"+",100.08
"ENSG00000156413","FUT6","chr19",5839742,"-",176.6
"ENSG00000171124","FUT3","chr19",5851485,"-",48.72
"ENSG00000130383","FUT5","chr19",5870634,"-",55.68
"ENSG00000174886","NDUFA11","chr19",5904024,"-",4557.08
"ENSG00000187650","VMAC","chr19",5904851,"+",4467.12
"ENSG00000105519","CAPS","chr19",5914192,"+",69.92
"ENSG00000031823","RANBP3","chr19",5978320,"-",2471.6
"ENSG00000087903","RFX2","chr19",6110664,"-",1426.24
"ENSG00000130377","ACSBG2","chr19",6135679,"+",115.76
"ENSG00000130382","MLLT1","chr19",6279959,"-",1189.92
"ENSG00000167769","ACER1","chr19",6333640,"-",93.76
"ENSG00000125656","CLPP","chr19",6361462,"+",1490.2
"ENSG00000125652","ALKBH7","chr19",6372443,"+",1380.6
"ENSG00000125650","PSPN","chr19",6375860,"-",440.2
"ENSG00000125651","GTF2F1","chr19",6393291,"-",3910.4
"ENSG00000088247","KHSRP","chr19",6424822,"-",2190.28
"ENSG00000181240","SLC25A41","chr19",6433790,"-",82.2
"ENSG00000125648","SLC25A23","chr19",6459781,"-",1700.2
"ENSG00000130545","CRB3","chr19",6463787,"+",1789.72
"ENSG00000205744","DENND1C","chr19",6481798,"-",139.52
"ENSG00000104833","TUBB4A","chr19",6502330,"-",1052.16
"ENSG00000125657","TNFSF9","chr19",6531009,"+",1556.68
"ENSG00000125726","CD70","chr19",6591163,"-",1172.48
"ENSG00000125730","C3","chr19",6720662,"-",96.44
"ENSG00000125734","GPR108","chr19",6737633,"-",1882.2
"ENSG00000125733","TRIP10","chr19",6739706,"+",2590.12
"ENSG00000125731","SH2D3A","chr19",6767523,"-",2547.92
"ENSG00000141968","VAV1","chr19",6772678,"+",141.96
"ENSG00000174837","EMR1","chr19",6887559,"+",178.44
"ENSG00000237247","MBD3L5","chr19",7030593,"+",242.16
"ENSG00000205718","MBD3L4","chr19",7040184,"-",215.76
"ENSG00000230522","MBD3L2","chr19",7049350,"+",273.04
"ENSG00000182315","MBD3L3","chr19",7058645,"-",260.84
"ENSG00000130544","ZNF557","chr19",7069470,"+",2374.72
"ENSG00000171105","INSR","chr19",7294011,"-",2011.84
"ENSG00000268861","CTD-2207O23.3","chr19",7447719,"+",137.48
"ENSG00000104880","ARHGEF18","chr19",7459998,"+",2321.64
"ENSG00000104883","PEX11G","chr19",7554286,"-",538.52
"ENSG00000198723","C19orf45","chr19",7562444,"+",115.2
"ENSG00000198816","ZNF358","chr19",7581003,"+",1191.84
"ENSG00000090674","MCOLN1","chr19",7587495,"+",1403.52
"ENSG00000032444","PNPLA6","chr19",7599037,"+",3929.68
"ENSG00000076826","CAMSAP3","chr19",7660787,"+",1297.24
"ENSG00000076924","XAB2","chr19",7694439,"-",4262.4
"ENSG00000229833","PET100","chr19",7694670,"+",4273.24
"ENSG00000174788","PCP2","chr19",7698634,"-",57.6
"ENSG00000076944","STXBP2","chr19",7701986,"+",923.32
"ENSG00000104918","RETN","chr19",7733971,"+",736
"ENSG00000183019","C19orf59","chr19",7741942,"+",121.6
"ENSG00000181029","TRAPPC5","chr19",7745706,"+",1830.4
"ENSG00000104921","FCER2","chr19",7767032,"-",83.2
"ENSG00000182566","CLEC4G","chr19",7797057,"-",559.2
"ENSG00000090659","CD209","chr19",7812464,"-",253.72
"ENSG00000104938","CLEC4M","chr19",7828034,"+",130.12
"ENSG00000142459","EVI5L","chr19",7895160,"+",1001.96
"ENSG00000171017","LRRC8E","chr19",7953389,"+",633.24
"ENSG00000076984","MAP2K7","chr19",7968764,"+",2023.12
"ENSG00000260001","TGFBR3L","chr19",7981031,"+",1335.36
"ENSG00000104976","SNAPC2","chr19",7985193,"+",964.76
"ENSG00000178531","CTXN1","chr19",7991051,"-",639.2
"ENSG00000104980","TIMM44","chr19",8008708,"-",3152.2
"ENSG00000066044","ELAVL1","chr19",8070529,"-",2604.8
"ENSG00000131142","CCL25","chr19",8117645,"+",301.2
"ENSG00000142449","FBN3","chr19",8212381,"-",1013.64
"ENSG00000090661","CERS4","chr19",8274216,"+",2376.28
"ENSG00000167775","CD320","chr19",8373240,"-",2450.12
"ENSG00000267855","NDUFA7","chr19",8386280,"-",5074.32
"ENSG00000233927","RPS28","chr19",8386383,"+",5087.92
"ENSG00000186994","KANK3","chr19",8408146,"-",737.44
"ENSG00000167772","ANGPTL4","chr19",8429010,"+",975.32
"ENSG00000185236","RAB11B","chr19",8455204,"+",1430.44
"ENSG00000099783","HNRNPM","chr19",8509802,"+",4092.04
"ENSG00000133246","PRAM1","chr19",8567538,"-",128
"ENSG00000133250","ZNF414","chr19",8579048,"-",1111.4
"ENSG00000142347","MYO1F","chr19",8642331,"-",258.16
"ENSG00000142303","ADAMTS10","chr19",8675588,"-",2855.52
"ENSG00000181786","ACTL9","chr19",8809172,"-",135.8
"ENSG00000181733","OR2Z1","chr19",8841390,"+",158.4
"ENSG00000167785","ZNF558","chr19",8942975,"-",1468.68
"ENSG00000170948","MBD3L1","chr19",8953268,"+",89.6
"ENSG00000181143","MUC16","chr19",9092018,"-",128
"ENSG00000170929","OR1M1","chr19",9203920,"+",171.8
"ENSG00000170923","OR7G2","chr19",9213982,"-",156.84
"ENSG00000161807","OR7G1","chr19",9226439,"-",119.88
"ENSG00000170920","OR7G3","chr19",9237626,"-",72.72
"ENSG00000130803","ZNF317","chr19",9251055,"+",3261.24
"ENSG00000188000","OR7D2","chr19",9296269,"+",171.28
"ENSG00000174667","OR7D4","chr19",9325547,"-",115.2
"ENSG00000237521","OR7E24","chr19",9361719,"+",136.84
"ENSG00000196110","ZNF699","chr19",9415795,"-",116.28
"ENSG00000188321","ZNF559","chr19",9434447,"+",1555.2
"ENSG00000270011","ZNF177","chr19",9435370,"+",1579.56
"ENSG00000198028","ZNF560","chr19",9609279,"-",210.28
"ENSG00000130818","ZNF426","chr19",9649303,"-",2566.4
"ENSG00000197961","ZNF121","chr19",9695209,"-",3563
"ENSG00000171469","ZNF561","chr19",9731916,"-",3866.76
"ENSG00000267106","C19orf82","chr19",9732157,"+",3869.76
"ENSG00000171466","ZNF562","chr19",9785776,"-",120.84
"ENSG00000224689","ZNF812","chr19",9811493,"-",169.04
"ENSG00000196605","ZNF846","chr19",9879410,"-",2308.08
"ENSG00000127452","FBXL12","chr19",9929731,"-",2634.52
"ENSG00000198258","UBL5","chr19",9938555,"+",4557.12
"ENSG00000127445","PIN1","chr19",9945882,"+",1501.88
"ENSG00000105088","OLFM2","chr19",10047070,"-",2154.92
"ENSG00000080573","COL5A3","chr19",10121147,"-",454.4
"ENSG00000130813","C19orf66","chr19",10196805,"+",1919.08
"ENSG00000130812","ANGPTL6","chr19",10213425,"-",96.16
"ENSG00000130810","PPAN","chr19",10216898,"+",2278.4
"ENSG00000244165","P2RY11","chr19",10222196,"+",229.28
"ENSG00000130811","EIF3G","chr19",10230599,"-",2158.72
"ENSG00000130816","DNMT1","chr19",10305755,"-",2892.64
"ENSG00000267534","S1PR2","chr19",10341948,"-",1716.44
"ENSG00000105364","MRPL4","chr19",10362639,"+",3036
"ENSG00000090339","ICAM1","chr19",10381516,"+",973.24
"ENSG00000105371","ICAM4","chr19",10397642,"+",757.12
"ENSG00000105376","ICAM5","chr19",10400654,"+",2182.92
"ENSG00000220201","ZGLP1","chr19",10420233,"-",57.6
"ENSG00000267673","FDX1L","chr19",10426691,"-",1704.56
"ENSG00000161847","RAVER1","chr19",10444314,"-",4086.16
"ENSG00000076662","ICAM3","chr19",10450345,"-",184.96
"ENSG00000105397","TYK2","chr19",10491277,"-",2579.76
"ENSG00000105401","CDC37","chr19",10514271,"-",4759.36
"ENSG00000065989","PDE4A","chr19",10527448,"+",950.68
"ENSG00000079999","KEAP1","chr19",10614054,"-",2124.72
"ENSG00000180739","S1PR5","chr19",10628668,"-",1523.08
"ENSG00000130734","ATG4D","chr19",10654646,"+",1618.52
"ENSG00000129347","KRI1","chr19",10676702,"-",1801.6
"ENSG00000129355","CDKN2D","chr19",10679655,"-",1669.92
"ENSG00000129354","AP1M2","chr19",10697991,"-",1817.6
"ENSG00000129353","SLC44A2","chr19",10713120,"+",1470.48
"ENSG00000129351","ILF3","chr19",10787838,"+",108.8
"ENSG00000213339","QTRT1","chr19",10812111,"+",2209.76
"ENSG00000079805","DNM2","chr19",10823793,"+",96
"ENSG00000099203","TMED1","chr19",10946983,"-",1376
"ENSG00000214212","C19orf38","chr19",10959105,"+",163.32
"ENSG00000142453","CARM1","chr19",10982252,"+",1684.76
"ENSG00000130733","YIPF2","chr19",11039357,"-",3027.2
"ENSG00000142444","C19orf52","chr19",11039423,"+",3034.4
"ENSG00000127616","SMARCA4","chr19",11094799,"+",147.04
"ENSG00000130164","LDLR","chr19",11200037,"+",3681.84
"ENSG00000161888","SPC24","chr19",11266484,"-",1761.2
"ENSG00000197256","KANK2","chr19",11306346,"-",1146.28
"ENSG00000130173","C19orf80","chr19",11348125,"+",113.56
"ENSG00000130158","DOCK6","chr19",11373168,"-",1198
"ENSG00000130167","TSPAN16","chr19",11406823,"+",169.68
"ENSG00000105514","RAB3D","chr19",11450344,"-",934.64
"ENSG00000105518","TMEM205","chr19",11456981,"-",2361.6
"ENSG00000183401","CCDC159","chr19",11457180,"+",2341.52
"ENSG00000105520","DKFZP761J1410","chr19",11466061,"+",363.88
"ENSG00000173928","SWSAP1","chr19",11485382,"+",1867.56
"ENSG00000187266","EPOR","chr19",11495018,"-",1438.56
"ENSG00000205517","RGL3","chr19",11530018,"-",2593.88
"ENSG00000130175","PRKCSH","chr19",11546455,"+",3119.32
"ENSG00000196361","ELAVL3","chr19",11591803,"-",636.84
"ENSG00000161914","ZNF653","chr19",11616738,"-",1531
"ENSG00000130159","ECSIT","chr19",11639987,"-",1712.16
"ENSG00000130176","CNN1","chr19",11649578,"+",729.88
"ENSG00000130165","ELOF1","chr19",11670051,"-",2785.6
"ENSG00000102575","ACP5","chr19",11689801,"-",729.6
"ENSG00000198551","ZNF627","chr19",11708234,"+",2060.56
"ENSG00000197933","ZNF823","chr19",11849760,"-",1957.2
"ENSG00000197044","ZNF441","chr19",11877814,"+",1067.8
"ENSG00000177599","ZNF491","chr19",11909390,"+",1273.6
"ENSG00000171295","ZNF440","chr19",11925106,"+",1423
"ENSG00000171291","ZNF439","chr19",11959578,"+",266.6
"ENSG00000198429","ZNF69","chr19",11998669,"+",2175.56
"ENSG00000196757","ZNF700","chr19",12035882,"+",2227.76
"ENSG00000197054","ZNF763","chr19",12075868,"+",1695.64
"ENSG00000197647","ZNF433","chr19",12146525,"-",1382.4
"ENSG00000257446","ZNF878","chr19",12163782,"-",2052.32
"ENSG00000223547","ZNF844","chr19",12175545,"+",1725.4
"ENSG00000214189","ZNF788","chr19",12203077,"+",1595.16
"ENSG00000132010","ZNF20","chr19",12267546,"-",2119.72
"ENSG00000196646","ZNF136","chr19",12273871,"+",2244.48
"ENSG00000197857","ZNF44","chr19",12405714,"-",2780.08
"ENSG00000188868","ZNF563","chr19",12444534,"-",1531.64
"ENSG00000198342","ZNF442","chr19",12476475,"-",1592.6
"ENSG00000196466","ZNF799","chr19",12512088,"-",2577.76
"ENSG00000180855","ZNF443","chr19",12551926,"-",2553.04
"ENSG00000242852","ZNF709","chr19",12624647,"-",132.48
"ENSG00000249709","ZNF564","chr19",12662356,"-",3067.56
"ENSG00000188033","ZNF490","chr19",12721623,"-",3867.92
"ENSG00000173875","ZNF791","chr19",12721731,"+",3861
"ENSG00000104774","MAN2B1","chr19",12777591,"-",2493.68
"ENSG00000123154","WDR83","chr19",12777617,"+",2747.72
"ENSG00000105583","WDR83OS","chr19",12780465,"-",4615.08
"ENSG00000095059","DHPS","chr19",12792701,"-",1884.88
"ENSG00000132004","FBXW9","chr19",12807455,"-",1656.72
"ENSG00000105576","TNPO2","chr19",12833462,"-",6267.52
"ENSG00000123144","C19orf43","chr19",12845529,"-",3063.12
"ENSG00000198356","ASNA1","chr19",12848305,"+",2598.76
"ENSG00000039987","BEST2","chr19",12863406,"+",633.6
"ENSG00000095066","HOOK2","chr19",12886434,"-",1407.6
"ENSG00000171223","JUNB","chr19",12902309,"+",3052.48
"ENSG00000167815","PRDX2","chr19",12912724,"-",3239.28
"ENSG00000132026","RTBDN","chr19",12946242,"-",1612.92
"ENSG00000105613","MAST1","chr19",12949258,"+",1113.08
"ENSG00000105612","DNASE2","chr19",12992335,"-",1929.6
"ENSG00000105610","KLF1","chr19",12998017,"-",1342.96
"ENSG00000105607","GCDH","chr19",13001942,"+",2734.48
"ENSG00000161860","SYCE2","chr19",13030086,"-",133.92
"ENSG00000179115","FARSA","chr19",13044558,"-",3328.28
"ENSG00000179218","CALR","chr19",13049413,"+",3770.88
"ENSG00000179262","RAD23A","chr19",13056627,"+",2240
"ENSG00000179271","GADD45GIP1","chr19",13068068,"-",2054.28
"ENSG00000179284","DAND5","chr19",13080323,"+",134.4
"ENSG00000008441","NFIX","chr19",13106583,"+",441.6
"ENSG00000104903","LYL1","chr19",13213974,"-",476.92
"ENSG00000104907","TRMT1","chr19",13227563,"-",3905.16
"ENSG00000160877","NACC1","chr19",13229101,"+",3379.12
"ENSG00000104915","STX10","chr19",13261188,"-",4962.64
"ENSG00000160888","IER2","chr19",13261281,"+",5574.88
"ENSG00000141837","CACNA1A","chr19",13617274,"-",2613.16
"ENSG00000104957","CCDC130","chr19",13858752,"+",2125.84
"ENSG00000037757","MRI1","chr19",13875336,"+",976.28
"ENSG00000104979","C19orf53","chr19",13885256,"+",2818.76
"ENSG00000132003","ZSWIM4","chr19",13906273,"+",2112
"ENSG00000187556","NANOS3","chr19",13988062,"+",106.48
"ENSG00000132016","C19orf57","chr19",14016909,"-",1318.4
"ENSG00000132024","CC2D1A","chr19",14016955,"+",1318.4
"ENSG00000132017","DCAF15","chr19",14063318,"+",1984.2
"ENSG00000132000","PODNL1","chr19",14064204,"-",1984
"ENSG00000132005","RFX1","chr19",14117134,"-",1675.16
"ENSG00000171136","RLN3","chr19",14139016,"+",57.6
"ENSG00000104998","IL27RA","chr19",14142551,"+",1324.8
"ENSG00000187867","PALM3","chr19",14169971,"-",618.76
"ENSG00000141854","hsa-mir-1199","chr19",14183820,"+",1899.68
"ENSG00000188032","C19orf67","chr19",14196607,"-",382.92
"ENSG00000141858","SAMD1","chr19",14201232,"-",1668.36
"ENSG00000072062","PRKACA","chr19",14228559,"-",1291.56
"ENSG00000105011","ASF1B","chr19",14247440,"-",2001.08
"ENSG00000072071","LPHN1","chr19",14316997,"-",3412.2
"ENSG00000123146","CD97","chr19",14491955,"+",422.44
"ENSG00000123143","PKN1","chr19",14551085,"+",96
"ENSG00000160951","PTGER1","chr19",14586174,"-",243.48
"ENSG00000123159","GIPC1","chr19",14606961,"-",1004.8
"ENSG00000132002","DNAJB1","chr19",14640049,"-",2674.4
"ENSG00000099797","TECR","chr19",14640378,"+",2667
"ENSG00000099795","NDUFB7","chr19",14682889,"-",2330.32
"ENSG00000187912","CLEC17A","chr19",14693895,"+",113.12
"ENSG00000131355","EMR3","chr19",14785730,"-",134.4
"ENSG00000160961","ZNF333","chr19",14800869,"+",1413.32
"ENSG00000127507","EMR2","chr19",14889353,"-",633.96
"ENSG00000127530","OR7C1","chr19",14910948,"-",132.36
"ENSG00000188269","OR7A5","chr19",14939276,"-",144.44
"ENSG00000127515","OR7A10","chr19",14952689,"-",172.8
"ENSG00000185385","OR7A17","chr19",14992167,"-",198.68
"ENSG00000127529","OR7C2","chr19",15052300,"+",83.2
"ENSG00000105143","SLC1A6","chr19",15121455,"-",634.68
"ENSG00000160994","CCDC105","chr19",15121538,"+",622.76
"ENSG00000105141","CASP14","chr19",15160290,"+",118.44
"ENSG00000094661","OR1I1","chr19",15197876,"+",98.92
"ENSG00000105137","SYDE1","chr19",15218213,"+",1532.12
"ENSG00000105135","ILVBL","chr19",15236577,"-",2265.6
"ENSG00000074181","NOTCH3","chr19",15311792,"-",1762.12
"ENSG00000105131","EPHX3","chr19",15343858,"-",1693.08
"ENSG00000141867","BRD4","chr19",15443342,"-",2983.72
"ENSG00000105127","AKAP8","chr19",15490612,"-",5394.72
"ENSG00000011243","AKAP8L","chr19",15529833,"-",3257.96
"ENSG00000011451","WIZ","chr19",15560762,"-",1040.32
"ENSG00000105122","RASAL3","chr19",15575382,"-",185.12
"ENSG00000161031","PGLYRP2","chr19",15590315,"-",115.2
"ENSG00000171954","CYP4F22","chr19",15619335,"+",151.44
"ENSG00000186529","CYP4F3","chr19",15751706,"+",182.12
"ENSG00000186204","CYP4F12","chr19",15783827,"+",135.84
"ENSG00000171942","OR10H2","chr19",15838833,"+",118.16
"ENSG00000171936","OR10H3","chr19",15852202,"+",190.76
"ENSG00000172519","OR10H5","chr19",15904858,"+",151.2
"ENSG00000186723","OR10H1","chr19",15918936,"-",164.28
"ENSG00000186115","CYP4F2","chr19",16008884,"-",177.04
"ENSG00000171903","CYP4F11","chr19",16045676,"-",147.84
"ENSG00000176231","OR10H4","chr19",16059817,"+",121.8
"ENSG00000167460","TPM4","chr19",16178316,"+",160
"ENSG00000167461","RAB8A","chr19",16222489,"+",2215.24
"ENSG00000141977","CIB3","chr19",16284286,"-",124.52
"ENSG00000105058","FAM32A","chr19",16296234,"+",1964.8
"ENSG00000072958","AP1M1","chr19",16308664,"+",2086.4
"ENSG00000127528","KLF2","chr19",16435650,"+",1407.56
"ENSG00000127527","EPS15L1","chr19",16582823,"-",2103.6
"ENSG00000269058","CALR3","chr19",16607003,"-",1647.24
"ENSG00000105072","C19orf44","chr19",16607204,"+",1652.96
"ENSG00000085872","CHERP","chr19",16653263,"-",4505.6
"ENSG00000127526","SLC35E1","chr19",16683193,"-",3305.32
"ENSG00000105085","MED26","chr19",16739015,"-",3324
"ENSG00000214046","SMIM7","chr19",16770968,"-",3361.52
"ENSG00000072954","TMEM38A","chr19",16771937,"+",3326.72
"ENSG00000188039","NWD1","chr19",16830786,"+",79.8
"ENSG00000127511","SIN3B","chr19",16940208,"+",1419.96
"ENSG00000127533","F2RL3","chr19",16999825,"+",117.48
"ENSG00000160111","CPAMD8","chr19",17137625,"-",1549.28
"ENSG00000131351","HAUS8","chr19",17186343,"-",3801.48
"ENSG00000099331","MYO9B","chr19",17186590,"+",3798.08
"ENSG00000053501","USE1","chr19",17326154,"+",1802.56
"ENSG00000099330","OCEL1","chr19",17337054,"+",1430.76
"ENSG00000160113","NR2F6","chr19",17356151,"-",2849.6
"ENSG00000130307","USHBP1","chr19",17375544,"-",206.48
"ENSG00000105393","BABAM1","chr19",17378231,"+",2594.4
"ENSG00000160117","ANKLE1","chr19",17392453,"+",528.36
"ENSG00000127220","ABHD8","chr19",17414282,"-",1023.6
"ENSG00000130312","MRPL34","chr19",17416476,"+",2535.48
"ENSG00000130311","DDA1","chr19",17420336,"+",2481.76
"ENSG00000074855","ANO8","chr19",17445638,"-",2123.88
"ENSG00000130299","GTPBP3","chr19",17445790,"+",3189.08
"ENSG00000130300","PLVAP","chr19",17488137,"-",132.2
"ENSG00000130303","BST2","chr19",17516384,"-",1452.2
"ENSG00000141971","MVB12A","chr19",17530911,"+",1420.8
"ENSG00000188051","TMEM221","chr19",17559376,"-",682.76
"ENSG00000171773","NXNL1","chr19",17571725,"-",64.48
"ENSG00000130304","SLC27A1","chr19",17581299,"+",2069.24
"ENSG00000130313","PGLS","chr19",17622431,"+",3058.92
"ENSG00000167483","FAM129C","chr19",17634109,"+",102.4
"ENSG00000130309","COLGALT1","chr19",17666510,"+",1221.56
"ENSG00000130479","MAP1S","chr19",17830302,"+",2020.2
"ENSG00000130475","FCHO1","chr19",17858526,"+",860.76
"ENSG00000179913","B3GNT3","chr19",17905918,"+",972.08
"ENSG00000248099","INSL3","chr19",17932383,"-",70.4
"ENSG00000105639","JAK3","chr19",17958841,"-",227.64
"ENSG00000105640","RPL18A","chr19",17970686,"+",4883.44
"ENSG00000105641","SLC5A5","chr19",17982781,"+",459.48
"ENSG00000007080","CCDC124","chr19",18043823,"+",2560
"ENSG00000105642","KCNN1","chr19",18062110,"+",2222.6
"ENSG00000105643","ARRDC2","chr19",18111943,"+",440.6
"ENSG00000099308","MAST3","chr19",18208602,"+",620.76
"ENSG00000096996","IL12RB1","chr19",18209626,"-",644.4
"ENSG00000105647","PIK3R2","chr19",18263987,"+",2555.48
"ENSG00000216490","IFI30","chr19",18284578,"+",1115.64
"ENSG00000254858","MPV17L2","chr19",18304039,"+",2140.08
"ENSG00000105649","RAB3A","chr19",18314874,"-",2913.76
"ENSG00000105650","PDE4C","chr19",18366229,"-",302.16
"ENSG00000130518","KIAA1683","chr19",18385319,"-",131.16
"ENSG00000130522","JUND","chr19",18392432,"-",3715
"ENSG00000130520","LSM4","chr19",18434001,"-",1965.2
"ENSG00000130517","PGPEP1","chr19",18451407,"+",1296.24
"ENSG00000130513","GDF15","chr19",18496967,"+",276.04
"ENSG00000175489","LRRC25","chr19",18508421,"-",325.44
"ENSG00000130511","SSBP4","chr19",18530145,"+",1169.96
"ENSG00000105655","ISYNA1","chr19",18549111,"-",1769.68
"ENSG00000105656","ELL","chr19",18632937,"-",2353.08
"ENSG00000105701","FKBP8","chr19",18654383,"-",1044.76
"ENSG00000105700","KXD1","chr19",18668571,"+",1468.52
"ENSG00000221983","UBA52","chr19",18682613,"+",3216.28
"ENSG00000006016","CRLF1","chr19",18717660,"-",610.8
"ENSG00000105696","TMEM59L","chr19",18723681,"+",1189.16
"ENSG00000167487","KLHL26","chr19",18747837,"+",1852.48
"ENSG00000105662","CRTC1","chr19",18794424,"+",1591.2
"ENSG00000105664","COMP","chr19",18902114,"-",601
"ENSG00000005007","UPF1","chr19",18942743,"+",2828.84
"ENSG00000223802","CERS1","chr19",19007536,"-",1281.88
"ENSG00000105669","COPE","chr19",19030199,"-",4715.32
"ENSG00000105671","DDX49","chr19",19030483,"+",4709
"ENSG00000051128","HOMER3","chr19",19052041,"-",1840.8
"ENSG00000105676","ARMC6","chr19",19144386,"+",3157.36
"ENSG00000064607","SUGP2","chr19",19144832,"-",3146.72
"ENSG00000181035","SLC25A42","chr19",19174802,"+",947.8
"ENSG00000064545","TMEM161A","chr19",19249310,"-",1510.4
"ENSG00000213999","MEF2B","chr19",19281098,"-",451.52
"ENSG00000064489","MEF2BNB-MEF2B","chr19",19293492,"-",93.28
"ENSG00000064490","RFXANK","chr19",19303007,"+",3487.92
"ENSG00000254901","MEF2BNB","chr19",19303400,"-",3475.36
"ENSG00000184162","NR2C2AP","chr19",19314238,"-",1737.92
"ENSG00000130287","NCAN","chr19",19322781,"+",868.04
"ENSG00000213996","TM6SF2","chr19",19384074,"-",600.16
"ENSG00000105705","SUGP1","chr19",19431321,"-",4750.52
"ENSG00000129933","MAU2","chr19",19431629,"+",4736.88
"ENSG00000167491","GATAD2A","chr19",19496641,"+",2188.32
"ENSG00000178093","TSSK6","chr19",19626469,"-",2216.52
"ENSG00000250067","YJEFN3","chr19",19639669,"+",140.8
"ENSG00000160161","CILP2","chr19",19649073,"+",663.84
"ENSG00000105717","PBX4","chr19",19729725,"-",690.24
"ENSG00000064547","LPAR2","chr19",19739739,"-",2181.6
"ENSG00000089639","GMIP","chr19",19754455,"-",1703.36
"ENSG00000105726","ATP13A1","chr19",19774503,"-",2763.52
"ENSG00000181896","ZNF101","chr19",19779662,"+",2765.68
"ENSG00000105708","ZNF14","chr19",19843921,"-",2320.36
"ENSG00000081665","ZNF506","chr19",19932560,"-",2265.6
"ENSG00000256771","ZNF253","chr19",19976713,"+",3586.32
"ENSG00000184635","ZNF93","chr19",20011721,"+",3450.44
"ENSG00000197124","ZNF682","chr19",20150277,"-",2240.56
"ENSG00000213988","ZNF90","chr19",20188802,"+",3283.24
"ENSG00000256229","ZNF486","chr19",20278022,"+",2662.52
"ENSG00000237440","ZNF737","chr19",20748626,"-",1773.2
"ENSG00000188171","ZNF626","chr19",20844402,"-",2243.24
"ENSG00000105750","ZNF85","chr19",21106058,"+",1941.28
"ENSG00000118620","ZNF430","chr19",21203425,"+",2028.2
"ENSG00000196705","ZNF431","chr19",21324839,"+",2242.56
"ENSG00000182141","ZNF708","chr19",21512212,"-",2675.2
"ENSG00000172687","ZNF738","chr19",21541734,"+",2635.56
"ENSG00000196268","ZNF493","chr19",21579920,"+",2419.12
"ENSG00000197013","ZNF429","chr19",21688436,"+",2377.2
"ENSG00000197020","ZNF100","chr19",21950430,"-",2596.96
"ENSG00000198521","ZNF43","chr19",22034870,"-",3238.88
"ENSG00000160321","ZNF208","chr19",22193745,"-",197.68
"ENSG00000196109","ZNF676","chr19",22379753,"-",174.56
"ENSG00000196350","ZNF729","chr19",22469251,"+",172.48
"ENSG00000197360","ZNF98","chr19",22605148,"-",115.2
"ENSG00000229676","ZNF492","chr19",22817125,"+",149.6
"ENSG00000213973","ZNF99","chr19",22966973,"-",133.92
"ENSG00000269067","ZNF728","chr19",23186010,"-",172.8
"ENSG00000183850","ZNF730","chr19",23299776,"+",1584.68
"ENSG00000196081","ZNF724P","chr19",23433172,"-",2361.2
"ENSG00000167232","ZNF91","chr19",23578269,"-",2287.36
"ENSG00000197372","ZNF675","chr19",23870017,"-",2303.64
"ENSG00000196172","ZNF681","chr19",23941693,"-",1043.48
"ENSG00000205246","RPSAP58","chr19",23945815,"+",1586.24
"ENSG00000213967","ZNF726","chr19",24097683,"+",118.08
