"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000040608","RTN4R","chr22",20255816,"-",2726.48
"ENSG00000128185","DGCR6L","chr22",20307628,"-",12959.64
"ENSG00000099910","KLHL22","chr22",20850170,"-",16047.72
"ENSG00000099917","MED15","chr22",20861885,"+",14454.52
"ENSG00000099937","SERPIND1","chr22",21128382,"+",609.52
"ENSG00000241973","PI4KA","chr22",21213100,"-",11669.8
"ENSG00000099940","SNAP29","chr22",21213291,"+",11547
"ENSG00000099942","CRKL","chr22",21271713,"+",13318.2
"ENSG00000183773","AIFM3","chr22",21319417,"+",1442.24
"ENSG00000099949","LZTR1","chr22",21333750,"+",3161.8
"ENSG00000184436","THAP7","chr22",21356404,"-",14645.88
"ENSG00000099957","P2RX6","chr22",21369441,"+",12522.2
"ENSG00000099960","SLC7A4","chr22",21386847,"-",2393.92
"ENSG00000169635","HIC2","chr22",21771692,"+",8251.12
"ENSG00000185651","UBE2L3","chr22",21903735,"+",6664.92
"ENSG00000183246","RIMBP3C","chr22",21905750,"-",6766.68
"ENSG00000161179","YDJC","chr22",21984340,"-",13146.92
"ENSG00000161180","CCDC116","chr22",21987085,"+",11870.48
"ENSG00000128228","SDF2L1","chr22",21996541,"+",18605.16
"ENSG00000100023","PPIL2","chr22",22020272,"+",22620.8
"ENSG00000100027","YPEL1","chr22",22090071,"-",10708.6
"ENSG00000100030","MAPK1","chr22",22221970,"-",17099.44
"ENSG00000100034","PPM1F","chr22",22307250,"-",9761.12
"ENSG00000100038","TOP3B","chr22",22337187,"-",12299.12
"ENSG00000169575","VPREB1","chr22",22599199,"+",689.56
"ENSG00000169548","ZNF280A","chr22",22874613,"-",26519.44
"ENSG00000185686","PRAME","chr22",22901696,"-",12594.76
"ENSG00000220891","LL22NC03-63E9.3","chr22",22901755,"+",11715.48
"ENSG00000254709","IGLL5","chr22",23229959,"+",1473.64
"ENSG00000100218","RTDR1","chr22",23484241,"-",6780.6
"ENSG00000100228","RAB36","chr22",23487512,"+",3798.52
"ENSG00000186716","BCR","chr22",23522551,"+",20960.36
"ENSG00000128322","IGLL1","chr22",23922495,"-",600
"ENSG00000189269","C22orf43","chr22",23974508,"-",378.96
"ENSG00000187792","ZNF70","chr22",24093279,"-",2634.88
"ENSG00000128218","VPREB3","chr22",24096630,"-",355.6
"ENSG00000250479","CHCHD10","chr22",24110141,"-",2180.36
"ENSG00000099953","MMP11","chr22",24115035,"+",1957.36
"ENSG00000099956","SMARCB1","chr22",24129149,"+",2312
"ENSG00000099958","DERL3","chr22",24181199,"-",1740.12
"ENSG00000133460","SLC2A11","chr22",24199058,"+",2697.08
"ENSG00000240972","MIF","chr22",24236564,"+",2273.84
"ENSG00000218537","AP000350.4","chr22",24241117,"-",149.68
"ENSG00000133433","GSTT2B","chr22",24303393,"-",497.32
"ENSG00000099974","DDTL","chr22",24309025,"+",1378.08
"ENSG00000099977","DDT","chr22",24322019,"-",336
"ENSG00000099984","GSTT2","chr22",24322313,"+",337.16
"ENSG00000099991","CABIN1","chr22",24407764,"+",2505.4
"ENSG00000099994","SUSD2","chr22",24577443,"+",317.16
"ENSG00000099998","GGT5","chr22",24641110,"-",1092.04
"ENSG00000100014","SPECC1L","chr22",24666789,"+",2901.88
"ENSG00000128271","ADORA2A","chr22",24813708,"+",80
"ENSG00000100028","SNRPD3","chr22",24951617,"+",2676.68
"ENSG00000138867","GUCD1","chr22",24951903,"-",2652.88
"ENSG00000100031","GGT1","chr22",24979717,"+",405.92
"ENSG00000184571","PIWIL3","chr22",25170687,"-",293.24
"ENSG00000167037","SGSM1","chr22",25202135,"+",1108.84
"ENSG00000197077","KIAA1671","chr22",25423940,"+",790.24
"ENSG00000100053","CRYBB3","chr22",25595816,"+",135.28
"ENSG00000244752","CRYBB2","chr22",25615611,"+",140.88
"ENSG00000100068","LRP5L","chr22",25777544,"-",72
"ENSG00000100077","ADRBK2","chr22",25960860,"+",3686.2
"ENSG00000133454","MYO18B","chr22",26138119,"+",2703.92
"ENSG00000100095","SEZ6L","chr22",26565439,"+",126
"ENSG00000128203","ASPHD2","chr22",26825279,"+",2041.12
"ENSG00000100099","HPS4","chr22",26879829,"-",1958
"ENSG00000100104","SRRD","chr22",26879845,"+",1892.16
"ENSG00000100109","TFIP11","chr22",26908437,"-",2394.32
"ENSG00000128294","TPST2","chr22",26986089,"-",1203.88
"ENSG00000100122","CRYBB1","chr22",27013991,"-",4497.64
"ENSG00000196431","CRYBA4","chr22",27017927,"+",1818.72
"ENSG00000169184","MN1","chr22",28197486,"-",219.08
"ENSG00000180957","PITPNB","chr22",28315255,"-",2204.6
"ENSG00000100154","TTC28","chr22",29075853,"-",1592
"ENSG00000183765","CHEK2","chr22",29137822,"-",3548.52
"ENSG00000100209","HSCB","chr22",29138042,"+",3483.36
"ENSG00000159873","CCDC117","chr22",29168661,"+",2928
"ENSG00000100219","XBP1","chr22",29196560,"-",1935.04
"ENSG00000183579","ZNRF3","chr22",29279754,"+",2321.12
"ENSG00000100249","C22orf31","chr22",29457907,"-",533.76
"ENSG00000183762","KREMEN1","chr22",29469065,"+",1810.52
"ENSG00000186998","EMID1","chr22",29601900,"+",2238.92
"ENSG00000100263","RHBDD3","chr22",29663914,"-",2827.88
"ENSG00000182944","EWSR1","chr22",29663997,"+",2815.08
"ENSG00000100276","RASL10A","chr22",29711745,"-",612.28
"ENSG00000100280","AP1B1","chr22",29784572,"-",2287.76
"ENSG00000128250","RFPL1","chr22",29834571,"+",296
"ENSG00000100285","NEFH","chr22",29876180,"+",1934.76
"ENSG00000100296","THOC5","chr22",29949736,"-",1942.4
"ENSG00000184117","NIPSNAP1","chr22",29977326,"-",1613.76
"ENSG00000186575","NF2","chr22",29999544,"+",2441.84
"ENSG00000100314","CABP7","chr22",30116343,"+",135.56
"ENSG00000184076","UQCR10","chr22",30163357,"+",4047.76
"ENSG00000100325","ASCC2","chr22",30234293,"-",1931.6
"ENSG00000100330","MTMR3","chr22",30279157,"+",1702.84
"ENSG00000176635","HORMAD2","chr22",30476452,"+",223.2
"ENSG00000128342","LIF","chr22",30642840,"-",678.64
"ENSG00000099985","OSM","chr22",30662829,"-",661.24
"ENSG00000239282","GATSL3","chr22",30685616,"-",1596.6
"ENSG00000248751","RP1-130H16.18","chr22",30695540,"-",72
"ENSG00000099992","TBC1D10A","chr22",30722955,"-",2022.6
"ENSG00000187860","CCDC157","chr22",30752626,"+",2535.92
"ENSG00000099995","SF3A1","chr22",30752913,"-",2543.68
"ENSG00000099999","RNF215","chr22",30783302,"-",1096
"ENSG00000249590","RP4-539M6.19","chr22",30805414,"+",168
"ENSG00000242114","MTFP1","chr22",30821610,"+",3244.44
"ENSG00000100012","SEC14L3","chr22",30868034,"-",260.72
"ENSG00000214491","SEC14L6","chr22",30942669,"-",815.12
"ENSG00000128242","GAL3ST1","chr22",30968817,"-",96
"ENSG00000100029","PES1","chr22",31003000,"-",5055.96
"ENSG00000185339","TCN2","chr22",31003069,"+",5132.52
"ENSG00000100036","SLC35E4","chr22",31031792,"+",2282.28
"ENSG00000167065","DUSP18","chr22",31063872,"-",3232
"ENSG00000184792","OSBP2","chr22",31089768,"+",903.48
"ENSG00000133422","MORC2","chr22",31364187,"-",1596.28
"ENSG00000183963","SMTN","chr22",31477281,"+",1442.68
"ENSG00000198832","SELM","chr22",31503551,"-",2056
"ENSG00000185133","INPP5J","chr22",31518908,"+",941.44
"ENSG00000100078","PLA2G3","chr22",31536469,"-",450.64
"ENSG00000138942","RNF185","chr22",31556137,"+",2226.24
"ENSG00000182541","LIMK2","chr22",31608249,"+",3308.68
"ENSG00000100100","PIK3IP1","chr22",31688520,"-",3038.96
"ENSG00000100105","PATZ1","chr22",31742249,"-",1211
"ENSG00000185721","DRG1","chr22",31795538,"+",3117.08
"ENSG00000184708","EIF4ENIF1","chr22",31885874,"-",2922.8
"ENSG00000198089","SFI1","chr22",31892124,"+",3281.52
"ENSG00000241878","PISD","chr22",32034488,"-",455.12
"ENSG00000183530","PRR14L","chr22",32146120,"-",2942.92
"ENSG00000100150","DEPDC5","chr22",32150008,"+",4051.84
"ENSG00000128245","YWHAH","chr22",32340478,"+",2597.96
"ENSG00000128254","C22orf24","chr22",32341336,"-",1863.04
"ENSG00000100170","SLC5A1","chr22",32439018,"+",188.16
"ENSG00000205856","C22orf42","chr22",32555243,"-",417.88
"ENSG00000128253","RFPL2","chr22",32600718,"-",198.96
"ENSG00000100191","SLC5A4","chr22",32651318,"-",144
"ENSG00000128276","RFPL3","chr22",32750871,"+",309.56
"ENSG00000205853","RFPL3S","chr22",32767063,"-",1591.64
"ENSG00000100220","RTCB","chr22",32808274,"-",3572
"ENSG00000184459","BPIFC","chr22",32853373,"-",248
"ENSG00000100225","FBXO7","chr22",32870706,"+",2639.68
"ENSG00000100234","TIMP3","chr22",33196801,"+",474.12
"ENSG00000185666","SYN3","chr22",33454377,"-",330.2
"ENSG00000133424","LARGE","chr22",34318584,"-",443.72
"ENSG00000175329","ISX","chr22",35462129,"+",1092.72
"ENSG00000100284","TOM1","chr22",35695267,"+",2867
"ENSG00000100292","HMOX1","chr22",35777059,"+",625.12
"ENSG00000100297","MCM5","chr22",35796115,"+",1864
"ENSG00000100302","RASD2","chr22",35937351,"+",1483.04
"ENSG00000198125","MB","chr22",36019401,"-",431.76
"ENSG00000221963","APOL6","chr22",36044423,"+",2842.04
"ENSG00000128313","APOL5","chr22",36113918,"+",415.92
"ENSG00000100320","RBFOX2","chr22",36424585,"-",2586.16
"ENSG00000128284","APOL3","chr22",36562225,"-",668.76
"ENSG00000128335","APOL2","chr22",36636000,"-",2590.16
"ENSG00000100342","APOL1","chr22",36649116,"+",2986.48
"ENSG00000100345","MYH9","chr22",36784063,"-",1905.6
"ENSG00000100348","TXN2","chr22",36877687,"-",1468.56
"ENSG00000100350","FOXRED2","chr22",36903148,"-",2543.52
"ENSG00000100353","EIF3D","chr22",36925277,"-",2786.24
"ENSG00000166862","CACNG2","chr22",37098690,"-",156.32
"ENSG00000100360","IFT27","chr22",37172177,"-",636.64
"ENSG00000100362","PVALB","chr22",37215517,"-",189.28
"ENSG00000100365","NCF4","chr22",37257029,"+",535.08
"ENSG00000100368","CSF2RB","chr22",37309674,"+",616.24
"ENSG00000185264","TEX33","chr22",37403877,"-",272
"ENSG00000128311","TST","chr22",37416224,"-",1582.56
"ENSG00000100379","KCTD17","chr22",37447778,"+",762.16
"ENSG00000187045","TMPRSS6","chr22",37505603,"-",50.76
"ENSG00000100385","IL2RB","chr22",37545962,"-",304
"ENSG00000133466","C1QTNF6","chr22",37584516,"-",901.52
"ENSG00000128340","RAC2","chr22",37640305,"-",1896.2
"ENSG00000100055","CYTH4","chr22",37678494,"+",540.68
"ENSG00000166897","ELFN2","chr22",37823505,"-",200
"ENSG00000100060","MFNG","chr22",37882478,"-",376
"ENSG00000100065","CARD10","chr22",37915378,"-",1361.36
"ENSG00000128283","CDC42EP1","chr22",37956470,"+",1472.12
"ENSG00000100079","LGALS2","chr22",37976024,"-",265.12
"ENSG00000100083","GGA1","chr22",38004480,"+",2888.52
"ENSG00000100092","SH3BP1","chr22",38035056,"+",950.96
"ENSG00000241360","PDXP","chr22",38054736,"+",1839.04
"ENSG00000100097","LGALS1","chr22",38071612,"+",1765.72
"ENSG00000273899","NOL12","chr22",38082343,"+",3142.12
"ENSG00000100106","TRIOBP","chr22",38092994,"+",481.48
"ENSG00000189060","H1F0","chr22",38201113,"+",3154.6
"ENSG00000100116","GCAT","chr22",38203911,"+",3138.28
"ENSG00000128310","GALR3","chr22",38219388,"+",360
"ENSG00000100124","ANKRD54","chr22",38240353,"-",1262.16
"ENSG00000100129","EIF3L","chr22",38245378,"+",1707.8
"ENSG00000100139","MICALL1","chr22",38302154,"+",2213.24
"ENSG00000100142","POLR2F","chr22",38349673,"+",3452.6
"ENSG00000128346","C22orf23","chr22",38349676,"-",3511.16
"ENSG00000100146","SOX10","chr22",38383429,"-",74.84
"ENSG00000100151","PICK1","chr22",38453261,"+",2780.08
"ENSG00000100156","SLC16A8","chr22",38479170,"-",408.24
"ENSG00000128298","BAIAP2L2","chr22",38506676,"-",313.44
"ENSG00000184381","PLA2G6","chr22",38577836,"-",2390
"ENSG00000185022","MAFF","chr22",38597938,"+",2843.56
"ENSG00000198792","TMEM184B","chr22",38669040,"-",3007.16
"ENSG00000213923","CSNK1E","chr22",38794527,"-",1719.8
"ENSG00000168135","KCNJ4","chr22",38851205,"-",899.76
"ENSG00000100196","KDELR3","chr22",38864082,"+",2882.44
"ENSG00000100201","DDX17","chr22",38902345,"-",2486.68
"ENSG00000100206","DMC1","chr22",38966201,"-",3474.64
"ENSG00000184949","FAM227A","chr22",39052634,"-",4328
"ENSG00000100211","CBY1","chr22",39052657,"+",4328
"ENSG00000100216","TOMM22","chr22",39077953,"+",2123.56
"ENSG00000100221","JOSD1","chr22",39096459,"-",1743.56
"ENSG00000100226","GTPBP1","chr22",39101806,"+",2589.24
"ENSG00000100242","SUN2","chr22",39152024,"-",1398.8
"ENSG00000100246","DNAL4","chr22",39190161,"-",2814.56
"ENSG00000221890","NPTXR","chr22",39240017,"-",1421.12
"ENSG00000183741","CBX6","chr22",39268258,"-",2835.56
"ENSG00000128383","APOBEC3A","chr22",39353526,"+",232.56
"ENSG00000179750","APOBEC3B","chr22",39378403,"+",2226.56
"ENSG00000244509","APOBEC3C","chr22",39410264,"+",3041.08
"ENSG00000243811","APOBEC3D","chr22",39417117,"+",1428.04
"ENSG00000128394","APOBEC3F","chr22",39436672,"+",2072.4
"ENSG00000239713","APOBEC3G","chr22",39473009,"+",2073
"ENSG00000100298","APOBEC3H","chr22",39493228,"+",940.24
"ENSG00000100307","CBX7","chr22",39548538,"-",1804.88
"ENSG00000100311","PDGFB","chr22",39640957,"-",1723.48
"ENSG00000100316","RPL3","chr22",39715670,"-",1226.04
"ENSG00000100324","TAB1","chr22",39745953,"+",2130.04
"ENSG00000100321","SYNGR1","chr22",39760174,"+",733.68
"ENSG00000128268","MGAT3","chr22",39853324,"+",876.12
"ENSG00000100335","MIEF1","chr22",39896104,"+",2367.52
"ENSG00000128272","ATF4","chr22",39916568,"+",2454.12
"ENSG00000187051","RPS19BP1","chr22",39928860,"-",2979.36
"ENSG00000100346","CACNA1I","chr22",39966757,"+",237.44
"ENSG00000176177","ENTHD1","chr22",40289794,"-",1125.28
"ENSG00000100351","GRAP2","chr22",40297085,"+",3262.64
"ENSG00000133477","FAM83F","chr22",40390952,"+",1350.36
"ENSG00000100354","TNRC6B","chr22",40440820,"+",3434.4
"ENSG00000239900","ADSL","chr22",40742503,"+",2708.44
"ENSG00000100359","SGSM3","chr22",40766594,"+",1249.32
"ENSG00000196588","MKL1","chr22",41032690,"-",3173
"ENSG00000128285","MCHR1","chr22",41075181,"+",561.56
"ENSG00000100372","SLC25A17","chr22",41215392,"-",2761.92
"ENSG00000100380","ST13","chr22",41252687,"-",2441.24
"ENSG00000196236","XPNPEP3","chr22",41253084,"+",2395.48
"ENSG00000172404","DNAJB7","chr22",41258130,"-",290.64
"ENSG00000100387","RBX1","chr22",41347350,"+",2454.28
"ENSG00000100393","EP300","chr22",41488613,"+",1833.48
"ENSG00000100395","L3MBTL2","chr22",41601312,"+",2303.56
"ENSG00000100399","CHADL","chr22",41636935,"-",241.32
"ENSG00000100401","RANGAP1","chr22",41682216,"-",3276.08
"ENSG00000100403","ZC3H7B","chr22",41697506,"+",1554.72
"ENSG00000167074","TEF","chr22",41763336,"+",2369.92
"ENSG00000183864","TOB2","chr22",41843027,"-",2908.44
"ENSG00000100410","PHF5A","chr22",41864708,"-",2382.28
"ENSG00000100412","ACO2","chr22",41865128,"+",2388.2
"ENSG00000100413","POLR3H","chr22",41940479,"-",1854.84
"ENSG00000172346","CSDC2","chr22",41957013,"+",1177
"ENSG00000100417","PMM1","chr22",41985871,"-",1581.36
"ENSG00000100418","DESI1","chr22",42017061,"-",2374
"ENSG00000196419","XRCC6","chr22",42017294,"+",2381.56
"ENSG00000100138","NHP2L1","chr22",42084913,"-",1319
"ENSG00000184208","C22orf46","chr22",42086546,"+",946.8
"ENSG00000167077","MEI1","chr22",42095517,"+",275.8
"ENSG00000100147","CCDC134","chr22",42196677,"+",3543.72
"ENSG00000198911","SREBF2","chr22",42229105,"+",1092.88
"ENSG00000234965","SHISA8","chr22",42310671,"-",683
"ENSG00000159958","TNFRSF13C","chr22",42322821,"-",920
"ENSG00000100162","CENPM","chr22",42343148,"-",3225.84
"ENSG00000100167","Sep-03","chr22",42372930,"+",146.96
"ENSG00000183066","WBP2NL","chr22",42394728,"+",600
"ENSG00000198951","NAGA","chr22",42466846,"-",3228.56
"ENSG00000177096","FAM109B","chr22",42470254,"+",647.4
"ENSG00000183172","SMDT1","chr22",42475694,"+",3314.6
"ENSG00000184983","NDUFA6","chr22",42486888,"-",2584.28
"ENSG00000100197","CYP2D6","chr22",42526883,"-",250.72
"ENSG00000100207","TCF20","chr22",42611445,"-",159.4
"ENSG00000235568","NFAM1","chr22",42828401,"-",741.12
"ENSG00000189306","RRP7A","chr22",42915829,"-",1816.12
"ENSG00000183569","SERHL2","chr22",42949924,"+",2256.32
"ENSG00000100227","POLDIP3","chr22",43010962,"-",1893.44
"ENSG00000249222","ATP5L2","chr22",43036607,"-",137.36
"ENSG00000100243","CYB5R3","chr22",43040640,"-",373.4
"ENSG00000128274","A4GALT","chr22",43117286,"-",508.08
"ENSG00000242247","ARFGAP3","chr22",43253408,"-",2040
"ENSG00000100266","PACSIN2","chr22",43411184,"-",2444.12
"ENSG00000100271","TTLL1","chr22",43485434,"-",2728.8
"ENSG00000100290","BIK","chr22",43506753,"+",1280
"ENSG00000100294","MCAT","chr22",43539403,"-",1834.16
"ENSG00000100300","TSPO","chr22",43547519,"+",2328
"ENSG00000100304","TTLL12","chr22",43583137,"-",1787.64
"ENSG00000159307","SCUBE1","chr22",43739394,"-",204.52
"ENSG00000186732","MPPED1","chr22",43808019,"+",72.88
"ENSG00000186976","EFCAB6","chr22",44208217,"-",1329.48
"ENSG00000130540","SULT4A1","chr22",44258378,"-",435.64
"ENSG00000100341","PNPLA5","chr22",44287893,"-",106.52
"ENSG00000100344","PNPLA3","chr22",44319618,"+",1536
"ENSG00000100347","SAMM50","chr22",44351260,"+",1881.04
"ENSG00000188677","PARVB","chr22",44395090,"+",127.28
"ENSG00000138964","PARVG","chr22",44568835,"+",99.28
"ENSG00000138944","KIAA1644","chr22",44708731,"-",121.56
"ENSG00000188636","LDOC1L","chr22",44894005,"-",1034.36
"ENSG00000186654","PRR5","chr22",45064426,"+",752
"ENSG00000248405","ARHGAP8","chr22",45098371,"+",408
"ENSG00000056487","PHF21B","chr22",45405809,"-",580.52
"ENSG00000093000","NUP50","chr22",45559725,"+",1480.68
"ENSG00000100364","KIAA0930","chr22",45636650,"-",1183.04
"ENSG00000100373","UPK3A","chr22",45680867,"+",329.4
"ENSG00000100376","FAM118A","chr22",45705080,"+",2483.76
"ENSG00000077935","SMC1B","chr22",45809500,"-",225
"ENSG00000077942","FBLN1","chr22",45898718,"+",248
"ENSG00000130638","ATXN10","chr22",46067677,"+",2036.96
"ENSG00000188064","WNT7B","chr22",46373008,"-",539.8
"ENSG00000182257","C22orf26","chr22",46450024,"-",815
"ENSG00000197182","FLJ27365","chr22",46481876,"+",2963.92
"ENSG00000186951","PPARA","chr22",46546498,"+",1809.44
"ENSG00000205643","CDPF1","chr22",46646193,"-",1635.92
"ENSG00000130943","PKDREJ","chr22",46659219,"-",200.2
"ENSG00000075234","TTC38","chr22",46663860,"+",1662.16
"ENSG00000075218","GTSE1","chr22",46692637,"+",2361.56
"ENSG00000100416","TRMU","chr22",46731297,"+",1970.12
"ENSG00000075275","CELSR1","chr22",46933067,"-",98.6
"ENSG00000075240","GRAMD4","chr22",47022647,"+",120.44
"ENSG00000100422","CERK","chr22",47134152,"-",943.44
"ENSG00000054611","TBC1D22A","chr22",47158517,"+",1952.4
"ENSG00000219438","FAM19A5","chr22",48885287,"+",112.28
"ENSG00000219016","CTA-299D3.8","chr22",48943199,"-",89.68
"ENSG00000100425","BRD1","chr22",50221196,"-",697.12
"ENSG00000100426","ZBED4","chr22",50247496,"+",1739.76
"ENSG00000182858","ALG12","chr22",50312106,"-",1600
"ENSG00000184164","CRELD2","chr22",50312282,"+",1593.92
"ENSG00000198355","PIM3","chr22",50354142,"+",1206.48
"ENSG00000188263","IL17REL","chr22",50451055,"-",187.24
"ENSG00000100427","MLC1","chr22",50524358,"-",2707.24
"ENSG00000073146","MOV10L1","chr22",50528434,"+",566.92
"ENSG00000073150","PANX2","chr22",50609159,"+",624
"ENSG00000170638","TRABD","chr22",50624359,"+",1084.08
"ENSG00000073169","SELO","chr22",50639407,"+",1036.72
"ENSG00000128159","TUBGCP6","chr22",50683400,"-",1339.76
"ENSG00000100429","HDAC10","chr22",50689834,"-",576
"ENSG00000185386","MAPK11","chr22",50708779,"-",956.96
"ENSG00000196576","PLXNB2","chr22",50746001,"-",937.84
"ENSG00000205593","DENND6B","chr22",50765489,"-",1513.72
"ENSG00000100239","PPP6R2","chr22",50781745,"+",1152.28
"ENSG00000100241","SBF1","chr22",50913464,"-",1231.24
"ENSG00000128165","ADM2","chr22",50919984,"+",982.84
"ENSG00000100253","MIOX","chr22",50925212,"+",784
"ENSG00000100258","LMF2","chr22",50946135,"-",1583.08
"ENSG00000025770","NCAPH2","chr22",50946644,"+",1766.72
"ENSG00000130489","SCO2","chr22",50964905,"-",1828.48
"ENSG00000025708","TYMP","chr22",50968514,"-",81.68
"ENSG00000177989","ODF3B","chr22",50971008,"-",461.8
"ENSG00000130487","KLHDC7B","chr22",50986461,"+",334.24
"ENSG00000217442","SYCE3","chr22",51001328,"-",1855.32
"ENSG00000205560","CPT1B","chr22",51017096,"-",104
"ENSG00000100288","CHKB","chr22",51021428,"-",1949.92
"ENSG00000100299","ARSA","chr22",51066601,"-",1936.36
"ENSG00000251322","SHANK3","chr22",51113069,"+",293.84
"ENSG00000100312","ACR","chr22",51176651,"+",262.24
"ENSG00000079974","RABL2B","chr22",51222087,"-",3185.04
"ENSG00000134121","CHL1","chr3",238278,"+",173.36
"ENSG00000134115","CNTN6","chr3",1134619,"+",180.52
"ENSG00000144619","CNTN4","chr3",2140549,"+",232
"ENSG00000091181","IL5RA","chr3",3152058,"-",2286.88
"ENSG00000072756","TRNT1","chr3",3168599,"+",4742.08
"ENSG00000175928","LRRN1","chr3",3841120,"+",184.76
"ENSG00000170364","SETMAR","chr3",4344987,"+",7357.44
"ENSG00000144455","SUMF1","chr3",4508966,"-",7028.52
"ENSG00000150995","ITPR1","chr3",4535031,"+",8325.36
"ENSG00000134107","BHLHE40","chr3",5021096,"+",3704.92
"ENSG00000134108","ARL8B","chr3",5163929,"+",4285.16
"ENSG00000134109","EDEM1","chr3",5229358,"+",5001
"ENSG00000196277","GRM7","chr3",6902801,"+",205.8
"ENSG00000071282","LMCD1","chr3",8543492,"+",1159.52
"ENSG00000125046","SSUH2","chr3",8723757,"-",384.56
"ENSG00000182533","CAV3","chr3",8775485,"+",197.44
"ENSG00000180914","OXTR","chr3",8811300,"-",607.64
"ENSG00000070950","RAD18","chr3",9005159,"-",6815.8
"ENSG00000196220","SRGAP3","chr3",9291369,"-",1365.24
"ENSG00000134077","THUMPD3","chr3",9404716,"+",3857.76
"ENSG00000168137","SETD5","chr3",9439402,"+",2378.92
"ENSG00000156959","LHFPL4","chr3",9595486,"-",177.56
"ENSG00000163719","MTMR14","chr3",9691116,"+",1780.04
"ENSG00000144550","CPNE9","chr3",9745509,"+",912
"ENSG00000114026","OGG1","chr3",9791627,"+",5320.72
"ENSG00000134072","CAMK1","chr3",9811668,"-",1551.36
"ENSG00000171148","TADA3","chr3",9834695,"-",3164.16
"ENSG00000241553","ARPC4","chr3",9834800,"+",3108.44
"ENSG00000156990","RPUSD3","chr3",9885702,"-",5435.88
"ENSG00000187288","CIDEC","chr3",9921938,"-",3056.28
"ENSG00000171135","JAGN1","chr3",9932270,"+",4497.08
"ENSG00000163701","IL17RE","chr3",9944511,"+",4464
"ENSG00000163702","IL17RC","chr3",9958757,"+",3833.64
"ENSG00000163703","CRELD1","chr3",9975523,"+",5663.8
"ENSG00000163704","PRRT3","chr3",9994078,"-",1584.84
"ENSG00000125037","EMC3","chr3",10028522,"-",3422.92
"ENSG00000144554","FANCD2","chr3",10068112,"+",5307.92
"ENSG00000163705","FANCD2OS","chr3",10149915,"-",364.64
"ENSG00000254999","BRK1","chr3",10157332,"+",4381.92
"ENSG00000134086","VHL","chr3",10183318,"+",3871.2
"ENSG00000134070","IRAK2","chr3",10206562,"+",4130.72
"ENSG00000157014","TATDN2","chr3",10290176,"+",4561.64
"ENSG00000157017","GHRL","chr3",10334631,"-",2243.92
"ENSG00000157020","SEC13","chr3",10362858,"-",2573.56
"ENSG00000157087","ATP2B2","chr3",10749716,"-",223.28
"ENSG00000132164","SLC6A11","chr3",10857916,"+",252.44
"ENSG00000157103","SLC6A1","chr3",11034419,"+",277.44
"ENSG00000196639","HRH1","chr3",11178778,"+",566.16
"ENSG00000197548","ATG7","chr3",11314009,"+",6244.8
"ENSG00000144560","VGLL4","chr3",11762220,"-",1744.16
"ENSG00000144559","TAMM41","chr3",11888352,"-",8793.08
"ENSG00000157150","TIMP4","chr3",12200851,"-",591.48
"ENSG00000132170","PPARG","chr3",12328983,"+",375.84
"ENSG00000154743","TSEN2","chr3",12526009,"+",7052.28
"ENSG00000225526","C3orf83","chr3",12586963,"-",400.32
"ENSG00000075975","MKRN2","chr3",12598512,"+",8802.36
"ENSG00000132155","RAF1","chr3",12705700,"-",5664.44
"ENSG00000088726","TMEM40","chr3",12810956,"-",1805.4
"ENSG00000144712","CAND2","chr3",12838170,"+",5582.6
"ENSG00000144713","RPL32","chr3",12883081,"-",7411.72
"ENSG00000144711","IQSEC1","chr3",13114617,"-",368.32
"ENSG00000132182","NUP210","chr3",13461809,"-",5455.8
"ENSG00000163517","HDAC11","chr3",13521714,"+",3691.44
"ENSG00000163520","FBLN2","chr3",13573823,"+",381.96
"ENSG00000154764","WNT7A","chr3",13921618,"-",572.52
"ENSG00000180438","TPRXL","chr3",13978806,"+",431.72
"ENSG00000163528","CHCHD4","chr3",14166371,"-",5528.76
"ENSG00000170876","TMEM43","chr3",14166439,"+",5521.08
"ENSG00000154767","XPC","chr3",14220172,"-",4472.56
"ENSG00000170860","LSM3","chr3",14220227,"+",4451.8
"ENSG00000154781","CCDC174","chr3",14693252,"+",5394.92
"ENSG00000131379","C3orf20","chr3",14716605,"+",295.92
"ENSG00000154783","FGD5","chr3",14860468,"+",553.8
"ENSG00000177463","NR2C2","chr3",14989235,"+",5725.52
"ENSG00000131368","MRPS25","chr3",15106816,"-",4923.8
"ENSG00000131381","ZFYVE20","chr3",15140655,"-",7418.56
"ENSG00000131375","CAPN7","chr3",15247732,"+",6746.48
"ENSG00000131370","SH3BP5","chr3",15382901,"-",1914.16
"ENSG00000206562","METTL6","chr3",15469042,"-",5824.64
"ENSG00000144597","EAF1","chr3",15469063,"+",5868.84
"ENSG00000131373","HACL1","chr3",15643130,"-",9697.64
"ENSG00000169814","BTD","chr3",15643139,"+",9685.36
"ENSG00000206560","ANKRD28","chr3",15901053,"-",4638.48
"ENSG00000131386","GALNT15","chr3",15935568,"+",496
"ENSG00000154813","DPH3","chr3",16306496,"-",5762.32
"ENSG00000154814","OXNAD1","chr3",16306666,"+",5875.12
"ENSG00000131378","RFTN1","chr3",16555222,"-",495.12
"ENSG00000092345","DAZL","chr3",16647006,"-",615.12
"ENSG00000154822","PLCL2","chr3",16974581,"+",392.96
"ENSG00000131374","TBC1D5","chr3",17782399,"-",6549.72
