"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000135924","DNAJB2","chr2",220144039,"+",2655.96
"ENSG00000054356","PTPRN","chr2",220174295,"-",438.96
"ENSG00000182698","RESP18","chr2",220197899,"-",192.2
"ENSG00000123992","DNPEP","chr2",220264729,"-",235.8
"ENSG00000175084","DES","chr2",220283098,"+",773.72
"ENSG00000072195","SPEG","chr2",220299699,"+",224.88
"ENSG00000144591","GMPPA","chr2",220363586,"+",4337.28
"ENSG00000072182","ASIC4","chr2",220378891,"+",3078.8
"ENSG00000188760","TMEM198","chr2",220408384,"+",3229.04
"ENSG00000123989","CHPF","chr2",220408487,"-",3263.4
"ENSG00000124006","OBSL1","chr2",220436268,"-",1618
"ENSG00000123999","INHA","chr2",220436953,"+",1599.12
"ENSG00000144589","STK11IP","chr2",220462595,"+",4527.6
"ENSG00000114923","SLC4A3","chr2",220492291,"+",347.32
"ENSG00000116106","EPHA4","chr2",222437010,"-",292.76
"ENSG00000163081","CCDC140","chr2",223162865,"+",152
"ENSG00000135903","PAX3","chr2",223163715,"-",128.36
"ENSG00000163082","SGPP2","chr2",223289321,"+",104
"ENSG00000116120","FARSB","chr2",223520827,"-",5630.96
"ENSG00000124003","MOGAT1","chr2",223536456,"+",295.56
"ENSG00000123983","ACSL3","chr2",223725731,"+",3346.28
"ENSG00000152049","KCNE4","chr2",223916647,"+",192.08
"ENSG00000171951","SCG2","chr2",224467217,"-",112
"ENSG00000152056","AP1S3","chr2",224702319,"-",794.8
"ENSG00000085449","WDFY1","chr2",224810052,"-",1960
"ENSG00000135900","MRPL44","chr2",224822120,"+",2837.32
"ENSG00000135919","SERPINE2","chr2",224904036,"-",235.52
"ENSG00000124019","FAM124B","chr2",225266711,"-",4248.2
"ENSG00000036257","CUL3","chr2",225450114,"-",5048.2
"ENSG00000135905","DOCK10","chr2",225907330,"-",184
"ENSG00000144460","NYAP2","chr2",226265601,"+",112
"ENSG00000169047","IRS1","chr2",227663506,"-",766.2
"ENSG00000144468","RHBDD1","chr2",227700670,"+",5562.84
"ENSG00000081052","COL4A4","chr2",228029275,"-",144.88
"ENSG00000169031","COL4A3","chr2",228029280,"+",145.08
"ENSG00000168958","MFF","chr2",228189866,"+",3630.24
"ENSG00000168955","TM4SF20","chr2",228244022,"-",78.08
"ENSG00000173744","AGFG1","chr2",228336887,"+",1857.8
"ENSG00000042304","C2orf83","chr2",228498036,"-",136
"ENSG00000115009","CCL20","chr2",228678557,"+",78.12
"ENSG00000123977","DAW1","chr2",228736326,"+",120
"ENSG00000153820","SPHKAP","chr2",229046361,"-",74.24
"ENSG00000153823","PID1","chr2",230136057,"-",98.96
"ENSG00000187957","DNER","chr2",230579286,"-",213.72
"ENSG00000153827","TRIP12","chr2",230786655,"-",4983.44
"ENSG00000153832","FBXO36","chr2",230787206,"+",4305.4
"ENSG00000163053","SLC16A14","chr2",230933715,"-",269.24
"ENSG00000135899","SP110","chr2",231090444,"-",218.6
"ENSG00000185404","SP140L","chr2",231191893,"+",2480.52
"ENSG00000067066","SP100","chr2",231280870,"+",3458.12
"ENSG00000135932","CAB39","chr2",231577556,"+",4221
"ENSG00000135916","ITM2C","chr2",231729620,"+",1328
"ENSG00000135898","GPR55","chr2",231789941,"-",96
"ENSG00000173699","SPATA3","chr2",231860838,"+",144
"ENSG00000204128","C2orf72","chr2",231902280,"+",148.36
"ENSG00000173692","PSMD1","chr2",231921577,"+",4154.32
"ENSG00000135914","HTR2B","chr2",231989824,"-",110.32
"ENSG00000135931","ARMC9","chr2",232063293,"+",1859.84
"ENSG00000156966","B3GNT7","chr2",232260334,"+",64
"ENSG00000115053","NCL","chr2",232329205,"-",6962.48
"ENSG00000171596","NMUR1","chr2",232395182,"-",421.52
"ENSG00000177673","C2orf57","chr2",232457574,"+",111.52
"ENSG00000187514","PTMA","chr2",232573234,"+",4866.84
"ENSG00000156973","PDE6D","chr2",232645974,"-",4001.64
"ENSG00000144524","COPS7B","chr2",232646444,"+",4041.6
"ENSG00000163273","NPPC","chr2",232791038,"-",634.6
"ENSG00000144535","DIS3L2","chr2",232826292,"+",3104
"ENSG00000163283","ALPP","chr2",233243347,"+",90.84
"ENSG00000163286","ALPPL2","chr2",233271551,"+",68.24
"ENSG00000163295","ALPI","chr2",233320832,"+",116.08
"ENSG00000171551","ECEL1","chr2",233352532,"-",32
"ENSG00000237412","PRSS56","chr2",233385172,"+",105.2
"ENSG00000196811","CHRNG","chr2",233404436,"+",100.08
"ENSG00000221944","TIGD1","chr2",233415283,"-",3926.72
"ENSG00000135930","EIF4E2","chr2",233415356,"+",3932.52
"ENSG00000115468","EFHD1","chr2",233470766,"+",840
"ENSG00000115474","KCNJ13","chr2",233641275,"-",176.88
"ENSG00000182600","C2orf82","chr2",233734993,"+",48.68
"ENSG00000066248","NGEF","chr2",233877951,"-",71.52
"ENSG00000115488","NEU2","chr2",233897381,"+",74.6
"ENSG00000168918","INPP5D","chr2",233925035,"+",591.44
"ENSG00000085978","ATG16L1","chr2",234160216,"+",2772.36
"ENSG00000130561","SAG","chr2",234216308,"+",103.44
"ENSG00000077044","DGKD","chr2",234263152,"+",1367.64
"ENSG00000085982","USP40","chr2",234474236,"-",2509.96
"ENSG00000242366","UGT1A1","chr2",234526290,"+",120
"ENSG00000242515","UGT1A10","chr2",234545122,"+",150.24
"ENSG00000244122","UGT1A7","chr2",234590583,"+",53.16
"ENSG00000167165","UGT1A6","chr2",234600320,"+",118.44
"ENSG00000240224","UGT1A5","chr2",234621637,"+",163.36
"ENSG00000244474","UGT1A4","chr2",234627437,"+",119.6
"ENSG00000241635","UGT1A8","chr2",234668918,"+",175
"ENSG00000123485","HJURP","chr2",234763212,"-",4457.52
"ENSG00000144481","TRPM8","chr2",234826042,"+",107.32
"ENSG00000072080","SPP2","chr2",234959345,"+",88
"ENSG00000188042","ARL4C","chr2",235405693,"-",486.12
"ENSG00000130147","SH3BP4","chr2",235860627,"+",99.32
"ENSG00000157985","AGAP1","chr2",236402732,"+",2245.08
"ENSG00000168505","GBX2","chr2",237076652,"-",829.24
"ENSG00000182177","ASB18","chr2",237172988,"-",148.76
"ENSG00000132321","IQCA1","chr2",237416178,"-",89.16
"ENSG00000144476","ACKR3","chr2",237469423,"+",158.4
"ENSG00000198612","COPS8","chr2",237994083,"+",3018.36
"ENSG00000163359","COL6A3","chr2",238322850,"-",80
"ENSG00000115648","MLPH","chr2",238395052,"+",41.08
"ENSG00000071677","PRLH","chr2",238475216,"+",113.76
"ENSG00000124839","RAB17","chr2",238499769,"-",199.92
"ENSG00000124831","LRRFIP1","chr2",238536223,"+",56
"ENSG00000132329","RAMP1","chr2",238768186,"+",148.2
"ENSG00000184182","UBE2F","chr2",238875586,"+",2791.48
"ENSG00000132330","SCLY","chr2",238969564,"+",4472.36
"ENSG00000144488","ESPNL","chr2",239008950,"+",341.68
"ENSG00000132323","ILKAP","chr2",239112324,"-",2905.76
"ENSG00000144485","HES6","chr2",239148681,"-",2175.36
"ENSG00000132326","PER2","chr2",239197207,"-",2667.68
"ENSG00000204104","TRAF3IP1","chr2",239229184,"+",1468.72
"ENSG00000065802","ASB1","chr2",239335625,"+",4942.8
"ENSG00000233608","TWIST2","chr2",239756672,"+",32
"ENSG00000068024","HDAC4","chr2",240322643,"-",2490.84
"ENSG00000220256","AC093802.1","chr2",240684553,"+",80
"ENSG00000130414","NDUFA10","chr2",240964819,"-",4422.24
"ENSG00000182083","OR6B2","chr2",240969846,"-",80
"ENSG00000221961","PRR21","chr2",240982399,"-",92.24
"ENSG00000178586","OR6B3","chr2",240985489,"-",123.2
"ENSG00000172428","MYEOV2","chr2",241075764,"-",1918.24
"ENSG00000178602","OTOS","chr2",241080073,"-",48
"ENSG00000063660","GPC1","chr2",241375114,"+",599.12
"ENSG00000218416","AC110619.2","chr2",241396117,"-",28.24
"ENSG00000188542","DUSP28","chr2",241499470,"+",3984.52
"ENSG00000144504","ANKMY1","chr2",241500275,"-",4365.08
"ENSG00000142327","RNPEPL1","chr2",241508003,"+",4125.56
"ENSG00000142330","CAPN10","chr2",241526132,"+",4000.12
"ENSG00000178623","GPR35","chr2",241544824,"+",501.64
"ENSG00000185176","AQP12B","chr2",241622317,"-",48.4
"ENSG00000184945","AQP12A","chr2",241631261,"+",67.4
"ENSG00000130294","KIF1A","chr2",241759725,"-",60.2
"ENSG00000172482","AGXT","chr2",241808161,"+",69.96
"ENSG00000172478","C2orf54","chr2",241835573,"-",96
"ENSG00000162804","SNED1","chr2",241938254,"+",576
"ENSG00000122085","MTERFD2","chr2",242041747,"-",3763.4
"ENSG00000115685","PPP1R7","chr2",242089023,"+",4814.88
"ENSG00000115687","PASK","chr2",242089394,"-",4796.36
"ENSG00000146205","ANO7","chr2",242127923,"+",64
"ENSG00000168385","Sep-02","chr2",242254722,"+",7199.8
"ENSG00000115677","HDLBP","chr2",242255115,"-",7399.2
"ENSG00000006607","FARP2","chr2",242295663,"+",2140.32
"ENSG00000115694","STK25","chr2",242448987,"-",2189.68
"ENSG00000176720","BOK","chr2",242498145,"+",929.08
"ENSG00000176946","THAP4","chr2",242576725,"-",3941.88
"ENSG00000168397","ATG4B","chr2",242577026,"+",3885.12
"ENSG00000168393","DTYMK","chr2",242626383,"-",4359.72
"ENSG00000168395","ING5","chr2",242641455,"+",2068.88
"ENSG00000180902","D2HGDH","chr2",242674029,"+",1739.12
"ENSG00000154252","GAL3ST2","chr2",242716239,"+",146
"ENSG00000204099","NEU4","chr2",242750159,"+",74.04
"ENSG00000188389","PDCD1","chr2",242801058,"-",409.76
"ENSG00000188011","CXXC11","chr2",242811885,"+",71.4
"ENSG00000125788","DEFB126","chr20",123251,"+",176
"ENSG00000088782","DEFB127","chr20",138110,"+",120.44
"ENSG00000185982","DEFB128","chr20",170264,"-",201.32
"ENSG00000125903","DEFB129","chr20",207898,"+",183.96
"ENSG00000186458","DEFB132","chr20",238376,"+",437.12
"ENSG00000196476","C20orf96","chr20",271419,"-",3817.24
"ENSG00000177732","SOX12","chr20",306214,"+",4975.28
"ENSG00000125841","NRSN2","chr20",327369,"+",3160.72
"ENSG00000101255","TRIB3","chr20",361307,"+",3746.56
"ENSG00000125826","RBCK1","chr20",388708,"+",4140.8
"ENSG00000125875","TBC1D20","chr20",443187,"-",3448.84
"ENSG00000101266","CSNK2A1","chr20",524482,"-",3950.2
"ENSG00000125878","TCF15","chr20",590910,"-",1386.72
"ENSG00000271303","SRXN1","chr20",634014,"-",4322.88
"ENSG00000215397","SCRT2","chr20",656823,"-",828.72
"ENSG00000101276","SLC52A3","chr20",749228,"-",361.96
"ENSG00000125898","FAM110A","chr20",814355,"+",3053.92
"ENSG00000101280","ANGPT4","chr20",896960,"-",98.56
"ENSG00000101282","RSPO4","chr20",982907,"-",195.92
"ENSG00000125818","PSMF1","chr20",1093905,"+",160.68
"ENSG00000125895","TMEM74B","chr20",1165117,"-",1658.92
"ENSG00000215595","C20orf202","chr20",1184097,"+",139.4
"ENSG00000244588","RAD21L1","chr20",1206763,"+",2089.44
"ENSG00000101298","SNPH","chr20",1246959,"+",2120.12
"ENSG00000125775","SDCBP2","chr20",1373816,"-",2978.64
"ENSG00000088833","NSFL1C","chr20",1448337,"-",4045.36
"ENSG00000196209","SIRPB2","chr20",1472233,"-",136
"ENSG00000125900","SIRPD","chr20",1538343,"-",124.12
"ENSG00000101307","SIRPB1","chr20",1600689,"-",108.72
"ENSG00000089012","SIRPG","chr20",1638425,"-",66.2
"ENSG00000198053","SIRPA","chr20",1874812,"+",233.56
"ENSG00000101327","PDYN","chr20",1974931,"-",112
"ENSG00000125834","STK35","chr20",2082527,"+",4474.76
"ENSG00000125780","TGM3","chr20",2276612,"+",128
"ENSG00000166948","TGM6","chr20",2361553,"+",72
"ENSG00000125835","SNRPB","chr20",2451499,"-",4411.56
"ENSG00000088876","ZNF343","chr20",2505165,"-",2226.76
"ENSG00000149488","TMC2","chr20",2517252,"+",154.84
"ENSG00000101361","NOP56","chr20",2633177,"+",6187.68
"ENSG00000101365","IDH3B","chr20",2644865,"-",3128
"ENSG00000088881","EBF4","chr20",2673523,"+",326.72
"ENSG00000088882","CPXM1","chr20",2781292,"-",722.68
"ENSG00000258713","C20orf141","chr20",2795632,"+",194.84
"ENSG00000198326","TMEM239","chr20",2796975,"+",152
"ENSG00000215305","VPS16","chr20",2821372,"+",1772.2
"ENSG00000132635","PCED1A","chr20",2821889,"-",1768
"ENSG00000132670","PTPRA","chr20",2844824,"+",108.16
"ENSG00000125787","GNRH2","chr20",3024267,"+",577.2
"ENSG00000125901","MRPS26","chr20",3026674,"+",2691.52
"ENSG00000101405","OXT","chr20",3052265,"+",74.4
"ENSG00000101200","AVP","chr20",3065370,"-",136
"ENSG00000185019","UBOX5","chr20",3140556,"-",4562.08
"ENSG00000198171","DDRGK1","chr20",3185295,"-",3374.92
"ENSG00000125877","ITPA","chr20",3190005,"+",5380.72
"ENSG00000088836","SLC4A11","chr20",3219887,"-",1068.84
"ENSG00000088854","C20orf194","chr20",3388309,"-",3060.92
"ENSG00000088812","ATRN","chr20",3451664,"+",3149.28
"ENSG00000125861","GFRA4","chr20",3644046,"-",154.76
"ENSG00000149451","ADAM33","chr20",3662738,"-",121.6
"ENSG00000088827","SIGLEC1","chr20",3687775,"-",133.52
"ENSG00000132622","HSPA12B","chr20",3713316,"+",132.68
"ENSG00000101220","C20orf27","chr20",3749035,"-",2831.4
"ENSG00000101222","SPEF1","chr20",3762102,"-",742.4
"ENSG00000125817","CENPB","chr20",3767337,"-",1711
"ENSG00000101224","CDC25B","chr20",3767577,"+",1615.2
"ENSG00000125843","AP5S1","chr20",3801170,"+",3350.28
"ENSG00000088888","MAVS","chr20",3827445,"+",3105.24
"ENSG00000125779","PANK2","chr20",3869485,"+",4831.44
"ENSG00000101236","RNF24","chr20",3996216,"-",3932.56
"ENSG00000088826","SMOX","chr20",4129425,"+",842.44
"ENSG00000171873","ADRA1D","chr20",4229659,"-",96.12
"ENSG00000171867","PRNP","chr20",4666796,"+",2047.76
"ENSG00000171864","PRND","chr20",4702555,"+",88
"ENSG00000180259","PRNT","chr20",4721314,"-",91.32
"ENSG00000101265","RASSF2","chr20",4804291,"-",232.96
"ENSG00000089057","SLC23A2","chr20",4990939,"-",176
"ENSG00000089063","TMEM230","chr20",5093733,"-",3705.72
"ENSG00000132646","PCNA","chr20",5107268,"-",3565.44
"ENSG00000101290","CDS2","chr20",5107406,"+",3681.48
"ENSG00000125772","GPCPD1","chr20",5591672,"-",4190.2
"ENSG00000171984","C20orf196","chr20",5731042,"+",2394.08
"ENSG00000089199","CHGB","chr20",5891973,"+",640
"ENSG00000089195","TRMT6","chr20",5931173,"-",5071.96
"ENSG00000125885","MCM8","chr20",5931297,"+",5105.4
"ENSG00000088766","CRLS1","chr20",5986738,"+",4859.36
"ENSG00000125872","LRRN4","chr20",6034726,"-",397.8
"ENSG00000101311","FERMT1","chr20",6104191,"-",120
"ENSG00000125845","BMP2","chr20",6748744,"+",152.12
"ENSG00000101323","HAO1","chr20",7921093,"-",112
"ENSG00000125827","TMX4","chr20",8000393,"-",2132.36
"ENSG00000182621","PLCB1","chr20",8095099,"+",548.64
"ENSG00000101333","PLCB4","chr20",9198036,"+",107.44
"ENSG00000125869","LAMP5","chr20",9495004,"+",48
"ENSG00000101349","PAK7","chr20",9819687,"-",70.12
"ENSG00000132623","ANKEF1","chr20",10015696,"+",769.88
"ENSG00000132639","SNAP25","chr20",10199476,"+",515.12
"ENSG00000125863","MKKS","chr20",10414887,"-",5890.56
"ENSG00000149346","SLX4IP","chr20",10415950,"+",5878.16
"ENSG00000101384","JAG1","chr20",10654694,"-",1557.56
"ENSG00000132640","BTBD3","chr20",11871476,"+",1317.28
"ENSG00000172296","SPTLC3","chr20",12989626,"+",96
"ENSG00000101230","ISM1","chr20",13202417,"+",47.92
"ENSG00000089123","TASP1","chr20",13619583,"-",2962.64
"ENSG00000089048","ESF1","chr20",13765579,"-",5577.12
"ENSG00000101247","NDUFAF5","chr20",13765671,"+",5690.56
"ENSG00000101251","SEL1L2","chr20",13971265,"-",88
"ENSG00000172264","MACROD2","chr20",13976145,"+",66.56
"ENSG00000125848","FLRT3","chr20",14318313,"-",86
"ENSG00000089177","KIF16B","chr20",16554079,"-",3838.68
"ENSG00000125870","SNRPB2","chr20",16710608,"+",3558.48
"ENSG00000125879","OTOR","chr20",16729002,"+",128
"ENSG00000125851","PCSK2","chr20",17206751,"+",192
"ENSG00000125864","BFSP1","chr20",17549865,"-",2376.72
"ENSG00000125868","DSTN","chr20",17550598,"+",2740.2
"ENSG00000125844","RRBP1","chr20",17662928,"-",2190.16
"ENSG00000125888","BANF2","chr20",17674319,"+",141.12
"ENSG00000089006","SNX5","chr20",17949490,"-",8200.32
"ENSG00000125871","MGME1","chr20",17949761,"+",8223.72
"ENSG00000125850","OVOL2","chr20",18038521,"-",176
"ENSG00000232838","PET117","chr20",18118498,"+",2906.92
"ENSG00000149474","CSRP2BP","chr20",18122867,"+",167.04
"ENSG00000125846","ZNF133","chr20",18269120,"+",3889.44
"ENSG00000089091","DZANK1","chr20",18447829,"-",3451.6
"ENSG00000132664","POLR3F","chr20",18448032,"+",3459.96
"ENSG00000089050","RBBP9","chr20",18477887,"-",1736
"ENSG00000101310","SEC23B","chr20",18488187,"+",4655.04
"ENSG00000125821","DTD1","chr20",18568555,"+",1884.84
"ENSG00000132631","SCP2D1","chr20",18794369,"+",88
"ENSG00000149443","C20orf78","chr20",18810839,"-",504
"ENSG00000185052","SLC24A3","chr20",19193289,"+",40
"ENSG00000132669","RIN2","chr20",19867164,"+",34.28
"ENSG00000173418","NAA20","chr20",19997933,"+",2787.56
"ENSG00000089101","C20orf26","chr20",20033157,"+",3225.48
"ENSG00000101343","CRNKL1","chr20",20036690,"-",154
"ENSG00000173404","INSM1","chr20",20348764,"+",8
"ENSG00000188559","RALGAPA2","chr20",20693266,"-",1718.68
"ENSG00000088930","XRN2","chr20",21283941,"+",5066.72
"ENSG00000125816","NKX2-4","chr20",21378047,"-",96.24
"ENSG00000125820","NKX2-2","chr20",21494664,"-",72
"ENSG00000125813","PAX1","chr20",21686296,"+",85.6
"ENSG00000125798","FOXA2","chr20",22566101,"-",538.04
"ENSG00000132671","SSTR4","chr20",23016056,"+",127.68
"ENSG00000178726","THBD","chr20",23030301,"-",1046.36
"ENSG00000125810","CD93","chr20",23066977,"-",534.96
"ENSG00000132661","NXT1","chr20",23331372,"+",4732.52
"ENSG00000125812","GZF1","chr20",23342818,"+",3678.52
"ENSG00000125814","NAPB","chr20",23402156,"-",3380.64
"ENSG00000125823","CSTL1","chr20",23420321,"+",119.12
"ENSG00000125831","CST11","chr20",23433482,"-",127.12
"ENSG00000125815","CST8","chr20",23471765,"+",112.2
"ENSG00000101435","CST9L","chr20",23549386,"-",207.04
"ENSG00000173335","CST9","chr20",23586610,"-",58.76
"ENSG00000101439","CST3","chr20",23618574,"-",1534.92
"ENSG00000101441","CST4","chr20",23669662,"-",83.76
"ENSG00000170373","CST1","chr20",23731574,"-",134.24
"ENSG00000170369","CST2","chr20",23807312,"-",68.96
"ENSG00000170367","CST5","chr20",23860380,"-",72
"ENSG00000149435","GGTLC1","chr20",23969416,"-",136
"ENSG00000101463","SYNDIG1","chr20",24449834,"+",51.36
"ENSG00000077984","CST7","chr20",24929865,"+",96
"ENSG00000101474","APMAP","chr20",24973425,"-",2867.4
"ENSG00000154930","ACSS1","chr20",25038818,"-",416.04
"ENSG00000100987","VSX1","chr20",25063015,"-",32
"ENSG00000197586","ENTPD6","chr20",25176338,"+",2376
"ENSG00000100994","PYGB","chr20",25228705,"+",3086.04
"ENSG00000100997","ABHD12","chr20",25371618,"-",2584
"ENSG00000101003","GINS1","chr20",25388322,"+",2987.56
"ENSG00000101004","NINL","chr20",25566153,"-",166.12
"ENSG00000170191","NANP","chr20",25604648,"-",4970.6
"ENSG00000130684","ZNF337","chr20",25677469,"-",2438
"ENSG00000149531","FRG1B","chr20",29611878,"+",18417
"ENSG00000215547","DEFB115","chr20",29845466,"+",72
"ENSG00000215545","DEFB116","chr20",29896388,"-",136.4
"ENSG00000131068","DEFB118","chr20",29956420,"+",139.4
"ENSG00000180483","DEFB119","chr20",29978452,"-",138.52
"ENSG00000204548","DEFB121","chr20",29994069,"-",69.28
"ENSG00000180424","DEFB123","chr20",30028410,"+",384.52
"ENSG00000180383","DEFB124","chr20",30060816,"-",310.28
"ENSG00000088320","REM1","chr20",30063104,"+",372.04
"ENSG00000101294","HM13","chr20",30102240,"+",5165.44
"ENSG00000125968","ID1","chr20",30193085,"+",9394.8
"ENSG00000131055","COX4I2","chr20",30225690,"+",84.32
"ENSG00000171552","BCL2L1","chr20",30310656,"-",10776.36
"ENSG00000088325","TPX2","chr20",30326903,"+",11211.52
"ENSG00000101306","MYLK2","chr20",30407177,"+",108.84
"ENSG00000179772","FOXS1","chr20",30433420,"-",169.32
"ENSG00000149599","DUSP15","chr20",30458479,"-",402.16
"ENSG00000131044","TTLL9","chr20",30458504,"+",416
"ENSG00000088356","PDRG1","chr20",30539883,"-",3402.88
"ENSG00000260903","XKR7","chr20",30555804,"+",324.92
"ENSG00000101336","HCK","chr20",30639990,"+",221.04
"ENSG00000101337","TM9SF4","chr20",30697308,"+",6347.4
"ENSG00000126003","PLAGL2","chr20",30795546,"-",7571.88
"ENSG00000101346","POFUT1","chr20",30795695,"+",7420.52
"ENSG00000101350","KIF3B","chr20",30865453,"+",2538.96
"ENSG00000171456","ASXL1","chr20",30946146,"+",8909.68000000001
"ENSG00000197183","C20orf112","chr20",31172875,"-",1781.24
"ENSG00000204393","RP11-410N8.4","chr20",31175280,"+",447.28
"ENSG00000149600","COMMD7","chr20",31331814,"-",2884.08
"ENSG00000088305","DNMT3B","chr20",31350190,"+",6298.44
"ENSG00000101367","MAPRE1","chr20",31407698,"+",4525.12
"ENSG00000167098","SUN5","chr20",31592239,"-",197.44
"ENSG00000078898","BPIFB2","chr20",31595383,"+",104
"ENSG00000167104","BPIFB6","chr20",31619453,"+",128
"ENSG00000186190","BPIFB3","chr20",31643229,"+",96.8
"ENSG00000186191","BPIFB4","chr20",31669317,"+",124.68
"ENSG00000131050","BPIFA2","chr20",31755959,"+",180.84
"ENSG00000131059","BPIFA3","chr20",31805134,"+",156
"ENSG00000198183","BPIFA1","chr20",31823801,"+",120
"ENSG00000125999","BPIFB1","chr20",31870940,"+",120
"ENSG00000101391","CDK5RAP1","chr20",31989375,"-",6519.28
"ENSG00000101400","SNTA1","chr20",32031698,"-",3570
"ENSG00000078699","CBFA2T2","chr20",32077927,"+",3471.96
"ENSG00000149609","C20orf144","chr20",32250091,"+",2762.56
"ENSG00000182584","ACTL10","chr20",32254303,"+",559.92
"ENSG00000125967","NECAB3","chr20",32262264,"-",4579.08
"ENSG00000101412","E2F1","chr20",32274210,"-",2494.8
"ENSG00000101417","PXMP4","chr20",32308136,"-",3754.84
"ENSG00000131061","ZNF341","chr20",32319807,"+",2637
"ENSG00000101421","CHMP4B","chr20",32399109,"+",5859.44
"ENSG00000125970","RALY","chr20",32581457,"+",9457.12
"ENSG00000125977","EIF2S2","chr20",32700085,"-",10091.6
"ENSG00000101440","ASIP","chr20",32848170,"+",120
"ENSG00000101444","AHCY","chr20",32899608,"-",576.64
"ENSG00000078747","ITCH","chr20",32951040,"+",4143.68
"ENSG00000125971","DYNLRB1","chr20",33104203,"+",7703.36
"ENSG00000101460","MAP1LC3A","chr20",33134687,"+",190.28
"ENSG00000101464","PIGU","chr20",33265089,"-",4462.96
"ENSG00000078804","TP53INP2","chr20",33292147,"+",2851.28
"ENSG00000198646","NCOA6","chr20",33413433,"-",5319.52
"ENSG00000131067","GGT7","chr20",33460661,"-",3671.52
"ENSG00000131069","ACSS2","chr20",33464327,"+",4458.76
"ENSG00000100983","GSS","chr20",33543601,"-",4711.4
"ENSG00000078814","MYH7B","chr20",33543703,"+",4708.68
"ENSG00000100991","TRPC4AP","chr20",33680618,"-",5294.96
"ENSG00000088298","EDEM2","chr20",33735161,"-",4226.2
"ENSG00000101000","PROCR","chr20",33759773,"+",1108.8
"ENSG00000125966","MMP24","chr20",33814538,"+",357.44
"ENSG00000242372","EIF6","chr20",33872619,"-",6039.4
"ENSG00000125998","FAM83C","chr20",33880225,"-",147.64
"ENSG00000101019","UQCC1","chr20",33999945,"-",5549.76
"ENSG00000125965","GDF5","chr20",34026027,"-",477.16
"ENSG00000126001","CEP250","chr20",34043222,"+",6419.84
"ENSG00000125975","C20orf173","chr20",34117481,"-",136.72
"ENSG00000125991","ERGIC3","chr20",34129777,"+",3011.68
"ENSG00000061656","SPAG4","chr20",34203808,"+",3904.32
"ENSG00000214078","CPNE1","chr20",34246904,"-",876.28
"ENSG00000125995","ROMO1","chr20",34287231,"+",7221.44
"ENSG00000244005","NFS1","chr20",34287287,"-",7215.44
"ENSG00000131051","RBM39","chr20",34330258,"-",10046.44
"ENSG00000025293","PHF20","chr20",34359922,"+",4711.28
"ENSG00000171222","SCAND1","chr20",34543281,"-",6521.12
"ENSG00000149646","CNBD2","chr20",34556528,"+",249.72
"ENSG00000088367","EPB41L1","chr20",34679425,"+",1908.16
"ENSG00000131043","AAR2","chr20",34824338,"+",4817
"ENSG00000080845","DLGAP4","chr20",34894302,"+",75.64
"ENSG00000101335","MYL9","chr20",35169886,"+",698.56
"ENSG00000118707","TGIF2","chr20",35201875,"+",4770.32
"ENSG00000101084","C20orf24","chr20",35234136,"+",5814.88
"ENSG00000101082","SLA2","chr20",35274619,"-",185.24
"ENSG00000101079","NDRG3","chr20",35374541,"-",2943.16
"ENSG00000149636","DSN1","chr20",35402230,"-",4837.76
"ENSG00000149639","SOGA1","chr20",35492087,"-",5228.48
"ENSG00000101342","TLDC2","chr20",35504569,"+",159.24
"ENSG00000101347","SAMHD1","chr20",35580246,"-",4256
"ENSG00000080839","RBL1","chr20",35724410,"-",5551.24000000001
"ENSG00000118705","RPN2","chr20",35807455,"+",8602.4
"ENSG00000101353","MROH8","chr20",35807974,"-",8656.12
"ENSG00000118702","GHRH","chr20",35890238,"-",183
"ENSG00000101363","MANBAL","chr20",35918050,"+",5379.76
"ENSG00000197122","SRC","chr20",35974556,"+",923.92
"ENSG00000053438","NNAT","chr20",36149606,"+",213.72
"ENSG00000166619","BLCAP","chr20",36156333,"-",4642.52
"ENSG00000132792","CTNNBL1","chr20",36322433,"+",3726.04
"ENSG00000132821","VSTM2L","chr20",36531498,"+",363.16
"ENSG00000101407","TTI1","chr20",36661833,"-",10342.12
"ENSG00000101413","RPRD1B","chr20",36661947,"+",10025.52
"ENSG00000198959","TGM2","chr20",36793700,"-",3118.44
"ENSG00000149633","KIAA1755","chr20",36889174,"-",200
"ENSG00000101425","BPI","chr20",36932551,"+",231.84
"ENSG00000129988","LBP","chr20",36974813,"+",186.2
"ENSG00000124143","ARHGAP40","chr20",37230576,"+",505.72
"ENSG00000101438","SLC32A1","chr20",37353104,"+",239.36
"ENSG00000101442","ACTR5","chr20",37377096,"+",4614.28
"ENSG00000101445","PPP1R16B","chr20",37434347,"+",1896
"ENSG00000101447","FAM83D","chr20",37554954,"+",5392.72
"ENSG00000101452","DHX35","chr20",37590980,"+",7420.32
"ENSG00000204103","MAFB","chr20",39317876,"-",255.76
"ENSG00000198900","TOP1","chr20",39657461,"+",6111.72
"ENSG00000124181","PLCG1","chr20",39766160,"+",3211.2
"ENSG00000174306","ZHX3","chr20",39946242,"-",3579.48
"ENSG00000132793","LPIN3","chr20",39969559,"+",2743.08
"ENSG00000183798","EMILIN3","chr20",39995498,"-",98.2
"ENSG00000124177","CHD6","chr20",40247133,"-",3132.16
"ENSG00000196090","PTPRT","chr20",41818557,"-",73.2
