"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000105700","KXD1","chr19",18668571,"+",576.24
"ENSG00000221983","UBA52","chr19",18682613,"+",643.64
"ENSG00000006016","CRLF1","chr19",18717660,"-",353
"ENSG00000105696","TMEM59L","chr19",18723681,"+",397.12
"ENSG00000167487","KLHL26","chr19",18747837,"+",377.68
"ENSG00000105662","CRTC1","chr19",18794424,"+",542.8
"ENSG00000105664","COMP","chr19",18902114,"-",332.08
"ENSG00000005007","UPF1","chr19",18942743,"+",545.16
"ENSG00000223802","CERS1","chr19",19007536,"-",331.64
"ENSG00000105669","COPE","chr19",19030199,"-",744
"ENSG00000105671","DDX49","chr19",19030483,"+",740.16
"ENSG00000051128","HOMER3","chr19",19052041,"-",362.48
"ENSG00000105676","ARMC6","chr19",19144386,"+",436.16
"ENSG00000064607","SUGP2","chr19",19144832,"-",465.2
"ENSG00000181035","SLC25A42","chr19",19174802,"+",522.8
"ENSG00000064545","TMEM161A","chr19",19249310,"-",544.16
"ENSG00000213999","MEF2B","chr19",19281098,"-",281.64
"ENSG00000064489","MEF2BNB-MEF2B","chr19",19293492,"-",264.48
"ENSG00000064490","RFXANK","chr19",19303007,"+",497.2
"ENSG00000254901","MEF2BNB","chr19",19303400,"-",505
"ENSG00000184162","NR2C2AP","chr19",19314238,"-",627.64
"ENSG00000130287","NCAN","chr19",19322781,"+",323.28
"ENSG00000213996","TM6SF2","chr19",19384074,"-",359.04
"ENSG00000105705","SUGP1","chr19",19431321,"-",658.48
"ENSG00000129933","MAU2","chr19",19431629,"+",673.24
"ENSG00000167491","GATAD2A","chr19",19496641,"+",496.16
"ENSG00000178093","TSSK6","chr19",19626469,"-",955.04
"ENSG00000250067","YJEFN3","chr19",19639669,"+",271.6
"ENSG00000160161","CILP2","chr19",19649073,"+",678.12
"ENSG00000105717","PBX4","chr19",19729725,"-",441.56
"ENSG00000064547","LPAR2","chr19",19739739,"-",786.08
"ENSG00000089639","GMIP","chr19",19754455,"-",421.56
"ENSG00000105726","ATP13A1","chr19",19774503,"-",781.84
"ENSG00000181896","ZNF101","chr19",19779662,"+",1152.56
"ENSG00000105708","ZNF14","chr19",19843921,"-",966.04
"ENSG00000081665","ZNF506","chr19",19932560,"-",694.4
"ENSG00000256771","ZNF253","chr19",19976713,"+",527.48
"ENSG00000184635","ZNF93","chr19",20011721,"+",1389.6
"ENSG00000197124","ZNF682","chr19",20150277,"-",688.84
"ENSG00000213988","ZNF90","chr19",20188802,"+",565.04
"ENSG00000256229","ZNF486","chr19",20278022,"+",475.96
"ENSG00000237440","ZNF737","chr19",20748626,"-",602.36
"ENSG00000188171","ZNF626","chr19",20844402,"-",790.6
"ENSG00000105750","ZNF85","chr19",21106058,"+",714.72
"ENSG00000118620","ZNF430","chr19",21203425,"+",645.16
"ENSG00000196705","ZNF431","chr19",21324839,"+",906
"ENSG00000182141","ZNF708","chr19",21512212,"-",960.56
"ENSG00000172687","ZNF738","chr19",21541734,"+",1031.8
"ENSG00000196268","ZNF493","chr19",21579920,"+",758.44
"ENSG00000197013","ZNF429","chr19",21688436,"+",812.68
"ENSG00000197020","ZNF100","chr19",21950430,"-",1148.2
"ENSG00000198521","ZNF43","chr19",22034870,"-",1185.68
"ENSG00000160321","ZNF208","chr19",22193745,"-",520.2
"ENSG00000196109","ZNF676","chr19",22379753,"-",871.8
"ENSG00000196350","ZNF729","chr19",22469251,"+",656.76
"ENSG00000197360","ZNF98","chr19",22605148,"-",503.68
"ENSG00000229676","ZNF492","chr19",22817125,"+",551.72
"ENSG00000213973","ZNF99","chr19",22966973,"-",632.36
"ENSG00000269067","ZNF728","chr19",23186010,"-",705.36
"ENSG00000183850","ZNF730","chr19",23299776,"+",694.88
"ENSG00000196081","ZNF724P","chr19",23433172,"-",515.64
"ENSG00000167232","ZNF91","chr19",23578269,"-",562.96
"ENSG00000197372","ZNF675","chr19",23870017,"-",909.04
"ENSG00000196172","ZNF681","chr19",23941693,"-",603.8
"ENSG00000205246","RPSAP58","chr19",23945815,"+",814.56
"ENSG00000213967","ZNF726","chr19",24097683,"+",1026.72
"ENSG00000213096","ZNF254","chr19",24216246,"+",605.88
"ENSG00000169021","UQCRFS1","chr19",29704136,"-",894.6
"ENSG00000187135","VSTM2B","chr19",30017490,"+",249
"ENSG00000105171","POP4","chr19",30097169,"+",593.12
"ENSG00000166289","PLEKHF1","chr19",30156326,"+",291.64
"ENSG00000131943","C19orf12","chr19",30206696,"-",366.88
"ENSG00000105173","CCNE1","chr19",30302900,"+",447.36
"ENSG00000105176","URI1","chr19",30414550,"+",724.08
"ENSG00000198597","ZNF536","chr19",30863327,"+",387
"ENSG00000121297","TSHZ3","chr19",31840190,"-",217
"ENSG00000168813","ZNF507","chr19",32836513,"+",998.32
"ENSG00000178904","DPY19L3","chr19",32896654,"+",584.08
"ENSG00000105185","PDCD5","chr19",33072093,"+",642.32
"ENSG00000105186","ANKRD27","chr19",33166102,"-",460.76
"ENSG00000186326","RGS9BP","chr19",33166312,"+",472.48
"ENSG00000213965","NUDT19","chr19",33182866,"+",949.36
"ENSG00000173809","TDRD12","chr19",33210678,"+",442.68
"ENSG00000021488","SLC7A9","chr19",33360683,"-",335.68
"ENSG00000121289","CEP89","chr19",33462869,"-",384.56
"ENSG00000131944","C19orf40","chr19",33463147,"+",415.44
"ENSG00000131941","RHPN2","chr19",33555824,"-",445.48
"ENSG00000076650","GPATCH1","chr19",33571785,"+",328
"ENSG00000166359","WDR88","chr19",33622997,"+",293.8
"ENSG00000130881","LRP3","chr19",33685598,"+",306.76
"ENSG00000130876","SLC7A10","chr19",33716756,"-",494.28
"ENSG00000245848","CEBPA","chr19",33793430,"-",452.84
"ENSG00000153879","CEBPG","chr19",33864574,"+",490.36
"ENSG00000124299","PEPD","chr19",34012799,"-",396.08
"ENSG00000124302","CHST8","chr19",34112860,"+",216.4
"ENSG00000153885","KCTD15","chr19",34287750,"+",229.44
"ENSG00000257103","LSM14A","chr19",34663351,"+",756.04
"ENSG00000166398","KIAA0355","chr19",34745455,"+",323.84
"ENSG00000105220","GPI","chr19",34855644,"+",673.56
"ENSG00000126249","PDCD2L","chr19",34895302,"+",398.88
"ENSG00000126261","UBA2","chr19",34919267,"+",600.88
"ENSG00000205209","SCGB2B2","chr19",35085490,"-",482.28
"ENSG00000089335","ZNF302","chr19",35168566,"+",1064.16
"ENSG00000153896","ZNF599","chr19",35264134,"-",1420.48
"ENSG00000168661","ZNF30","chr19",35417806,"+",857.4
"ENSG00000180884","ZNF792","chr19",35454953,"-",1040.72
"ENSG00000089351","GRAMD1A","chr19",35485687,"+",1054.56
"ENSG00000105711","SCN1B","chr19",35521591,"+",340.08
"ENSG00000105707","HPN","chr19",35531409,"+",340.64
"ENSG00000153902","LGI4","chr19",35626178,"-",452.08
"ENSG00000266964","FXYD1","chr19",35629731,"+",572.28
"ENSG00000221946","FXYD7","chr19",35634153,"+",430.56
"ENSG00000089327","FXYD5","chr19",35645624,"+",554.64
"ENSG00000177558","FAM187B","chr19",35719628,"-",364.68
"ENSG00000105699","LSR","chr19",35739558,"+",835.8
"ENSG00000105698","USF2","chr19",35759895,"+",286
"ENSG00000105697","HAMP","chr19",35773409,"+",400.68
"ENSG00000105695","MAG","chr19",35782988,"+",448.76
"ENSG00000012124","CD22","chr19",35820071,"+",431.36
"ENSG00000126266","FFAR1","chr19",35842444,"+",320
"ENSG00000185897","FFAR3","chr19",35849487,"+",535.48
"ENSG00000126262","FFAR2","chr19",35940616,"+",519.6
"ENSG00000188508","KRTDAP","chr19",35981433,"-",452.32
"ENSG00000161249","DMKN","chr19",36004560,"-",352
"ENSG00000189001","SBSN","chr19",36019253,"-",436.56
"ENSG00000105679","GAPDHS","chr19",36024313,"+",364.16
"ENSG00000105677","TMEM147","chr19",36036501,"+",601.44
"ENSG00000105675","ATP4A","chr19",36054560,"-",352.4
"ENSG00000126254","RBM42","chr19",36119979,"+",543.2
"ENSG00000105672","ETV2","chr19",36132646,"+",343.48
"ENSG00000126267","COX6B1","chr19",36139124,"+",464
"ENSG00000105668","UPK1A","chr19",36157714,"+",379.8
"ENSG00000011590","ZBTB32","chr19",36203829,"+",527.08
"ENSG00000126246","IGFLR1","chr19",36233348,"-",340.36
"ENSG00000161265","U2AF1L4","chr19",36236336,"-",445.08
"ENSG00000205155","PSENEN","chr19",36236493,"+",481.48
"ENSG00000267796","LIN37","chr19",36239261,"+",508.28
"ENSG00000004776","HSPB6","chr19",36247930,"-",332.88
"ENSG00000167595","C19orf55","chr19",36249043,"+",414.36
"ENSG00000004777","ARHGAP33","chr19",36266416,"+",345.12
"ENSG00000250799","PRODH2","chr19",36304201,"-",366.88
"ENSG00000161270","NPHS1","chr19",36342895,"-",344.08
"ENSG00000126259","KIRREL2","chr19",36347809,"+",659.88
"ENSG00000105290","APLP1","chr19",36359137,"+",452.8
"ENSG00000167604","NFKBID","chr19",36391552,"-",318.72
"ENSG00000126264","HCST","chr19",36393381,"+",481.44
"ENSG00000011600","TYROBP","chr19",36399211,"-",361.72
"ENSG00000126243","LRFN3","chr19",36428021,"+",459.48
"ENSG00000205138","SDHAF1","chr19",36486089,"+",611.44
"ENSG00000181392","SYNE4","chr19",36499672,"-",295.88
"ENSG00000239382","ALKBH6","chr19",36505141,"-",616.84
"ENSG00000105270","CLIP3","chr19",36523797,"-",302.84
"ENSG00000161277","THAP8","chr19",36545664,"-",500.84
"ENSG00000075702","WDR62","chr19",36545782,"+",486.72
"ENSG00000105254","TBCB","chr19",36605887,"+",562.8
"ENSG00000105258","POLR2I","chr19",36606206,"-",559.64
"ENSG00000126247","CAPNS1","chr19",36630917,"+",437.48
"ENSG00000161281","COX7A1","chr19",36643771,"-",376.76
"ENSG00000167635","ZNF146","chr19",36705503,"+",715.04
"ENSG00000196357","ZNF565","chr19",36705986,"-",673.36
"ENSG00000142065","ZFP14","chr19",36870105,"-",844.88
"ENSG00000181007","ZFP82","chr19",36909550,"-",736.8
"ENSG00000186017","ZNF566","chr19",36980337,"-",893.04
"ENSG00000254004","ZNF260","chr19",37019248,"-",1077.92
"ENSG00000161298","ZNF382","chr19",37095718,"+",814.36
"ENSG00000186020","ZNF529","chr19",37096178,"-",831.44
"ENSG00000189042","ZNF567","chr19",37178529,"+",917.64
"ENSG00000267041","ZNF850","chr19",37263716,"-",2085.88
"ENSG00000251247","ZNF345","chr19",37341259,"+",901.36
"ENSG00000197863","ZNF790","chr19",37341689,"-",910.2
"ENSG00000185869","ZNF829","chr19",37407193,"-",1061.28
"ENSG00000198453","ZNF568","chr19",37407230,"+",1052.12
"ENSG00000197050","ZNF420","chr19",37569381,"+",818.48
"ENSG00000196967","ZNF585A","chr19",37663615,"-",1503.44
"ENSG00000245680","ZNF585B","chr19",37701451,"-",894.44
"ENSG00000188283","ZNF383","chr19",37709184,"+",1063.08
"ENSG00000181666","HKR1","chr19",37808812,"+",569.24
"ENSG00000189164","ZNF527","chr19",37862058,"+",1338.6
"ENSG00000171827","ZNF570","chr19",37958673,"+",1179.4
"ENSG00000196437","ZNF569","chr19",37960169,"-",1039.96
"ENSG00000188227","ZNF793","chr19",37997840,"+",921.64
"ENSG00000171817","ZNF540","chr19",38042272,"+",1165.84
"ENSG00000180479","ZNF571","chr19",38085673,"-",854.28
"ENSG00000120784","ZFP30","chr19",38146368,"-",755
"ENSG00000196381","ZNF781","chr19",38183216,"-",690.88
"ENSG00000198182","ZNF607","chr19",38210691,"-",991.84
"ENSG00000189144","ZNF573","chr19",38307940,"-",598.88
"ENSG00000171804","WDR87","chr19",38397317,"-",663.28
"ENSG00000105738","SIPA1L3","chr19",38397867,"+",629.52
"ENSG00000011332","DPF1","chr19",38720317,"-",300.28
"ENSG00000167641","PPP1R14A","chr19",38747231,"-",375.12
"ENSG00000167642","SPINT2","chr19",38755097,"+",598.56
"ENSG00000167644","C19orf33","chr19",38794803,"+",438.2
"ENSG00000167645","YIF1B","chr19",38806606,"-",417.12
"ENSG00000099337","KCNK6","chr19",38810483,"+",680.6
"ENSG00000099338","CATSPERG","chr19",38826442,"+",524.04
"ENSG00000099341","PSMD8","chr19",38865189,"+",748.64
"ENSG00000179168","GGN","chr19",38878668,"-",252.52
"ENSG00000188766","SPRED3","chr19",38880839,"+",374.28
"ENSG00000130244","FAM98C","chr19",38893774,"+",298.2
"ENSG00000171777","RASGRP4","chr19",38916945,"-",505.72
"ENSG00000196218","RYR1","chr19",38924339,"+",382.04
"ENSG00000104814","MAP4K1","chr19",39108643,"-",690.96
"ENSG00000178982","EIF3K","chr19",39109721,"+",770.68
"ENSG00000130402","ACTN4","chr19",39138266,"+",498.8
"ENSG00000182472","CAPN12","chr19",39235114,"-",415.2
"ENSG00000205076","LGALS7","chr19",39264157,"-",508.76
"ENSG00000178934","LGALS7B","chr19",39279849,"+",503.48
"ENSG00000171747","LGALS4","chr19",39303740,"-",310.48
"ENSG00000104823","ECH1","chr19",39322497,"-",501.08
"ENSG00000268083","AC104534.3","chr19",39331016,"-",423
"ENSG00000104824","HNRNPL","chr19",39340617,"-",445.32
"ENSG00000104825","NFKBIB","chr19",39390339,"+",681.24
"ENSG00000068903","SIRT2","chr19",39390502,"-",690.24
"ENSG00000262484","CTC-360G5.1","chr19",39402798,"-",416.04
"ENSG00000128626","MRPS12","chr19",39421347,"+",953.08
"ENSG00000104835","SARS2","chr19",39421536,"-",969.44
"ENSG00000269547","CTC-360G5.8","chr19",39440495,"-",488
"ENSG00000269190","FBXO17","chr19",39466380,"-",568.48
"ENSG00000161243","FBXO27","chr19",39523198,"-",335.68
"ENSG00000183760","PAPL","chr19",39574944,"+",422.88
"ENSG00000130669","PAK4","chr19",39616419,"+",422.84
"ENSG00000188505","NCCRP1","chr19",39687603,"+",494.44
"ENSG00000179751","SYCN","chr19",39694906,"-",329.84
"ENSG00000197110","IFNL3","chr19",39735646,"-",553.12
"ENSG00000183709","IFNL2","chr19",39759156,"+",378.96
"ENSG00000182393","IFNL1","chr19",39786964,"+",341.76
"ENSG00000128011","LRFN1","chr19",39805976,"-",375.08
"ENSG00000130755","GMFG","chr19",39826726,"-",326.88
"ENSG00000179134","SAMD4B","chr19",39833107,"+",356.52
"ENSG00000006712","PAF1","chr19",39881835,"-",558.92
"ENSG00000063322","MED29","chr19",39881962,"+",533.92
"ENSG00000128016","ZFP36","chr19",39897486,"+",425.32
"ENSG00000090924","PLEKHG2","chr19",39903749,"+",520.28
"ENSG00000105193","RPS16","chr19",39926618,"-",660.84
"ENSG00000196235","SUPT5H","chr19",39936185,"+",559.12
"ENSG00000090932","DLL3","chr19",39989556,"+",657.44
"ENSG00000186838","SELV","chr19",40005752,"+",420.84
"ENSG00000176401","EID2B","chr19",40023494,"-",562.24
"ENSG00000176396","EID2","chr19",40030838,"-",772.72
"ENSG00000105198","LGALS13","chr19",40093168,"+",604.92
"ENSG00000249861","LGALS16","chr19",40146557,"+",328
"ENSG00000006659","LGALS14","chr19",40194945,"+",393.44
"ENSG00000105205","CLC","chr19",40228669,"-",330.76
"ENSG00000213921","LEUTX","chr19",40267233,"+",465.4
"ENSG00000105204","DYRK1B","chr19",40324841,"-",568.28
"ENSG00000105202","FBL","chr19",40337054,"-",766.6
"ENSG00000013275","PSMC4","chr19",40476911,"+",712.48
"ENSG00000187187","ZNF546","chr19",40502942,"+",1004.4
"ENSG00000128000","ZNF780B","chr19",40562115,"-",1496.68
"ENSG00000197782","ZNF780A","chr19",40596845,"-",1077.68
"ENSG00000130758","MAP3K10","chr19",40697650,"+",562.4
"ENSG00000174521","TTC9B","chr19",40724306,"-",564.32
"ENSG00000105219","CNTD2","chr19",40732597,"-",450.8
"ENSG00000105221","AKT2","chr19",40791302,"-",503.72
"ENSG00000105223","PLD3","chr19",40854331,"+",550.8
"ENSG00000160392","C19orf47","chr19",40854434,"-",542.88
"ENSG00000160396","HIPK4","chr19",40896094,"-",302.4
"ENSG00000105227","PRX","chr19",40919271,"-",428.4
"ENSG00000197019","SERTAD1","chr19",40931932,"-",581.4
"ENSG00000167565","SERTAD3","chr19",40950282,"-",575.28
"ENSG00000090013","BLVRB","chr19",40971725,"-",600.88
"ENSG00000160460","SPTBN4","chr19",40972147,"+",722.079999999999
"ENSG00000160410","SHKBP1","chr19",41082756,"+",515.16
"ENSG00000090006","LTBP4","chr19",41099071,"+",507.76
"ENSG00000105245","NUMBL","chr19",41196556,"-",588.32
"ENSG00000123815","ADCK4","chr19",41222790,"-",565.72
"ENSG00000086544","ITPKC","chr19",41223007,"+",576.8
"ENSG00000188493","C19orf54","chr19",41255828,"-",687.92
"ENSG00000077312","SNRPA","chr19",41256758,"+",709
"ENSG00000261857","MIA","chr19",41281081,"+",406.36
"ENSG00000167578","RAB4B","chr19",41281441,"+",394.88
"ENSG00000269858","EGLN2","chr19",41305047,"+",545.04
"ENSG00000255974","CYP2A6","chr19",41356352,"-",598.16
"ENSG00000197408","CYP2B6","chr19",41497203,"+",372.28
"ENSG00000198077","CYP2A7","chr19",41534168,"-",583.2
"ENSG00000197838","CYP2A13","chr19",41594355,"+",393.6
"ENSG00000197446","CYP2F1","chr19",41620352,"+",372.32
"ENSG00000167600","CYP2S1","chr19",41699114,"+",456.84
"ENSG00000167601","AXL","chr19",41725107,"+",440.92
"ENSG00000105323","HNRNPUL1","chr19",41768390,"+",776.12
"ENSG00000142039","CCDC97","chr19",41816093,"+",619.32
"ENSG00000142046","TMEM91","chr19",41856815,"+",593.32
"ENSG00000105329","TGFB1","chr19",41859831,"-",460
"ENSG00000123810","B9D2","chr19",41870078,"-",555.76
"ENSG00000077348","EXOSC5","chr19",41903256,"-",705.6
"ENSG00000248098","BCKDHA","chr19",41903693,"+",647.6
"ENSG00000177191","B3GNT8","chr19",41934635,"-",428.4
"ENSG00000105341","ATP5SL","chr19",41945843,"-",485.96
"ENSG00000204978","C19orf69","chr19",41949062,"+",380.64
"ENSG00000105352","CEACAM4","chr19",42133442,"-",264.68
"ENSG00000007306","CEACAM7","chr19",42192096,"-",303.8
"ENSG00000105388","CEACAM5","chr19",42212529,"+",264.72
"ENSG00000086548","CEACAM6","chr19",42259397,"+",518.16
"ENSG00000170956","CEACAM3","chr19",42300521,"+",591.84
"ENSG00000142025","DMRTC2","chr19",42349085,"+",816
"ENSG00000105372","RPS19","chr19",42363987,"+",819.76
"ENSG00000105369","CD79A","chr19",42381189,"+",394.88
"ENSG00000076928","ARHGEF1","chr19",42387266,"+",557.44
"ENSG00000105404","RABAC1","chr19",42463528,"-",412.44
"ENSG00000105409","ATP1A3","chr19",42498428,"-",392.6
"ENSG00000105737","GRIK5","chr19",42569957,"-",400.16
"ENSG00000105732","ZNF574","chr19",42572628,"+",300.64
"ENSG00000028277","POU2F2","chr19",42636625,"-",523.48
"ENSG00000160570","DEDD2","chr19",42724304,"-",559.68
"ENSG00000167625","ZNF526","chr19",42724491,"+",557.12
"ENSG00000105723","GSK3A","chr19",42746736,"-",420.52
"ENSG00000105722","ERF","chr19",42759309,"-",344.92
"ENSG00000079432","CIC","chr19",42788816,"+",744.72
"ENSG00000188368","PRR19","chr19",42806283,"+",670.88
"ENSG00000079462","PAFAH1B3","chr19",42806952,"-",694.28
"ENSG00000167619","TMEM145","chr19",42817476,"+",339.24
"ENSG00000105429","MEGF8","chr19",42829760,"+",380.12
"ENSG00000105427","CNFN","chr19",42894444,"-",335.32
"ENSG00000079435","LIPE","chr19",42931578,"-",372.16
"ENSG00000189377","CXCL17","chr19",42947136,"-",401.36
"ENSG00000079385","CEACAM1","chr19",43032661,"-",548.08
"ENSG00000124469","CEACAM8","chr19",43099082,"-",510.2
"ENSG00000221826","PSG3","chr19",43244668,"-",308.8
"ENSG00000124467","PSG8","chr19",43269831,"-",259.04
"ENSG00000231924","PSG1","chr19",43383871,"-",343.64
"ENSG00000170848","PSG6","chr19",43422076,"-",304.08
"ENSG00000243130","PSG11","chr19",43530631,"-",303.08
"ENSG00000242221","PSG2","chr19",43586893,"-",408.24
"ENSG00000204941","PSG5","chr19",43690688,"-",317.48
"ENSG00000243137","PSG4","chr19",43709926,"-",259.88
"ENSG00000183668","PSG9","chr19",43773682,"-",457.96
"ENSG00000131126","TEX101","chr19",43892762,"+",533.24
"ENSG00000124466","LYPD3","chr19",43969831,"-",582.36
"ENSG00000176531","PHLDB3","chr19",44008985,"-",556.88
"ENSG00000176472","ZNF575","chr19",44029648,"+",442.6
"ENSG00000105755","ETHE1","chr19",44031396,"-",473.04
"ENSG00000073050","XRCC1","chr19",44079730,"-",668.52
"ENSG00000234465","PINLYP","chr19",44080951,"+",589.16
"ENSG00000167378","IRGQ","chr19",44100287,"-",565.8
"ENSG00000124444","ZNF576","chr19",44100543,"+",609.52
"ENSG00000226763","SRRM5","chr19",44116252,"+",577.24
"ENSG00000131116","ZNF428","chr19",44124014,"-",552.12
"ENSG00000105767","CADM4","chr19",44143991,"-",586.56
"ENSG00000011422","PLAUR","chr19",44174498,"-",330.32
"ENSG00000124449","IRGC","chr19",44220213,"+",322.72
"ENSG00000105771","SMG9","chr19",44259142,"-",645.24
"ENSG00000104783","KCNN4","chr19",44285409,"-",757.6
"ENSG00000159871","LYPD5","chr19",44324808,"-",1260.28
"ENSG00000167637","ZNF283","chr19",44331472,"+",1191.08
"ENSG00000176222","ZNF404","chr19",44388116,"-",841.88
"ENSG00000124459","ZNF45","chr19",44439411,"-",1248
"ENSG00000159905","ZNF221","chr19",44455396,"+",1170.56
"ENSG00000204920","ZNF155","chr19",44488321,"+",1035.92
"ENSG00000159882","ZNF230","chr19",44507076,"+",1219.28
"ENSG00000159885","ZNF222","chr19",44529493,"+",1358.76
"ENSG00000178386","ZNF223","chr19",44556163,"+",1277.36
"ENSG00000186026","ZNF284","chr19",44576296,"+",1288.96
"ENSG00000267680","ZNF224","chr19",44598481,"+",874.24
"ENSG00000256294","ZNF225","chr19",44617547,"+",1290.52
"ENSG00000263002","ZNF234","chr19",44645709,"+",1162.72
"ENSG00000167380","ZNF226","chr19",44669214,"+",1653.64
"ENSG00000131115","ZNF227","chr19",44716690,"+",852.24
"ENSG00000159915","ZNF233","chr19",44764032,"+",719.12
"ENSG00000159917","ZNF235","chr19",44809178,"-",831.24
"ENSG00000062370","ZNF112","chr19",44871375,"-",1080.72
"ENSG00000167384","ZNF180","chr19",45004574,"-",2064.16
"ENSG00000216588","IGSF23","chr19",45116939,"+",390
"ENSG00000073008","PVR","chr19",45147097,"+",415.52
"ENSG00000186567","CEACAM19","chr19",45174723,"+",817.36
"ENSG00000213892","CEACAM16","chr19",45202420,"+",487.44
"ENSG00000069399","BCL3","chr19",45251977,"+",374.2
"ENSG00000142273","CBLC","chr19",45281125,"+",218.6
"ENSG00000187244","BCAM","chr19",45312315,"+",335.12
"ENSG00000130202","PVRL2","chr19",45349392,"+",427.56
"ENSG00000130204","TOMM40","chr19",45394476,"+",631.8
"ENSG00000130203","APOE","chr19",45409038,"+",509.72
"ENSG00000130208","APOC1","chr19",45417576,"+",458.04
"ENSG00000104853","CLPTM1","chr19",45457841,"+",657.4
"ENSG00000104856","RELB","chr19",45504706,"+",298.08
"ENSG00000104859","CLASRP","chr19",45542297,"+",569.92
"ENSG00000170684","ZNF296","chr19",45579688,"-",420.88
"ENSG00000142252","GEMIN7","chr19",45582517,"+",512.32
"ENSG00000104866","PPP1R37","chr19",45596430,"+",535.64
"ENSG00000179846","NKPD1","chr19",45663408,"-",326.64
"ENSG00000007255","TRAPPC6A","chr19",45681501,"-",490.16
"ENSG00000189114","BLOC1S3","chr19",45682002,"+",547.4
"ENSG00000130201","EXOC3L2","chr19",45737469,"-",483.96
"ENSG00000007047","MARK4","chr19",45754515,"+",484.36
"ENSG00000104879","CKM","chr19",45826235,"-",212.52
"ENSG00000104892","KLC3","chr19",45843997,"+",477
"ENSG00000104884","ERCC2","chr19",45873845,"-",394.28
"ENSG00000117877","CD3EAP","chr19",45909466,"+",628
"ENSG00000104881","PPP1R13L","chr19",45909607,"-",628
"ENSG00000012061","ERCC1","chr19",45927177,"-",500.76
"ENSG00000125740","FOSB","chr19",45971252,"+",578.64
"ENSG00000125744","RTN2","chr19",46000313,"-",526.8
"ENSG00000125753","VASP","chr19",46010687,"+",550.6
"ENSG00000125741","OPA3","chr19",46105466,"-",470.32
"ENSG00000267757","AC006132.1","chr19",46144904,"+",538.36
"ENSG00000125746","EML2","chr19",46148775,"-",450.92
"ENSG00000010310","GIPR","chr19",46171501,"+",576.56
"ENSG00000125743","SNRPD2","chr19",46195443,"-",539.52
"ENSG00000011478","QPCTL","chr19",46195740,"+",566.28
"ENSG00000177051","FBXO46","chr19",46234151,"-",638.36
"ENSG00000237452","AC074212.3","chr19",46242887,"+",616.64
"ENSG00000177045","SIX5","chr19",46272497,"-",287.64
"ENSG00000104936","DMPK","chr19",46283861,"-",472
"ENSG00000185800","DMWD","chr19",46296060,"-",543.56
"ENSG00000104941","RSPH6A","chr19",46318605,"-",295.32
"ENSG00000125755","SYMPK","chr19",46366548,"-",621.32
"ENSG00000170608","FOXA3","chr19",46367517,"+",688.52
"ENSG00000170604","IRF2BP1","chr19",46389376,"-",552.24
"ENSG00000176182","MYPOP","chr19",46405862,"-",393.16
"ENSG00000188425","NANOS2","chr19",46418036,"-",467.04
"ENSG00000104967","NOVA2","chr19",46476657,"-",575.32
"ENSG00000008438","PGLYRP1","chr19",46526556,"-",258.56
"ENSG00000204869","IGFL4","chr19",46544274,"-",440.72
"ENSG00000188624","IGFL3","chr19",46627931,"-",452.68
"ENSG00000204866","IGFL2","chr19",46651038,"+",398.08
"ENSG00000188293","IGFL1","chr19",46733008,"+",406.96
"ENSG00000124440","HIF3A","chr19",46800302,"+",504
"ENSG00000011485","PPP5C","chr19",46850250,"+",741.24
"ENSG00000169515","CCDC8","chr19",46916919,"-",1063.76
"ENSG00000182013","PNMAL1","chr19",46974820,"-",608.44
"ENSG00000204851","PNMAL2","chr19",46999169,"-",413.32
"ENSG00000230510","PPP5D1","chr19",47104457,"-",1376.4
"ENSG00000160014","CALM3","chr19",47104511,"+",1262.92
"ENSG00000160013","PTGIR","chr19",47128354,"-",271.76
"ENSG00000167414","GNG8","chr19",47137939,"-",455.64
"ENSG00000197380","DACT3","chr19",47164395,"-",544.04
"ENSG00000105287","PRKD2","chr19",47220384,"-",398.24
"ENSG00000181027","FKRP","chr19",47249302,"+",467.64
"ENSG00000090372","STRN4","chr19",47250251,"-",376.12
"ENSG00000105281","SLC1A5","chr19",47291842,"-",499.96
"ENSG00000042753","AP2S1","chr19",47354203,"-",503.56
"ENSG00000160007","ARHGAP35","chr19",47421932,"+",458.52
"ENSG00000130751","NPAS1","chr19",47523100,"+",265.56
"ENSG00000130748","TMEM160","chr19",47551882,"-",365.68
"ENSG00000130749","ZC3H4","chr19",47617009,"-",453.44
"ENSG00000142230","SAE1","chr19",47634079,"+",1262.68
"ENSG00000105327","BBC3","chr19",47736023,"-",407.56
"ENSG00000105321","CCDC9","chr19",47759730,"+",360.72
"ENSG00000257704","PRR24","chr19",47778141,"+",426.96
"ENSG00000197405","C5AR1","chr19",47813103,"+",434.56
"ENSG00000134830","C5AR2","chr19",47835403,"+",543.96
"ENSG00000134815","DHX34","chr19",47852537,"+",763.76
"ENSG00000105419","MEIS3","chr19",47922785,"-",475.52
"ENSG00000118160","SLC8A2","chr19",47975307,"-",340.44
"ENSG00000118162","KPTN","chr19",47987521,"-",715
"ENSG00000105402","NAPA","chr19",48018515,"-",406.56
"ENSG00000118156","ZNF541","chr19",48059113,"-",419.36
"ENSG00000063169","GLTSCR1","chr19",48111452,"+",387
"ENSG00000024422","EHD2","chr19",48216600,"+",478.76
"ENSG00000105373","GLTSCR2","chr19",48248792,"+",502.44
"ENSG00000178980","SEPW1","chr19",48281841,"+",488.96
