ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000125741,OPA3,chr19,46105466,-,196,9.333333333,0.09251944,60.49733105
ENSG00000267757,AC006132.1,chr19,46144904,+,19,2.375,0.023041825,6.690405551
ENSG00000125746,EML2,chr19,46148775,-,131,5.695652174,0.096514658,30.72418817
ENSG00000010310,GIPR,chr19,46171501,+,0,NA,NA,0
ENSG00000125743,SNRPD2,chr19,46195443,-,154,9.058823529,0.044221106,11.08214489
ENSG00000011478,QPCTL,chr19,46195740,+,154,9.058823529,0.044221106,10.44303496
ENSG00000177051,FBXO46,chr19,46234151,-,60,1.714285714,0.043775281,21.05955054
ENSG00000237452,AC074212.3,chr19,46242887,+,0,NA,NA,0
ENSG00000177045,SIX5,chr19,46272497,-,488,5.362637363,0.01620915,50.38866723
ENSG00000104936,DMPK,chr19,46283861,-,374,17,0.152811951,121.7366992
ENSG00000185800,DMWD,chr19,46296060,-,104,2,0.022294807,41.32100842
ENSG00000104941,RSPH6A,chr19,46318605,-,1782,89.1,0.924591195,669.2260377
ENSG00000125755,SYMPK,chr19,46366548,-,216,4.32,0.019758694,33.78314676
ENSG00000170608,FOXA3,chr19,46367517,+,216,4.32,0.019758694,29.16649755
ENSG00000170604,IRF2BP1,chr19,46389376,-,4316,45.91489362,0.681787747,5369.734234
ENSG00000176182,MYPOP,chr19,46405862,-,2854,46.78688525,0.514313233,745.6267666
ENSG00000188425,NANOS2,chr19,46418036,-,1100,61.11111111,0.695269805,654.5155512
ENSG00000104967,NOVA2,chr19,46476657,-,172,3.739130435,0.037842179,61.93679821
ENSG00000008438,PGLYRP1,chr19,46526556,-,1380,76.66666667,0.7825,282.1881576
ENSG00000204869,IGFL4,chr19,46544274,-,0,NA,NA,0
ENSG00000188624,IGFL3,chr19,46627931,-,0,NA,NA,0
ENSG00000204866,IGFL2,chr19,46651038,+,0,NA,NA,0
ENSG00000188293,IGFL1,chr19,46733008,+,0,NA,NA,0
ENSG00000124440,HIF3A,chr19,46800302,+,310,23.84615385,0.294703196,169.8489069
ENSG00000011485,PPP5C,chr19,46850250,+,20,1.333333333,0.019135514,8.693126179
ENSG00000169515,CCDC8,chr19,46916919,-,910,45.5,0.678078382,725.4474146
ENSG00000182013,PNMAL1,chr19,46974820,-,556,21.38461538,0.246558773,168.7947318
ENSG00000204851,PNMAL2,chr19,46999169,-,270,15,0.150386029,95.84962415
ENSG00000230510,PPP5D1,chr19,47104457,-,93,18.6,0.223432836,19.70464882
ENSG00000160014,CALM3,chr19,47104511,+,93,18.6,0.223432836,19.49298367
ENSG00000160013,PTGIR,chr19,47128354,-,2068,89.91304348,0.955261584,1585.124004
ENSG00000167414,GNG8,chr19,47137939,-,49,3.266666667,0.040513447,22.56752748
ENSG00000197380,DACT3,chr19,47164395,-,238,4.576923077,0.024446602,52.73716974
ENSG00000105287,PRKD2,chr19,47220384,-,189,3.705882353,0.02601949,35.94102552
ENSG00000181027,FKRP,chr19,47249302,+,208,4.078431373,0.034013605,25.59757736
ENSG00000090372,STRN4,chr19,47250251,-,208,4.078431373,0.034013605,30.03062459
ENSG00000105281,SLC1A5,chr19,47291842,-,72,2.181818182,0.038111588,38.23653005
ENSG00000042753,AP2S1,chr19,47354203,-,16,1.333333333,0.017568627,9.234258386
ENSG00000160007,ARHGAP35,chr19,47421932,+,0,NA,NA,0
ENSG00000130751,NPAS1,chr19,47523100,+,850,8.415841584,0.111106545,531.1165248
ENSG00000130748,TMEM160,chr19,47551882,-,139,6.043478261,0.040310966,26.00393461
ENSG00000130749,ZC3H4,chr19,47617009,-,194,4.731707317,0.049382423,57.2533222
ENSG00000142230,SAE1,chr19,47634079,+,44,1.833333333,0.022443609,12.4569813
ENSG00000105327,BBC3,chr19,47736023,-,217,6.575757576,0.029753695,8.488077798
ENSG00000105321,CCDC9,chr19,47759730,+,473,12.12820513,0.071126005,124.2170979
ENSG00000257704,PRR24,chr19,47778141,+,201,4.1875,0.064086879,157.511535
ENSG00000197405,C5AR1,chr19,47813103,+,0,NA,NA,0
ENSG00000134830,C5AR2,chr19,47835403,+,0,NA,NA,0
ENSG00000134815,DHX34,chr19,47852537,+,38,2.533333333,0.030408922,25.11586823
ENSG00000105419,MEIS3,chr19,47922785,-,237,6.236842105,0.060837563,25.34604374
ENSG00000118160,SLC8A2,chr19,47975307,-,333,20.8125,0.257293578,226.9175947
ENSG00000118162,KPTN,chr19,47987521,-,717,19.91666667,0.121350844,73.48739363
ENSG00000105402,NAPA,chr19,48018515,-,113,2.017857143,0.017651218,23.90283849
ENSG00000118156,ZNF541,chr19,48059113,-,417,52.125,0.550605144,376.992663
ENSG00000063169,GLTSCR1,chr19,48111452,+,606,4.328571429,0.038340893,198.5899266
ENSG00000024422,EHD2,chr19,48216600,+,13,1.857142857,0.022481203,3.020515701
ENSG00000105373,GLTSCR2,chr19,48248792,+,26,2.6,0.035310559,16.52267029
ENSG00000178980,SEPW1,chr19,48281841,+,94,5.875,0.036360759,11.82396957
ENSG00000178928,TPRX1,chr19,48306930,-,0,0,0,0
ENSG00000105392,CRX,chr19,48325098,+,0,NA,NA,0
ENSG00000105398,SULT2A1,chr19,48389654,-,0,NA,NA,0
ENSG00000188334,BSPH1,chr19,48495427,-,0,NA,NA,0
ENSG00000169393,ELSPBP1,chr19,48497907,+,0,NA,NA,0
ENSG00000105507,CABP5,chr19,48547311,-,0,NA,NA,0
ENSG00000105499,PLA2G4C,chr19,48614109,-,21,3,0.027727273,5.141488585
ENSG00000105486,LIG1,chr19,48673560,-,1409,42.6969697,0.449583574,1043.948627
ENSG00000105483,CARD8,chr19,48759203,-,0,NA,NA,0
ENSG00000178150,ZNF114,chr19,48773355,+,369,92.25,0.902105263,152.073313
ENSG00000105479,CCDC114,chr19,48823332,-,106,8.153846154,0.01530303,2.748979858
ENSG00000142227,EMP3,chr19,48828628,+,0,NA,NA,0
ENSG00000161558,TMEM143,chr19,48867186,-,13,1,0.020989399,6.529053755
ENSG00000105467,SYNGR4,chr19,48867650,+,13,1,0.020989399,7.163953729
ENSG00000105438,KDELR1,chr19,48894810,-,731,26.10714286,0.485788901,1161.404949
ENSG00000105464,GRIN2D,chr19,48898131,+,854,31.62962963,0.542982308,844.9094306
ENSG00000105447,GRWD1,chr19,48949029,+,4213,61.95588235,0.688238858,2262.020092
ENSG00000182324,KCNJ14,chr19,48958963,+,0,NA,NA,0
ENSG00000269751,CYTH2,chr19,48972464,+,55,1.30952381,0.013340292,20.96210606
ENSG00000142235,LMTK3,chr19,49016446,-,195,6.290322581,0.062675585,22.84704644
ENSG00000088002,SULT2B1,chr19,49055428,+,100,50,0.5,2.044078712
ENSG00000177202,SPACA4,chr19,49109999,+,350,58.33333333,0.722222222,14.13365152
ENSG00000105523,FAM83E,chr19,49116694,-,1906,51.51351351,0.628746025,1537.252875
ENSG00000063176,SPHK2,chr19,49122547,+,0,0,0,0
ENSG00000063177,RPL18,chr19,49122675,-,0,0,0,0
ENSG00000105516,DBP,chr19,49140639,-,289,5.452830189,0.035677452,90.40031029
ENSG00000063180,CA11,chr19,49149451,-,13,2.166666667,0.054736842,1.135667647
ENSG00000142233,NTN5,chr19,49176264,-,377,94.25,0.942963855,538.8624112
ENSG00000176920,FUT2,chr19,49199227,+,1793,77.95652174,0.871102857,1794.331756
ENSG00000176909,MAMSTR,chr19,49220214,-,690,62.72727273,0.738834746,439.0219382
ENSG00000105538,RASIP1,chr19,49243970,-,245,4.454545455,0.043598452,127.2908094
ENSG00000182264,IZUMO1,chr19,49250166,-,602,75.25,0.797768313,578.3642977
ENSG00000174951,FUT1,chr19,49258647,-,1431,79.5,0.617495396,474.0394825
ENSG00000105550,FGF21,chr19,49258815,+,1192,91.69230769,0.822283105,234.8758681
ENSG00000105552,BCAT2,chr19,49314320,-,49,1.53125,0.018395286,24.49928648
ENSG00000087076,HSD17B14,chr19,49339934,-,3400,89.47368421,0.910237936,3074.127211
ENSG00000105559,PLEKHA4,chr19,49371884,-,0,NA,NA,0
ENSG00000087074,PPP1R15A,chr19,49375648,+,36,2.25,0.021181818,24.40608043
ENSG00000104804,TULP2,chr19,49401996,-,179,16.27272727,0.142527473,14.74471652
ENSG00000104805,NUCB1,chr19,49403306,+,179,16.27272727,0.142527473,15.90920965
ENSG00000104808,DHDH,chr19,49436938,+,0,NA,NA,0
ENSG00000087088,BAX,chr19,49458116,+,24,0.857142857,0.010377778,9.470499056
ENSG00000087086,FTL,chr19,49468565,+,21,1.05,0.015647668,6.104243597
ENSG00000104812,GYS1,chr19,49496610,-,259,13.63157895,0.426802974,464.963501
ENSG00000183207,RUVBL2,chr19,49497155,+,21,1.3125,0.027704194,13.83094336
ENSG00000104826,LHB,chr19,49520347,-,1026,28.5,0.318652551,406.3612176
ENSG00000104827,CGB,chr19,49527632,-,0,NA,NA,0
ENSG00000104818,CGB2,chr19,49535129,+,24,3,0.028837209,5.09513854
ENSG00000267631,CGB1,chr19,49540191,-,0,NA,NA,0
ENSG00000189052,CGB5,chr19,49547101,+,0,0,0,0
ENSG00000196337,CGB7,chr19,49561008,-,362,13.92307692,0.070413223,71.29090574
ENSG00000104848,KCNA7,chr19,49576198,-,8627,66.87596899,0.780486452,3943.233945
ENSG00000104863,LIN7B,chr19,49617617,+,172,5.931034483,0.030095109,22.67469298
ENSG00000221916,C19orf73,chr19,49622397,-,346,3.720430108,0.042610236,128.9122535
ENSG00000177380,PPFIA3,chr19,49622662,+,346,3.720430108,0.042610236,123.570312
ENSG00000130528,HRC,chr19,49658681,-,280,70,0.926770833,124.6758595
ENSG00000130529,TRPM4,chr19,49661015,+,38,3.8,0.031263158,6.053645052
ENSG00000063127,SLC6A16,chr19,49828474,-,0,NA,NA,0
ENSG00000104894,CD37,chr19,49838676,+,0,NA,NA,0
ENSG00000074219,TEAD2,chr19,49865714,-,179,4.58974359,0.045688456,36.33278468
ENSG00000104901,DKKL1,chr19,49866986,+,286,7.944444444,0.08473251,82.03932515
ENSG00000161609,CCDC155,chr19,49891474,+,210,42,0.462891566,170.1092601
ENSG00000142538,PTH2,chr19,49926698,-,587,58.7,0.575416667,112.9972872
ENSG00000261949,CTD-3148I10.1,chr19,49929687,+,115,5.476190476,0.077599119,47.27244779
ENSG00000104888,SLC17A7,chr19,49944808,-,258,5.16,0.07475382,98.64397581
ENSG00000104872,PIH1D1,chr19,49955115,-,16,1.230769231,0.019591837,2.644620577
ENSG00000161618,ALDH16A1,chr19,49956472,+,16,1.230769231,0.019591837,2.016024708
ENSG00000090554,FLT3LG,chr19,49977465,+,387,38.7,0.220947368,50.12130163
ENSG00000142541,RPL13A,chr19,49990810,+,134,33.5,0.556352941,124.9123764
ENSG00000104870,FCGRT,chr19,50015535,+,407,37,0.488185841,126.7522921
ENSG00000142552,RCN3,chr19,50030874,+,0,NA,NA,0
ENSG00000126460,PRRG2,chr19,50084586,+,35,3.5,0.033163842,20.34549862
ENSG00000126464,PRR12,chr19,50094911,+,62,2.066666667,0.028587866,31.89927103
ENSG00000126458,RRAS,chr19,50143400,-,159,3.87804878,0.02151938,30.94663347
ENSG00000126461,SCAF1,chr19,50145381,+,187,2.397435897,0.022254777,60.19509917
ENSG00000126453,BCL2L12,chr19,50168398,+,449,7.610169492,0.13773906,233.5123641
ENSG00000126456,IRF3,chr19,50169132,-,67,1.218181818,0.023927911,30.38365153
ENSG00000126457,PRMT1,chr19,50180408,+,141,2.711538462,0.028744435,34.62168545
ENSG00000224420,ADM5,chr19,50191941,+,4515,98.15217391,0.967090267,2630.720681
ENSG00000169169,CPT1C,chr19,50194364,+,5138,96.94339623,0.94869969,2395.369569
ENSG00000126467,TSKS,chr19,50266515,-,271,90.33333333,0.904277929,337.8926002
ENSG00000196961,AP2A1,chr19,50270179,+,49,1.441176471,0.030164103,31.10060026
ENSG00000010361,FUZ,chr19,50316567,-,420,42,0.465182927,77.78298538
ENSG00000104973,MED25,chr19,50321535,+,100,11.11111111,0.019607843,1.11248917
ENSG00000104960,PTOV1,chr19,50354415,+,199,2.261363636,0.014797101,43.29094528
ENSG00000039650,PNKP,chr19,50370822,-,42,3.230769231,0.035054645,13.03854438
ENSG00000104946,TBC1D17,chr19,50380681,+,98,3.769230769,0.025420744,15.0101904
ENSG00000204673,AKT1S1,chr19,50381613,-,88,4,0.021772487,9.125119888
ENSG00000169136,ATF5,chr19,50431958,+,50,1.851851852,0.023392645,21.60067517
ENSG00000213024,NUP62,chr19,50432799,-,50,1.851851852,0.023392645,21.30525854
ENSG00000104951,IL4I1,chr19,50432988,-,50,1.851851852,0.023392645,22.12601182
ENSG00000161640,SIGLEC11,chr19,50464429,-,0,NA,NA,0
ENSG00000105053,VRK3,chr19,50528805,-,12,1.2,0.012280702,7.52770422
ENSG00000142528,ZNF473,chr19,50529211,+,12,1.2,0.012280702,8.164456102
ENSG00000161652,IZUMO2,chr19,50666538,-,819,45.5,0.55640648,401.1210632
ENSG00000105357,MYH14,chr19,50706884,+,1321,40.03030303,0.258916256,167.7516383
ENSG00000131398,KCNC3,chr19,50832634,-,43,1.592592593,0.019715407,22.66118059
ENSG00000131400,NAPSA,chr19,50868931,-,0,NA,NA,0
ENSG00000131408,NR1H2,chr19,50879491,+,61,4.692307692,0.042507692,32.04464576
ENSG00000062822,POLD1,chr19,50887579,+,404,20.2,0.043505155,28.76050993
ENSG00000269404,SPIB,chr19,50922194,+,1584,83.36842105,0.815661232,993.6789605
ENSG00000086967,MYBPC2,chr19,50936159,+,193,6.892857143,0.034097616,35.0159962
ENSG00000142530,FAM71E1,chr19,50980003,-,1232,34.22222222,0.386749263,717.1751148
ENSG00000161677,JOSD2,chr19,51014612,-,2423,49.44897959,0.625985826,3041.979975
ENSG00000204653,ASPDH,chr19,51017947,-,0,NA,NA,0
ENSG00000131409,LRRC4B,chr19,51071302,-,484,7.014492754,0.079806978,131.0952732
ENSG00000213023,SYT3,chr19,51143092,-,820,13.89830508,0.124046243,181.84401
ENSG00000235034,C19orf81,chr19,51152701,+,0,NA,NA,0
ENSG00000161681,SHANK1,chr19,51220195,-,320,7.441860465,0.046174801,57.26616883
ENSG00000105472,CLEC11A,chr19,51226604,+,261,18.64285714,0.237260035,148.6995417
ENSG00000142511,GPR32,chr19,51273720,+,0,NA,NA,0
ENSG00000142513,ACPT,chr19,51293671,+,2083,86.79166667,0.896188034,2566.730906
ENSG00000167747,C19orf48,chr19,51307974,-,0,0,0,0
ENSG00000142515,KLK3,chr19,51358170,+,0,NA,NA,0
ENSG00000167751,KLK2,chr19,51376688,+,0,NA,NA,0
ENSG00000167749,KLK4,chr19,51413994,-,0,0,0,0
ENSG00000167754,KLK5,chr19,51456344,-,14,3.5,0.048888889,3.088508839
ENSG00000167755,KLK6,chr19,51472929,-,113,7.533333333,0.067969231,22.81998275
ENSG00000169035,KLK7,chr19,51487071,-,0,0,0,0
ENSG00000129455,KLK8,chr19,51506516,-,357,35.7,0.428033473,290.3988229
ENSG00000129451,KLK10,chr19,51523431,-,1088,34,0.384614221,333.5791817
ENSG00000167757,KLK11,chr19,51531290,-,0,0,0,0
ENSG00000186474,KLK12,chr19,51538148,-,8,2.666666667,0.075223881,5.211178772
ENSG00000167759,KLK13,chr19,51568367,-,53,2.789473684,0.045486111,20.4881199
ENSG00000129437,KLK14,chr19,51587502,-,0,0,0,0
ENSG00000142544,CTU1,chr19,51611647,-,19,2.714285714,0.04723301,9.778560674
ENSG00000129450,SIGLEC9,chr19,51628136,+,518,74,0.677463768,574.3133974
ENSG00000168995,SIGLEC7,chr19,51645557,+,0,NA,NA,0
ENSG00000105383,CD33,chr19,51728334,+,100,50,0.5,1.051691689
ENSG00000179213,SIGLECL1,chr19,51754331,+,0,NA,NA,0
ENSG00000142549,IGLON5,chr19,51815101,+,1132,35.375,0.385909091,373.9372989
ENSG00000186806,VSIG10L,chr19,51845378,-,1746,26.45454545,0.408339213,1809.349013
ENSG00000105379,ETFB,chr19,51869672,-,0,0,0,0
ENSG00000160318,CLDND2,chr19,51872257,-,0,0,0,0
ENSG00000105374,NKG7,chr19,51875960,-,0,NA,NA,0
ENSG00000105370,LIM2,chr19,51891210,-,738,92.25,0.910842697,176.787565
ENSG00000262874,CTD-2616J11.4,chr19,51893828,-,53,5.888888889,0.074585635,27.68640713
ENSG00000142512,SIGLEC10,chr19,51921057,-,0,NA,NA,0
ENSG00000105366,SIGLEC8,chr19,51961708,-,0,NA,NA,0
ENSG00000254521,SIGLEC12,chr19,52005043,-,0,NA,NA,0
ENSG00000105492,SIGLEC6,chr19,52035110,-,551,91.83333333,0.923687003,842.1092753
ENSG00000105497,ZNF175,chr19,52074530,+,0,NA,NA,0
ENSG00000105501,SIGLEC5,chr19,52133727,-,0,NA,NA,0
ENSG00000254415,SIGLEC14,chr19,52150132,-,0,0,0,0
ENSG00000105509,HAS1,chr19,52227221,-,0,NA,NA,0
ENSG00000171051,FPR1,chr19,52255150,-,0,NA,NA,0
ENSG00000171049,FPR2,chr19,52264452,+,0,NA,NA,0
ENSG00000187474,FPR3,chr19,52298410,+,0,NA,NA,0
ENSG00000161551,ZNF577,chr19,52391229,-,0,NA,NA,0
ENSG00000198093,ZNF649,chr19,52408305,-,0,0,0,0
ENSG00000176024,ZNF613,chr19,52430687,+,0,NA,NA,0
ENSG00000256683,ZNF350,chr19,52490079,-,0,NA,NA,0
ENSG00000197619,ZNF615,chr19,52511483,-,0,NA,NA,0
ENSG00000142556,ZNF614,chr19,52531680,-,17,1.7,0.020857143,17.06042879
ENSG00000256087,ZNF432,chr19,52552073,-,17,1.7,0.016322581,5.154313902
ENSG00000197608,ZNF841,chr19,52599018,-,0,0,0,0
ENSG00000204611,ZNF616,chr19,52643191,-,0,NA,NA,0
ENSG00000196267,ZNF836,chr19,52674896,-,521,74.42857143,0.801689861,447.5897513
ENSG00000105568,PPP2R1A,chr19,52693054,+,200,13.33333333,0.057560976,25.20996795
ENSG00000196214,ZNF766,chr19,52772823,+,250,20.83333333,0.210526316,4.575728035
ENSG00000198464,ZNF480,chr19,52800425,+,605,43.21428571,0.910679612,611.1181511
ENSG00000167554,ZNF610,chr19,52839497,+,1249,41.63333333,0.240644351,297.9642077
ENSG00000221923,ZNF880,chr19,52873169,+,1005,55.83333333,0.733816356,512.3099308
ENSG00000167555,ZNF528,chr19,52901120,+,50,1.5625,0.035017301,10.18545984
ENSG00000198633,ZNF534,chr19,52934660,+,20,10,0.1,1.48884403
ENSG00000258405,ZNF578,chr19,52956828,+,75,18.75,0.1875,3.021277714
ENSG00000198482,ZNF808,chr19,53030908,+,0,0,0,0
ENSG00000167562,ZNF701,chr19,53073525,+,0,NA,NA,0
ENSG00000167766,ZNF83,chr19,53193886,-,67,9.571428571,0.043695652,2.346992502
ENSG00000213020,ZNF611,chr19,53238307,-,197,28.14285714,0.919333333,146.5679159
ENSG00000189190,ZNF600,chr19,53290034,-,205,12.05882353,0.264774495,196.7815218
ENSG00000198538,ZNF28,chr19,53324922,-,16,5.333333333,0.059492754,8.448340568
ENSG00000204604,ZNF468,chr19,53360902,-,0,NA,NA,0
ENSG00000182986,ZNF320,chr19,53400813,-,309,14.71428571,0.051865672,23.09465701
ENSG00000180257,ZNF816,chr19,53466164,-,83,3.608695652,0.015276382,3.193596724
ENSG00000269526,ERVV-1,chr19,53517343,+,0,NA,NA,0
ENSG00000268964,ERVV-2,chr19,53547990,+,100,100,1,1.271503426
ENSG00000170949,ZNF160,chr19,53606687,-,72,2.322580645,0.02608,20.00553361
ENSG00000170954,ZNF415,chr19,53636171,-,236,39.33333333,0.343835616,52.87034661
ENSG00000197937,ZNF347,chr19,53662322,-,123,3,0.069715302,24.36819249
ENSG00000197497,ZNF665,chr19,53696619,-,174,24.85714286,0.333492063,84.56973681
ENSG00000197928,ZNF677,chr19,53758111,-,0,NA,NA,0
ENSG00000196131,VN1R2,chr19,53761544,+,0,NA,NA,0
ENSG00000228567,VN1R4,chr19,53770918,-,0,NA,NA,0
ENSG00000163098,BIRC8,chr19,53794875,-,0,NA,NA,0
ENSG00000213799,ZNF845,chr19,53837001,+,254,36.28571429,0.123217391,14.98517887
ENSG00000196417,ZNF765,chr19,53868967,+,273,54.6,0.568341709,114.1665467
ENSG00000198346,ZNF813,chr19,53970988,+,39,4.875,0.046237113,9.319973835
ENSG00000130844,ZNF331,chr19,54024176,+,200,40,0.222222222,2.267883971
ENSG00000268864,CTB-167G5.5,chr19,54106751,-,0,NA,NA,0
ENSG00000204595,DPRX,chr19,54135309,+,0,NA,NA,0
ENSG00000142405,NLRP12,chr19,54327657,-,0,NA,NA,0
ENSG00000179820,MYADM,chr19,54369610,+,1423,67.76190476,0.527824934,202.4433799
ENSG00000126583,PRKCG,chr19,54385466,+,328,8.41025641,0.038795181,27.72134914
ENSG00000105605,CACNG7,chr19,54415990,+,0,NA,NA,0
ENSG00000142408,CACNG8,chr19,54466289,+,360,12.85714286,0.159326923,51.57999692
ENSG00000130433,CACNG6,chr19,54494402,+,528,17.6,0.079435897,53.48936636
ENSG00000189068,VSTM1,chr19,54567207,-,50,16.66666667,0.166666667,1.015113065
ENSG00000248385,TARM1,chr19,54584634,-,0,NA,NA,0
ENSG00000170909,OSCAR,chr19,54605994,-,0,0,0,0
ENSG00000105618,PRPF31,chr19,54618789,+,1518,84.33333333,0.866901018,1158.383132
ENSG00000105619,TFPT,chr19,54619055,-,1518,84.33333333,0.866901018,1221.677826
ENSG00000088038,CNOT3,chr19,54641435,+,220,4.782608696,0.038895753,54.9587718
ENSG00000105617,LENG1,chr19,54663446,-,40,2.222222222,0.02217239,32.09288839
ENSG00000125505,MBOAT7,chr19,54693733,-,374,4.4,0.021211102,62.39095299
ENSG00000170892,TSEN34,chr19,54694118,+,565,6.277777778,0.061860102,221.951221
ENSG00000170889,RPS9,chr19,54704725,+,13,0.764705882,0.013292683,4.403519163
ENSG00000244482,LILRA6,chr19,54746724,-,0,NA,NA,0
ENSG00000105609,LILRB5,chr19,54761167,-,0,NA,NA,0
ENSG00000131042,LILRB2,chr19,54785033,-,50,50,0.5,1.133148453
ENSG00000239961,LILRA4,chr19,54850421,-,0,0,0,0
ENSG00000167613,LAIR1,chr19,54882165,-,0,NA,NA,0
ENSG00000167614,TTYH1,chr19,54926604,+,1501,34.90697674,0.440006579,693.251214
ENSG00000167615,LENG8,chr19,54960064,+,170,5.483870968,0.031928934,28.70728301
ENSG00000167617,CDC42EP5,chr19,54984422,-,1587,41.76315789,0.334935275,286.4807236
ENSG00000167618,LAIR2,chr19,55014012,+,0,NA,NA,0
ENSG00000239998,LILRA2,chr19,55085256,+,0,NA,NA,0
ENSG00000104972,LILRB1,chr19,55128628,+,0,NA,NA,0
ENSG00000242019,KIR3DL3,chr19,55235983,+,80,40,0.571428571,4.925837747
ENSG00000243772,KIR2DL3,chr19,55249973,+,0,NA,NA,0
ENSG00000125498,KIR2DL1,chr19,55281264,+,0,NA,NA,0
ENSG00000167633,KIR3DL1,chr19,55297773,+,0,0,0,0
ENSG00000189013,KIR2DL4,chr19,55304499,+,0,NA,NA,0
ENSG00000240403,KIR3DL2,chr19,55361897,+,0,NA,NA,0
ENSG00000186431,FCAR,chr19,55385548,+,0,NA,NA,0
ENSG00000189430,NCR1,chr19,55417507,+,375,75,0.615384615,9.089100375
ENSG00000167634,NLRP7,chr19,55458873,-,150,37.5,0.375,4.261749399
ENSG00000022556,NLRP2,chr19,55476651,+,119,29.75,0.100192308,18.87375779
ENSG00000088053,GP6,chr19,55549632,-,0,NA,NA,0
ENSG00000160439,RDH13,chr19,55580914,-,40,6.666666667,0.078431373,4.337335288
ENSG00000131037,EPS8L1,chr19,55583387,+,0,NA,NA,0
ENSG00000125503,PPP1R12C,chr19,55628968,-,778,18.97560976,0.389228695,931.2642761
ENSG00000105048,TNNT1,chr19,55660606,-,0,NA,NA,0
ENSG00000129991,TNNI3,chr19,55668957,-,311,17.27777778,0.219121622,164.1415254
ENSG00000167646,DNAAF3,chr19,55678090,-,20,2.857142857,0.031351351,7.480272873
ENSG00000129990,SYT5,chr19,55691720,-,390,7.959183673,0.045901288,109.6014782
ENSG00000080031,PTPRH,chr19,55720874,-,175,87.5,0.896107784,181.975937
ENSG00000180089,TMEM86B,chr19,55740632,-,1356,96.85714286,0.948827493,1019.048771
ENSG00000105063,PPP6R1,chr19,55770038,-,165,2.037037037,0.020878036,86.39006958
ENSG00000133265,HSPBP1,chr19,55791751,-,38,1.583333333,0.016499443,16.19939363
ENSG00000160469,BRSK1,chr19,55793439,+,15,1.25,0.023214286,12.37353672
ENSG00000180061,TMEM150B,chr19,55836708,-,413,82.6,0.735217391,18.25665488
ENSG00000133247,SUV420H2,chr19,55851220,+,34,3.777777778,0.027949527,9.576556826
ENSG00000160471,COX6B2,chr19,55866463,-,103,2.942857143,0.025193133,43.98574063
ENSG00000180043,FAM71E2,chr19,55874620,-,1008,72,0.656888889,135.1845787
ENSG00000095752,IL11,chr19,55881831,-,778,9.373493976,0.15495356,599.759709
ENSG00000160472,TMEM190,chr19,55888203,+,1356,54.24,0.703926483,1011.53614
ENSG00000233493,TMEM238,chr19,55895627,-,164,2.186666667,0.021932737,56.14016193
ENSG00000108107,RPL28,chr19,55897299,+,169,3.25,0.024838379,62.72267524
ENSG00000108106,UBE2S,chr19,55919325,-,119,2.902439024,0.028130489,47.98847593
ENSG00000187902,SHISA7,chr19,55954230,-,255,4.722222222,0.043487476,47.91509779
ENSG00000063241,ISOC2,chr19,55973049,-,33,3.666666667,0.042723735,11.55829284
ENSG00000197483,ZNF628,chr19,55987698,+,265,7.571428571,0.22762963,134.1192513
ENSG00000090971,NAT14,chr19,55996556,+,5276,50.24761905,0.765691071,5725.207831
ENSG00000179954,SSC5D,chr19,55999869,+,4378,91.20833333,0.956203368,6329.156928
ENSG00000187550,SBK2,chr19,56048435,-,154,77,0.700232558,70.38790312
ENSG00000218891,ZNF579,chr19,56092211,-,2166,41.65384615,0.521887512,748.7948445
ENSG00000171443,ZNF524,chr19,56111729,+,159,1.65625,0.017977279,69.70594195
ENSG00000179943,FIZ1,chr19,56113336,-,837,9.620689655,0.120927632,446.8635176
ENSG00000179922,ZNF784,chr19,56135941,-,294,32.66666667,0.888125,126.3821479
ENSG00000171425,ZNF581,chr19,56146824,+,0,NA,NA,0
ENSG00000213015,ZNF580,chr19,56152391,+,1217,19.31746032,0.168452508,431.3075118
ENSG00000173581,CCDC106,chr19,56158953,+,18,1.636363636,0.018765217,12.44721467
ENSG00000063244,U2AF2,chr19,56165415,+,1608,24.73846154,0.310963504,1052.244079
ENSG00000063245,EPN1,chr19,56186560,+,118,2.145454545,0.017900458,32.43581794
ENSG00000185792,NLRP9,chr19,56249768,-,0,NA,NA,0
ENSG00000223638,RFPL4A,chr19,56270506,+,0,NA,NA,0
ENSG00000229292,RFPL4AL1,chr19,56283170,+,0,NA,NA,0
ENSG00000179873,NLRP11,chr19,56321704,-,0,NA,NA,0
ENSG00000160505,NLRP4,chr19,56347943,+,0,NA,NA,0
ENSG00000173572,NLRP13,chr19,56443702,-,0,NA,NA,0
ENSG00000179709,NLRP8,chr19,56459197,+,0,NA,NA,0
ENSG00000171487,NLRP5,chr19,56511091,+,0,NA,NA,0
ENSG00000167685,ZNF444,chr19,56652534,+,18,1.2,0.022866242,11.73205715
ENSG00000197487,GALP,chr19,56687388,+,0,NA,NA,0
ENSG00000197213,ZSCAN5B,chr19,56704421,-,0,NA,NA,0
ENSG00000131848,ZSCAN5A,chr19,56879752,-,235,19.58333333,0.223112701,127.2863125
ENSG00000018869,ZNF582,chr19,56904894,-,69,2.875,0.034452774,23.21201637
