ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000124177,CHD6,chr20,40247133,-,232,3.012987013,0.034418487,73.87136829
ENSG00000196090,PTPRT,chr20,41818557,-,5320,50.18867925,0.596704225,2686.679504
ENSG00000124193,SRSF6,chr20,42086503,+,72,2.666666667,0.011419558,20.52386742
ENSG00000185513,L3MBTL1,chr20,42136319,+,635,16.28205128,0.129215359,171.9801465
ENSG00000101049,SGK2,chr20,42168790,+,100,100,1,1.051060863
ENSG00000101052,IFT52,chr20,42219578,+,69,3.833333333,0.022808989,4.182956426
ENSG00000101057,MYBL2,chr20,42295708,+,155,2.5,0.015347092,16.92126724
ENSG00000124196,GTSF1L,chr20,42355642,-,113,37.66666667,0.376666667,61.9673643
ENSG00000124191,TOX2,chr20,42543491,+,2995,46.07692308,0.714534252,2485.390403
ENSG00000149596,JPH2,chr20,42816218,-,256,32,0.251857143,73.04965821
ENSG00000132823,OSER1,chr20,42839546,-,106,2.163265306,0.013585073,32.22002475
ENSG00000124194,GDAP1L1,chr20,42875738,+,461,51.22222222,0.177432432,14.3628607
ENSG00000197296,FITM2,chr20,42939889,-,30,1.363636364,0.016034483,13.12214478
ENSG00000101074,R3HDML,chr20,42965797,+,78,6,0.070838926,21.96463514
ENSG00000101076,HNF4A,chr20,42984440,+,120,20,0.428571429,6.023262068
ENSG00000124120,TTPAL,chr20,43104525,+,126,2.680851064,0.024887365,53.97143313
ENSG00000132824,SERINC3,chr20,43150726,-,37,1.027777778,0.016190108,21.95389505
ENSG00000168734,PKIG,chr20,43160435,+,871,19.35555556,0.036872494,51.02115184
ENSG00000196839,ADA,chr20,43280376,-,1262,12.62,0.040131994,145.7115181
ENSG00000064205,WISP2,chr20,43343884,+,50,25,0.25,2.931596809
ENSG00000124249,KCNK15,chr20,43374487,+,857,11.73972603,0.129995174,347.8170845
ENSG00000101098,RIMS4,chr20,43438979,-,1791,26.33823529,0.285200881,548.0900175
ENSG00000166913,YWHAB,chr20,43514343,+,141,5.035714286,0.148739726,56.20957897
ENSG00000101104,PABPC1L,chr20,43538702,+,287,6.833333333,0.023976834,28.56277716
ENSG00000025772,TOMM34,chr20,43589114,-,44,1.333333333,0.019214145,19.76783288
ENSG00000101109,STK4,chr20,43595119,+,61,1.648648649,0.020648596,22.41930394
ENSG00000124134,KCNS1,chr20,43729753,-,52,1.793103448,0.033799127,23.85217907
ENSG00000175121,WFDC5,chr20,43743813,-,0,NA,NA,0
ENSG00000168703,WFDC12,chr20,43753106,-,0,NA,NA,0
ENSG00000124102,PI3,chr20,43803539,+,0,NA,NA,0
ENSG00000124157,SEMG2,chr20,43835637,+,0,NA,NA,0
ENSG00000124107,SLPI,chr20,43883206,-,0,NA,NA,0
ENSG00000124232,RBPJL,chr20,43935490,+,70,11.66666667,0.466666667,7.733102567
ENSG00000124159,MATN4,chr20,43937169,-,70,11.66666667,0.466666667,8.864992992
ENSG00000124145,SDC4,chr20,43977064,-,98,2.96969697,0.02310619,43.29516997
ENSG00000204070,SYS1,chr20,43990576,+,40,1.481481481,0.016208843,22.84670502
ENSG00000124251,TP53TG5,chr20,44006957,-,0,NA,NA,0
ENSG00000244274,DBNDD2,chr20,44034632,+,154,1.555555556,0.019216838,41.25727468
ENSG00000124155,PIGT,chr20,44044706,+,3,0.25,0.004123711,1.234074821
ENSG00000101443,WFDC2,chr20,44098393,+,111,7.4,0.094452214,43.26196188
ENSG00000101446,SPINT3,chr20,44144264,-,0,NA,NA,0
ENSG00000243543,WFDC6,chr20,44168134,-,0,NA,NA,0
ENSG00000101448,EPPIN,chr20,44176065,-,0,NA,NA,0
ENSG00000158901,WFDC8,chr20,44207965,-,0,NA,NA,0
ENSG00000180305,WFDC10A,chr20,44258384,+,0,NA,NA,0
ENSG00000180205,WFDC9,chr20,44259907,-,0,NA,NA,0
ENSG00000180083,WFDC11,chr20,44298878,-,0,NA,NA,0
ENSG00000168634,WFDC13,chr20,44330654,+,0,NA,NA,0
ENSG00000182931,WFDC10B,chr20,44333658,-,0,NA,NA,0
ENSG00000149651,SPINT4,chr20,44350987,+,0,NA,NA,0
ENSG00000124116,WFDC3,chr20,44420547,-,17,1.0625,0.011003584,3.083659755
ENSG00000101457,DNTTIP1,chr20,44420575,+,17,1.0625,0.011003584,3.084379586
ENSG00000175063,UBE2C,chr20,44441254,+,1767,98.16666667,0.967642981,573.3721836
ENSG00000101470,TNNC2,chr20,44455953,-,296,49.33333333,0.694670659,233.996918
ENSG00000101473,ACOT8,chr20,44486048,-,57,8.142857143,0.022446043,3.366618114
ENSG00000132801,ZSWIM3,chr20,44486219,+,57,8.142857143,0.022446043,3.406209987
ENSG00000168612,ZSWIM1,chr20,44509847,+,0,NA,NA,0
ENSG00000149634,SPATA25,chr20,44516238,-,165,82.5,0.830230769,108.7348867
ENSG00000100979,PLTP,chr20,44541003,-,2396,64.75675676,0.577697211,760.9633612
ENSG00000100982,PCIF1,chr20,44563316,+,128,1.828571429,0.021270417,39.17228544
ENSG00000198026,ZNF335,chr20,44600833,-,427,5.207317073,0.022014548,78.27082821
ENSG00000100985,MMP9,chr20,44637546,+,0,0,0,0
ENSG00000124140,SLC12A5,chr20,44650328,+,53,3.3125,0.065932203,36.54705028
ENSG00000124160,NCOA5,chr20,44718580,-,86,2.606060606,0.014966997,19.01007602
ENSG00000101017,CD40,chr20,44746905,+,0,NA,NA,0
ENSG00000149654,CDH22,chr20,44937137,-,998,8.457627119,0.108152746,583.3582967
ENSG00000080189,SLC35C2,chr20,44993064,-,65,1.585365854,0.015011468,26.6566637
ENSG00000062598,ELMO2,chr20,45035271,-,366,5.80952381,0.136895617,367.691358
ENSG00000198185,ZNF334,chr20,45142198,-,25,12.5,0.125,1.012072289
ENSG00000149635,OCSTAMP,chr20,45179213,-,0,NA,NA,0
ENSG00000158296,SLC13A3,chr20,45313124,-,0,0,0,0
ENSG00000172315,TP53RK,chr20,45318276,-,81,1.8,0.015704597,22.19189732
ENSG00000197496,SLC2A10,chr20,45338278,+,750,27.77777778,0.412515528,445.2434349
ENSG00000064655,EYA2,chr20,45523262,+,557,9.603448276,0.108085485,124.6751923
ENSG00000267882,AL031666.2,chr20,45947245,+,295,19.66666667,0.081809816,29.65852853
ENSG00000101040,ZMYND8,chr20,45985474,-,61,8.714285714,0.056658163,24.03750484
ENSG00000124151,NCOA3,chr20,46130600,+,16,0.941176471,0.011098485,3.163767423
ENSG00000196562,SULF2,chr20,46415360,-,4146,39.48571429,0.431186673,1154.886006
ENSG00000124126,PREX1,chr20,47444420,-,572,5.958333333,0.020636138,101.1778143
ENSG00000124198,ARFGEF2,chr20,47538274,+,95,3.958333333,0.024825175,7.66976545
ENSG00000124207,CSE1L,chr20,47662782,+,14,1.166666667,0.014281046,10.02957396
ENSG00000124214,STAU1,chr20,47805288,-,756,6.75,0.135379963,551.6188953
ENSG00000124228,DDX27,chr20,47835831,+,15,2.142857143,0.023972603,9.019888355
ENSG00000124201,ZNFX1,chr20,47894756,-,112,1.806451613,0.019579042,44.90177035
ENSG00000158445,KCNB1,chr20,48100490,-,228,6.514285714,0.045084242,55.61668954
ENSG00000124212,PTGIS,chr20,48184707,-,286,47.66666667,0.452692308,175.3835948
ENSG00000158470,B4GALT5,chr20,48330421,-,200,1.98019802,0.020543311,87.83633916
ENSG00000197818,SLC9A8,chr20,48429249,+,200,8.333333333,0.046511628,2.076569088
ENSG00000158480,SPATA2,chr20,48532080,-,167,2.53030303,0.017067934,49.90361798
ENSG00000124226,RNF114,chr20,48552913,+,80,3.076923077,0.025916399,8.399025981
ENSG00000124216,SNAI1,chr20,48599512,+,350,5.64516129,0.028397086,67.66295811
ENSG00000244687,UBE2V1,chr20,48732496,-,0,NA,NA,0
ENSG00000240849,TMEM189,chr20,48770335,-,183,2.010989011,0.021865028,107.0946592
ENSG00000172216,CEBPB,chr20,48807119,+,750,3.787878788,0.024968744,168.4315364
ENSG00000196396,PTPN1,chr20,49126890,+,93,1.978723404,0.021125828,36.55996573
ENSG00000042062,FAM65C,chr20,49307916,-,22,1.294117647,0.020628099,12.77957056
ENSG00000124171,PARD6B,chr20,49348080,+,387,4.073684211,0.027271483,114.1416534
ENSG00000124243,BCAS4,chr20,49411466,+,1154,20.98181818,0.17008016,367.7833133
ENSG00000101126,ADNP,chr20,49547527,-,172,2.529411765,0.02204996,60.08377135
ENSG00000000419,DPM1,chr20,49575060,-,19,1,0.011892202,11.251458
ENSG00000124217,MOCS3,chr20,49575350,+,19,1,0.011892202,10.96646189
ENSG00000026559,KCNG1,chr20,49639675,-,1129,23.04081633,0.12048415,229.4682857
ENSG00000101096,NFATC2,chr20,50179370,-,252,15.75,0.156055363,49.10652327
ENSG00000054793,ATP9A,chr20,50384908,-,3139,61.54901961,0.682672811,915.7383241
ENSG00000101115,SALL4,chr20,50419048,-,3449,53.06153846,0.544025728,1667.917223
ENSG00000020256,ZFP64,chr20,50808524,-,195,2.746478873,0.013746274,43.87676167
ENSG00000182463,TSHZ2,chr20,51588945,+,93,7.75,0.13073913,37.21193437
ENSG00000171940,ZNF217,chr20,52210801,-,57,2.47826087,0.015247253,5.920272324
ENSG00000064787,BCAS1,chr20,52687304,-,0,NA,NA,0
ENSG00000019186,CYP24A1,chr20,52790516,-,628,14.27272727,0.094600939,109.6484837
ENSG00000101132,PFDN4,chr20,52824501,+,52,1.625,0.017470726,16.25876232
ENSG00000101134,DOK5,chr20,53092265,+,405,10.38461538,0.042082192,32.63473759
ENSG00000054803,CBLN4,chr20,54580528,-,2118,27.15384615,0.386756551,1119.58275
ENSG00000124089,MC3R,chr20,54823787,+,0,NA,NA,0
ENSG00000124098,FAM210B,chr20,54933982,+,88,1.294117647,0.022248662,39.44161485
ENSG00000101138,CSTF1,chr20,54967426,+,218,13.625,0.0625,6.878553121
ENSG00000022277,RTFDC1,chr20,55043646,+,399,19,0.205862069,6.117944724
ENSG00000213714,FAM209B,chr20,55099784,+,0,NA,NA,0
ENSG00000124091,GCNT7,chr20,55100981,-,0,NA,NA,0
ENSG00000087510,TFAP2C,chr20,55204357,+,1969,30.29230769,0.223257654,797.6649832
ENSG00000101144,BMP7,chr20,55841707,-,739,13.68518519,0.066017699,52.67118344
ENSG00000054796,SPO11,chr20,55904830,+,0,NA,NA,0
ENSG00000101146,RAE1,chr20,55926144,+,3,0.1875,0.003226744,1.182652758
ENSG00000256222,MTRNR2L3,chr20,55934878,-,0,NA,NA,0
ENSG00000132819,RBM38,chr20,55966453,+,561,5.554455446,0.040302013,72.23126025
ENSG00000124092,CTCFL,chr20,56100708,-,37,2.055555556,0.017791971,10.89529713
ENSG00000124253,PCK1,chr20,56136136,+,0,NA,NA,0
ENSG00000124225,PMEPA1,chr20,56286592,-,422,4.395833333,0.02581202,107.2568239
ENSG00000124237,C20orf85,chr20,56725982,+,10,1,0.015625,1.006621828
ENSG00000124224,PPP4R1L,chr20,56884495,-,441,11.91891892,0.027334014,32.99066822
ENSG00000124209,RAB22A,chr20,56884770,+,441,11.91891892,0.027334014,33.08046135
ENSG00000124164,VAPB,chr20,56964174,+,162,2.892857143,0.038031301,47.65966455
ENSG00000198768,APCDD1L,chr20,57089949,-,903,23.76315789,0.315039035,460.4768643
ENSG00000124222,STX16,chr20,57226308,+,8590,83.39805825,0.918143257,8733.626551
ENSG00000087460,GNAS,chr20,57414794,+,2003,40.87755102,0.440412844,962.8111045
ENSG00000101158,NELFCD,chr20,57556262,+,188,3.76,0.021906519,38.43990799
ENSG00000101160,CTSZ,chr20,57582309,-,237,4.157894737,0.035528846,66.46023124
ENSG00000101162,TUBB1,chr20,57594308,+,256,85.33333333,0.89311828,87.46563341
ENSG00000124172,ATP5E,chr20,57607422,-,115,3.285714286,0.027607995,44.48969134
ENSG00000101166,SLMO2,chr20,57617901,-,475,6.690140845,0.040091556,42.15464069
ENSG00000124203,ZNF831,chr20,57766074,+,127,2.886363636,0.03962963,67.57839488
ENSG00000124205,EDN3,chr20,57875498,+,173,4.552631579,0.058788198,57.68982806
ENSG00000087495,PHACTR3,chr20,58152563,+,989,13.92957746,0.106250549,250.091556
ENSG00000196074,SYCP2,chr20,58507209,-,2260,75.33333333,0.904523196,790.2695771
ENSG00000196227,FAM217B,chr20,58508818,+,2273,61.43243243,0.670218009,867.7243655
ENSG00000132825,PPP1R3D,chr20,58515352,-,124,3.1,0.042208931,57.07148505
ENSG00000124215,CDH26,chr20,58533470,+,8,4,0.041914894,4.155657765
ENSG00000176659,C20orf197,chr20,58630979,+,0,NA,NA,0
ENSG00000130699,TAF4,chr20,60640866,-,1693,10.45061728,0.073992304,370.7383864
ENSG00000149657,LSM14B,chr20,60697516,+,398,3.585585586,0.026509732,110.0848921
ENSG00000101182,PSMA7,chr20,60718514,-,300,1.485148515,0.018000842,140.5127583
ENSG00000184402,SS18L1,chr20,60718821,+,300,1.485148515,0.018000842,141.2669312
ENSG00000101181,MTG2,chr20,60758080,+,139,2.074626866,0.020850928,67.81076123
ENSG00000101180,HRH3,chr20,60795323,-,560,8,0.032273144,77.20952346
ENSG00000130703,OSBPL2,chr20,60813579,+,315,4.846153846,0.021786492,54.14214047
ENSG00000130706,ADRM1,chr20,60878026,+,209,1.817391304,0.020821892,119.9717431
ENSG00000130702,LAMA5,chr20,60942368,-,261,3.034883721,0.019682975,52.24069235
ENSG00000171858,RPS21,chr20,60962120,+,142,2.581818182,0.017449373,37.46451568
ENSG00000149679,CABLES2,chr20,60982339,-,1066,16.15151515,0.096090589,256.2935547
ENSG00000130701,RBBP8NL,chr20,61002629,-,508,42.33333333,0.278081181,96.1423397
ENSG00000130700,GATA5,chr20,61051026,-,10580,48.53211009,0.601070934,8550.838829
ENSG00000174407,C20orf166,chr20,61147659,+,1337,24.75925926,0.395263963,663.5704819
ENSG00000101187,SLCO4A1,chr20,61273796,+,930,10.68965517,0.181610121,801.4483056
ENSG00000101188,NTSR1,chr20,61340188,+,1872,24.96,0.301392962,696.3333811
ENSG00000101189,MRGBP,chr20,61427804,+,687,6.079646018,0.025873833,90.31160909
ENSG00000060491,OGFR,chr20,61436176,+,370,4.252873563,0.029874765,51.68202674
ENSG00000092758,COL9A3,chr20,61448413,+,4548,42.90566038,0.390045872,1617.873722
ENSG00000101190,TCFL5,chr20,61493115,-,173,2.402777778,0.020076864,60.44131504
ENSG00000101191,DIDO1,chr20,61569304,-,201,2.68,0.025636829,54.02754142
ENSG00000101193,GID8,chr20,61569440,+,201,2.68,0.025636829,53.23088368
ENSG00000101194,SLC17A9,chr20,61583998,+,826,82.6,0.718951049,213.6538489
ENSG00000125533,BHLHE23,chr20,61638387,-,7797,57.75555556,0.601811859,4056.800805
ENSG00000149658,YTHDF1,chr20,61847538,-,681,8.304878049,0.036508007,91.83485682
ENSG00000101197,BIRC7,chr20,61867275,+,730,42.94117647,0.543304348,153.1144281
ENSG00000101198,NKAIN4,chr20,61885892,-,5027,29.92261905,0.369184081,2600.084341
ENSG00000101199,ARFGAP1,chr20,61904164,+,180,1.914893617,0.020735632,75.16737604
ENSG00000101203,COL20A1,chr20,61924537,+,951,36.57692308,0.246610526,277.7600774
ENSG00000101204,CHRNA4,chr20,61992748,-,4451,60.14864865,0.816624866,2383.202092
ENSG00000075043,KCNQ2,chr20,62103993,-,1997,16.23577236,0.109682836,463.7937226
ENSG00000101210,EEF1A2,chr20,62130668,-,1511,15.57731959,0.213980282,993.7923865
ENSG00000125534,PPDPF,chr20,62152132,+,936,6.832116788,0.083577509,445.6906106
ENSG00000101213,PTK6,chr20,62168723,-,1319,35.64864865,0.542362082,781.9710693
ENSG00000125508,SRMS,chr20,62178857,-,1354,35.63157895,0.363983333,683.6233545
ENSG00000125531,C20orf195,chr20,62184372,+,1117,30.18918919,0.214125113,293.7332797
ENSG00000130589,HELZ2,chr20,62205592,-,651,46.5,0.578793103,260.4195922
ENSG00000101216,GMEB2,chr20,62258381,-,46,1.15,0.016012625,33.39122613
ENSG00000197457,STMN3,chr20,62284963,-,482,4.084745763,0.038072811,187.6445807
ENSG00000258366,RTEL1,chr20,62289162,+,473,9.854166667,0.031825939,43.41848192
ENSG00000197114,ZGPAT,chr20,62338793,+,451,5.567901235,0.043984314,142.6955119
ENSG00000125520,SLC2A4RG,chr20,62371210,+,3853,19.16915423,0.229926385,2405.208778
ENSG00000130584,ZBTB46,chr20,62462597,-,1475,6.497797357,0.047534812,473.4203631
ENSG00000183260,ABHD16B,chr20,62492565,+,6020,94.0625,0.947571599,1810.29553
ENSG00000101150,TPD52L2,chr20,62496580,+,174,3.551020408,0.020283816,34.4829948
ENSG00000101152,DNAJC5,chr20,62526454,+,94,1.362318841,0.016714751,39.12285117
ENSG00000198276,UCKL1,chr20,62587800,-,524,5.188118812,0.022442253,93.57390276
ENSG00000196700,ZNF512B,chr20,62601223,-,324,3.207920792,0.040486562,93.67579286
ENSG00000130590,SAMD10,chr20,62610995,-,2410,20.42372881,0.143704903,664.8139176
ENSG00000101161,PRPF6,chr20,62612430,+,2100,25.6097561,0.20694847,672.4599592
ENSG00000203883,SOX18,chr20,62680979,-,3269,20.17901235,0.040363215,181.7401894
ENSG00000171703,TCEA2,chr20,62688438,+,562,46.83333333,0.51092257,346.9226616
ENSG00000171700,RGS19,chr20,62711324,-,510,6.623376623,0.02214821,27.67164464
ENSG00000125510,OPRL1,chr20,62711470,+,510,6.623376623,0.02214821,27.86537984
ENSG00000171695,C20orf201,chr20,62715712,-,415,5.1875,0.042694724,155.9785705
ENSG00000125522,NPBWR2,chr20,62738184,-,27,4.5,0.0528125,5.880140996
ENSG00000196132,MYT1,chr20,62783143,+,0,NA,NA,0
ENSG00000203880,PCMTD2,chr20,62887047,+,484,10.29787234,0.224980843,283.9239467
ENSG00000166351,POTED,chr21,14982497,+,0,NA,NA,0
ENSG00000188992,LIPI,chr21,15583212,-,0,NA,NA,0
ENSG00000155304,HSPA13,chr21,15755509,-,0,0,0,0
ENSG00000155307,SAMSN1,chr21,15955723,-,0,NA,NA,0
ENSG00000243440,AF165138.7,chr21,16015428,-,0,NA,NA,0
ENSG00000180530,NRIP1,chr21,16438231,-,461,3.364963504,0.020348101,121.6688094
ENSG00000155313,USP25,chr21,17102495,+,348,4.64,0.024611172,47.45832437
ENSG00000232560,C21orf37,chr21,18811207,+,0,NA,NA,0
ENSG00000154639,CXADR,chr21,18885223,+,497,19.88,0.20670816,163.8987578
ENSG00000154640,BTG3,chr21,18985268,-,870,9.666666667,0.033242468,72.31027103
ENSG00000154642,C21orf91,chr21,19191703,-,315,4.846153846,0.026508585,33.70409424
ENSG00000154645,CHODL,chr21,19273579,+,0,NA,NA,0
ENSG00000154646,TMPRSS15,chr21,19775970,-,0,NA,NA,0
ENSG00000154654,NCAM2,chr21,22370632,+,873,20.78571429,0.403399123,378.4754063
ENSG00000154719,MRPL39,chr21,26979801,-,36,1.125,0.022247475,17.96405381
ENSG00000154721,JAM2,chr21,27011593,+,169,12.07142857,0.075287162,53.59624556
ENSG00000154727,GABPA,chr21,27107257,+,273,4.403225806,0.021556261,52.94392052
ENSG00000154723,ATP5J,chr21,27107965,-,273,4.403225806,0.021556261,50.93146853
ENSG00000142192,APP,chr21,27543446,-,4603,61.37333333,0.57647619,1280.262035
ENSG00000166265,CYYR1,chr21,27945581,-,29,2.9,0.035920398,7.609196799
ENSG00000154734,ADAMTS1,chr21,28217728,-,1043,14.48611111,0.223972468,528.9931349
ENSG00000154736,ADAMTS5,chr21,28339439,-,907,12.09333333,0.167785538,463.0209525
ENSG00000156239,N6AMT1,chr21,30257695,-,5,0.833333333,0.013398693,2.197762491
ENSG00000198862,LTN1,chr21,30365277,-,0,0,0,0
ENSG00000156253,RWDD2B,chr21,30391685,-,30,1,0.014627451,23.69231398
ENSG00000156256,USP16,chr21,30396937,+,129,7.166666667,0.023022556,31.48145352
ENSG00000156261,CCT8,chr21,30446010,-,10,3.333333333,0.035454545,7.087450155
ENSG00000156265,MAP3K7CL,chr21,30449811,+,1130,94.16666667,0.946602564,898.7075905
ENSG00000156273,BACH1,chr21,30671219,+,162,1.542857143,0.024138881,90.75772885
ENSG00000171189,GRIK1,chr21,31312282,-,180,10.58823529,0.136783505,76.79345119
ENSG00000156282,CLDN17,chr21,31538971,-,17,5.666666667,0.057816092,5.300844877
ENSG00000156284,CLDN8,chr21,31588469,-,0,NA,NA,0
ENSG00000188694,KRTAP24-1,chr21,31655276,-,0,NA,NA,0
ENSG00000232263,KRTAP25-1,chr21,31661832,-,0,NA,NA,0
ENSG00000197683,KRTAP26-1,chr21,31692607,-,0,NA,NA,0
ENSG00000206107,KRTAP27-1,chr21,31710012,-,0,NA,NA,0
ENSG00000186980,KRTAP23-1,chr21,31720924,-,0,NA,NA,0
ENSG00000182816,KRTAP13-2,chr21,31744557,-,0,NA,NA,0
ENSG00000198390,KRTAP13-1,chr21,31768391,+,0,NA,NA,0
ENSG00000240432,KRTAP13-3,chr21,31798230,-,0,NA,NA,0
ENSG00000186971,KRTAP13-4,chr21,31802593,+,0,NA,NA,0
ENSG00000186970,KRTAP15-1,chr21,31812645,+,0,NA,NA,0
ENSG00000184351,KRTAP19-1,chr21,31852636,-,0,NA,NA,0
ENSG00000186965,KRTAP19-2,chr21,31859667,-,0,NA,NA,0
ENSG00000244025,KRTAP19-3,chr21,31864275,-,0,NA,NA,0
ENSG00000186967,KRTAP19-4,chr21,31869428,-,0,NA,NA,0
ENSG00000186977,KRTAP19-5,chr21,31874408,-,0,NA,NA,0
ENSG00000186925,KRTAP19-6,chr21,31914181,-,0,NA,NA,0
ENSG00000244362,KRTAP19-7,chr21,31933608,-,0,NA,NA,0
ENSG00000206106,KRTAP22-2,chr21,31962716,-,0,NA,NA,0
ENSG00000212938,KRTAP6-3,chr21,31964758,+,0,NA,NA,0
ENSG00000186930,KRTAP6-2,chr21,31971193,-,25,25,0.25,2.538433556
ENSG00000186924,KRTAP22-1,chr21,31973439,+,0,NA,NA,0
ENSG00000184724,KRTAP6-1,chr21,31986223,-,0,NA,NA,0
ENSG00000244624,KRTAP20-1,chr21,31988773,+,0,NA,NA,0
ENSG00000206105,KRTAP20-4,chr21,31992945,+,0,NA,NA,0
ENSG00000184032,KRTAP20-2,chr21,32007582,+,0,NA,NA,0
ENSG00000206104,KRTAP20-3,chr21,32015182,+,0,NA,NA,0
ENSG00000231068,KRTAP21-3,chr21,32091095,-,0,NA,NA,0
ENSG00000187026,KRTAP21-2,chr21,32119520,-,0,NA,NA,0
ENSG00000187005,KRTAP21-1,chr21,32127696,-,0,NA,NA,0
ENSG00000183640,KRTAP8-1,chr21,32185570,-,0,NA,NA,0
ENSG00000182591,KRTAP11-1,chr21,32253874,-,0,0,0,0
ENSG00000206102,KRTAP19-8,chr21,32410795,-,0,NA,NA,0
ENSG00000156299,TIAM1,chr21,32931290,-,8428,48.16,0.57785739,3612.355023
ENSG00000142168,SOD1,chr21,33031934,+,188,3.481481481,0.02155922,62.1570962
ENSG00000156304,SCAF4,chr21,33104431,-,341,3.788888889,0.033491869,114.7576057
ENSG00000142149,HUNK,chr21,33245627,+,3160,30.38461538,0.397981221,1965.130496
ENSG00000159055,MIS18A,chr21,33651376,-,280,14,0.127905199,107.4668099
ENSG00000170262,MRAP,chr21,33664123,+,0,NA,NA,0
ENSG00000142207,URB1,chr21,33765312,-,62,1.878787879,0.027033462,44.59192022
ENSG00000256073,C21orf119,chr21,33765441,+,62,1.878787879,0.027033462,44.48015287
ENSG00000166979,EVA1C,chr21,33784751,+,4819,45.46226415,0.635441765,5672.310882
ENSG00000242220,TCP10L,chr21,33957845,-,221,55.25,0.573888889,245.410027
ENSG00000265590,AP000275.65,chr21,33980026,-,193,96.5,0.966601942,218.1688723
ENSG00000159079,C21orf59,chr21,33984918,-,71,1.731707317,0.015629387,35.65776845
ENSG00000159082,SYNJ1,chr21,34100351,-,146,1.825,0.015316651,52.84564291
ENSG00000159086,PAXBP1,chr21,34144169,-,73,1.028169014,0.01041773,47.74765431
ENSG00000205930,C21orf49,chr21,34144410,+,73,1.028169014,0.01041773,50.10545785
ENSG00000205929,C21orf62,chr21,34186053,-,0,NA,NA,0
ENSG00000205927,OLIG2,chr21,34398215,+,3583,51.92753623,0.570169811,1530.201835
ENSG00000184221,OLIG1,chr21,34442449,+,3161,33.98924731,0.314320036,795.9328272
ENSG00000229086,C21orf54,chr21,34542541,-,0,0,0,0
ENSG00000249624,AP000295.9,chr21,34621013,+,0,NA,NA,0
ENSG00000243646,IL10RB,chr21,34638664,+,569,12.93181818,0.038135377,31.39385879
ENSG00000142166,IFNAR1,chr21,34696733,+,14,2.8,0.031,12.07082326
ENSG00000159128,IFNGR2,chr21,34775201,+,780,8.965517241,0.040445301,234.7761171
ENSG00000177692,DNAJC28,chr21,34864023,-,20,1.25,0.015761047,19.36557815
ENSG00000159131,GART,chr21,34914464,-,24,1.714285714,0.021478405,30.14510164
ENSG00000275224,SON,chr21,34915349,+,24,1.714285714,0.021478405,27.6196032
ENSG00000159147,DONSON,chr21,34967920,-,0,NA,NA,0
ENSG00000205758,CRYZL1,chr21,35014160,-,19,1,0.015464191,30.323844
ENSG00000205726,ITSN1,chr21,35014783,+,19,1,0.015464191,26.77140482
ENSG00000241837,ATP5O,chr21,35288158,-,5,0.714285714,0.027027027,1.024700116
ENSG00000243927,MRPS6,chr21,35445822,+,916,5.294797688,0.062579419,449.4988397
ENSG00000159197,KCNE2,chr21,35736322,+,0,NA,NA,0
ENSG00000205670,SMIM11,chr21,35747748,+,148,2.79245283,0.012808564,31.10670375
ENSG00000180509,KCNE1,chr21,35884573,-,0,NA,NA,0
ENSG00000159200,RCAN1,chr21,35987382,-,129,1.573170732,0.021012793,85.58053226
ENSG00000159212,CLIC6,chr21,36041687,+,1478,14.92929293,0.207842127,1728.045305
ENSG00000159216,RUNX1,chr21,36421641,-,100,33.33333333,0.2,1.395705469
ENSG00000185917,SETD4,chr21,37432819,-,44,2.2,0.02780083,29.10360732
ENSG00000159228,CBR1,chr21,37442284,+,2376,69.88235294,0.73006437,1976.607178
ENSG00000159231,CBR3,chr21,37507262,+,1215,41.89655172,0.435553047,406.4628324
ENSG00000142197,DOPEY2,chr21,37536838,+,0,NA,NA,0
ENSG00000159256,MORC3,chr21,37692486,+,53,1.292682927,0.012655807,18.68842351
ENSG00000159259,CHAF1B,chr21,37757688,+,143,3.575,0.020253271,50.52747951
ENSG00000159261,CLDN14,chr21,37948867,-,114,14.25,0.052567568,8.297155665
ENSG00000159263,SIM2,chr21,38071990,+,3315,22.39864865,0.239388342,2249.21284
ENSG00000159267,HLCS,chr21,38362545,-,39,1.114285714,0.012107692,16.26208302
ENSG00000183145,RIPPLY3,chr21,38378862,+,6334,83.34210526,0.942766908,4801.872632
ENSG00000185808,PIGP,chr21,38445458,-,39,1.3,0.02351632,17.04458362
ENSG00000182670,TTC3,chr21,38445570,+,39,1.3,0.02351632,16.66702934
ENSG00000157538,DSCR3,chr21,38639833,-,86,1.323076923,0.015903276,55.93618303
ENSG00000157540,DYRK1A,chr21,38739858,+,245,1.633333333,0.017367742,79.73272217
ENSG00000157542,KCNJ6,chr21,39288741,-,369,10.85294118,0.118855721,179.6948164
ENSG00000184029,DSCR4,chr21,39493454,-,100,100,1,1.097022838
ENSG00000198054,DSCR8,chr21,39493544,+,100,100,1,1.077453083
ENSG00000157551,KCNJ15,chr21,39601836,+,0,NA,NA,0
ENSG00000157554,ERG,chr21,40033704,-,2627,61.09302326,0.762229711,3373.68122
ENSG00000157557,ETS2,chr21,40177230,+,689,6.625,0.047090261,310.5663397
ENSG00000183527,PSMG1,chr21,40555440,-,360,12.4137931,0.023376623,14.9577711
