ensemblID,OGS,chromosome,TSSLocation,strand,sumMethylationFractionBySite,meanMethylationFractionBySite,meanMethylationFractionByRegion,sumOfScaledMethylatedReadsByRegion
ENSG00000149657,LSM14B,chr20,60697516,+,344,3.276190476,0.010606873,47.78288273
ENSG00000101182,PSMA7,chr20,60718514,-,316,1.417040359,0.011283368,95.64231426
ENSG00000184402,SS18L1,chr20,60718821,+,316,1.417040359,0.011283368,97.11266123
ENSG00000101181,MTG2,chr20,60758080,+,65,0.970149254,0.013594212,42.81643013
ENSG00000101180,HRH3,chr20,60795323,-,200,3.03030303,0.02825603,49.66121544
ENSG00000130703,OSBPL2,chr20,60813579,+,836,11.2972973,0.023978653,72.98641323
ENSG00000130706,ADRM1,chr20,60878026,+,389,3.241666667,0.016295484,81.78998868
ENSG00000130702,LAMA5,chr20,60942368,-,257,2.793478261,0.015812839,51.62080593
ENSG00000171858,RPS21,chr20,60962120,+,609,10.3220339,0.020572917,36.41328534
ENSG00000149679,CABLES2,chr20,60982339,-,1038,13.84,0.083710769,150.424798
ENSG00000130701,RBBP8NL,chr20,61002629,-,815,81.5,0.781038961,71.42653728
ENSG00000130700,GATA5,chr20,61051026,-,578,2.66359447,0.021948829,195.2686136
ENSG00000174407,C20orf166,chr20,61147659,+,2190,46.59574468,0.399692623,237.1914415
ENSG00000101187,SLCO4A1,chr20,61273796,+,944,8.822429907,0.040157548,167.4761327
ENSG00000101188,NTSR1,chr20,61340188,+,1525,21.18055556,0.094638971,242.2449808
ENSG00000101189,MRGBP,chr20,61427804,+,167,1.560747664,0.021372604,83.14787742
ENSG00000060491,OGFR,chr20,61436176,+,581,5.586538462,0.017723362,28.86407549
ENSG00000092758,COL9A3,chr20,61448413,+,910,9.285714286,0.049051885,152.4021505
ENSG00000101190,TCFL5,chr20,61493115,-,247,2.94047619,0.035216237,107.7946776
ENSG00000101191,DIDO1,chr20,61569304,-,112,1.333333333,0.008729526,21.26843442
ENSG00000101193,GID8,chr20,61569440,+,112,1.333333333,0.008729526,21.036414
ENSG00000101194,SLC17A9,chr20,61583998,+,26,4.333333333,0.045733333,7.131147443
ENSG00000125533,BHLHE23,chr20,61638387,-,1207,7.54375,0.072154461,342.5365221
ENSG00000149658,YTHDF1,chr20,61847538,-,506,5.270833333,0.020093708,49.80621651
ENSG00000101197,BIRC7,chr20,61867275,+,702,87.75,0.857698413,141.0469739
ENSG00000101198,NKAIN4,chr20,61885892,-,649,3.981595092,0.022173463,120.2397854
ENSG00000101199,ARFGAP1,chr20,61904164,+,153,1.471153846,0.014011718,47.15574193
ENSG00000101203,COL20A1,chr20,61924537,+,1502,60.08,0.324768212,188.6601847
ENSG00000101204,CHRNA4,chr20,61992748,-,797,13.74137931,0.083683782,132.7844456
ENSG00000075043,KCNQ2,chr20,62103993,-,330,2.972972973,0.014970606,57.84339374
ENSG00000101210,EEF1A2,chr20,62130668,-,1482,15.93548387,0.091643423,314.9784553
ENSG00000125534,PPDPF,chr20,62152132,+,914,6.052980132,0.05884097,263.6638158
ENSG00000101213,PTK6,chr20,62168723,-,3034,79.84210526,0.891802326,341.0844823
ENSG00000125508,SRMS,chr20,62178857,-,2407,75.21875,0.740781759,468.9730567
ENSG00000125531,C20orf195,chr20,62184372,+,974,25.63157895,0.101403727,113.8397367
ENSG00000130589,HELZ2,chr20,62205592,-,765,76.5,0.726376812,64.21809588
ENSG00000101216,GMEB2,chr20,62258381,-,1046,19.37037037,0.24135629,421.4288561
ENSG00000197457,STMN3,chr20,62284963,-,428,3.754385965,0.036010218,196.1858744
ENSG00000258366,RTEL1,chr20,62289162,+,941,18.09615385,0.165545213,132.8438332
ENSG00000197114,ZGPAT,chr20,62338793,+,470,5.731707317,0.048474576,128.8807594
ENSG00000125520,SLC2A4RG,chr20,62371210,+,1097,5.078703704,0.036882465,399.7519344
ENSG00000130584,ZBTB46,chr20,62462597,-,577,2.622727273,0.018388569,173.4307458
ENSG00000183260,ABHD16B,chr20,62492565,+,4400,88,0.903305322,370.7539265
ENSG00000101150,TPD52L2,chr20,62496580,+,33,0.733333333,0.007682606,15.10744324
ENSG00000101152,DNAJC5,chr20,62526454,+,285,3.166666667,0.017186407,36.96605741
ENSG00000198276,UCKL1,chr20,62587800,-,119,1.367816092,0.016306366,54.28171088
ENSG00000196700,ZNF512B,chr20,62601223,-,255,2.256637168,0.028284928,97.74582504
ENSG00000130590,SAMD10,chr20,62610995,-,230,1.742424242,0.019864376,102.0732319
ENSG00000101161,PRPF6,chr20,62612430,+,201,1.861111111,0.021572052,84.69743538
ENSG00000203883,SOX18,chr20,62680979,-,1323,8.320754717,0.06376717,303.6651406
ENSG00000171703,TCEA2,chr20,62688438,+,811,62.38461538,0.440588235,101.607665
ENSG00000171700,RGS19,chr20,62711324,-,363,3.861702128,0.016618954,36.76528621
ENSG00000125510,OPRL1,chr20,62711470,+,363,3.861702128,0.016618954,37.31252485
ENSG00000171695,C20orf201,chr20,62715712,-,261,3.303797468,0.023356269,70.04222713
ENSG00000125522,NPBWR2,chr20,62738184,-,396,79.2,0.797272727,40.60678338
ENSG00000196132,MYT1,chr20,62783143,+,0,NA,NA,0
ENSG00000203880,PCMTD2,chr20,62887047,+,422,10.04761905,0.04937046,48.51465602
ENSG00000166351,POTED,chr21,14982497,+,0,NA,NA,0
ENSG00000188992,LIPI,chr21,15583212,-,0,NA,NA,0
ENSG00000155304,HSPA13,chr21,15755509,-,6,1.2,0.014782609,1.023883374
ENSG00000155307,SAMSN1,chr21,15955723,-,0,NA,NA,0
ENSG00000243440,AF165138.7,chr21,16015428,-,0,NA,NA,0
ENSG00000180530,NRIP1,chr21,16438231,-,149,1.095588235,0.011485849,55.96833947
ENSG00000155313,USP25,chr21,17102495,+,177,1.787878788,0.018028473,44.44217262
ENSG00000232560,C21orf37,chr21,18811207,+,0,NA,NA,0
ENSG00000154639,CXADR,chr21,18885223,+,117,4.68,0.012270588,11.4936725
ENSG00000154640,BTG3,chr21,18985268,-,104,1.019607843,0.009242535,25.77145748
ENSG00000154642,C21orf91,chr21,19191703,-,71,1.163934426,0.016899423,26.55617175
ENSG00000154645,CHODL,chr21,19273579,+,0,NA,NA,0
ENSG00000154646,TMPRSS15,chr21,19775970,-,0,NA,NA,0
ENSG00000154654,NCAM2,chr21,22370632,+,84,1.37704918,0.012130479,12.34889969
ENSG00000154719,MRPL39,chr21,26979801,-,145,4.53125,0.008912467,6.897511765
ENSG00000154721,JAM2,chr21,27011593,+,67,2.791666667,0.012859848,7.909552627
ENSG00000154727,GABPA,chr21,27107257,+,74,1.48,0.012792297,20.43744848
ENSG00000154723,ATP5J,chr21,27107965,-,74,1.48,0.012792297,19.94261838
ENSG00000142192,APP,chr21,27543446,-,113,1.345238095,0.020213011,38.48409771
ENSG00000166265,CYYR1,chr21,27945581,-,12,0.6,0.017586207,2.108263956
ENSG00000154734,ADAMTS1,chr21,28217728,-,150,1.875,0.014885845,22.38172128
ENSG00000154736,ADAMTS5,chr21,28339439,-,300,3.614457831,0.019685315,47.21213623
ENSG00000156239,N6AMT1,chr21,30257695,-,25,8.333333333,0.035714286,2.144158528
ENSG00000198862,LTN1,chr21,30365277,-,231,11.55,0.02195122,5.928123407
ENSG00000156253,RWDD2B,chr21,30391685,-,2235,62.08333333,0.539782609,413.1819639
ENSG00000156256,USP16,chr21,30396937,+,115,6.388888889,0.012738854,10.25809303
ENSG00000156261,CCT8,chr21,30446010,-,0,0,0,0
ENSG00000156265,MAP3K7CL,chr21,30449811,+,905,75.41666667,0.787833333,143.7815647
ENSG00000156273,BACH1,chr21,30671219,+,227,2.292929293,0.018449328,47.27995685
ENSG00000171189,GRIK1,chr21,31312282,-,112,5.090909091,0.054384236,12.83651143
ENSG00000156282,CLDN17,chr21,31538971,-,300,100,1,13.68371269
ENSG00000156284,CLDN8,chr21,31588469,-,0,NA,NA,0
ENSG00000188694,KRTAP24-1,chr21,31655276,-,0,NA,NA,0
ENSG00000232263,KRTAP25-1,chr21,31661832,-,0,NA,NA,0
ENSG00000197683,KRTAP26-1,chr21,31692607,-,100,100,1,1.257342039
ENSG00000206107,KRTAP27-1,chr21,31710012,-,0,NA,NA,0
ENSG00000186980,KRTAP23-1,chr21,31720924,-,0,NA,NA,0
ENSG00000182816,KRTAP13-2,chr21,31744557,-,0,NA,NA,0
ENSG00000198390,KRTAP13-1,chr21,31768391,+,0,NA,NA,0
ENSG00000240432,KRTAP13-3,chr21,31798230,-,0,NA,NA,0
ENSG00000186971,KRTAP13-4,chr21,31802593,+,0,NA,NA,0
ENSG00000186970,KRTAP15-1,chr21,31812645,+,0,NA,NA,0
ENSG00000184351,KRTAP19-1,chr21,31852636,-,0,NA,NA,0
ENSG00000186965,KRTAP19-2,chr21,31859667,-,0,NA,NA,0
ENSG00000244025,KRTAP19-3,chr21,31864275,-,0,NA,NA,0
ENSG00000186967,KRTAP19-4,chr21,31869428,-,0,NA,NA,0
ENSG00000186977,KRTAP19-5,chr21,31874408,-,0,NA,NA,0
ENSG00000186925,KRTAP19-6,chr21,31914181,-,0,NA,NA,0
ENSG00000244362,KRTAP19-7,chr21,31933608,-,0,NA,NA,0
ENSG00000206106,KRTAP22-2,chr21,31962716,-,0,NA,NA,0
ENSG00000212938,KRTAP6-3,chr21,31964758,+,0,NA,NA,0
ENSG00000186930,KRTAP6-2,chr21,31971193,-,0,NA,NA,0
ENSG00000186924,KRTAP22-1,chr21,31973439,+,0,NA,NA,0
ENSG00000184724,KRTAP6-1,chr21,31986223,-,0,NA,NA,0
ENSG00000244624,KRTAP20-1,chr21,31988773,+,0,NA,NA,0
ENSG00000206105,KRTAP20-4,chr21,31992945,+,0,NA,NA,0
ENSG00000184032,KRTAP20-2,chr21,32007582,+,0,NA,NA,0
ENSG00000206104,KRTAP20-3,chr21,32015182,+,0,NA,NA,0
ENSG00000231068,KRTAP21-3,chr21,32091095,-,0,NA,NA,0
ENSG00000187026,KRTAP21-2,chr21,32119520,-,0,NA,NA,0
ENSG00000187005,KRTAP21-1,chr21,32127696,-,0,NA,NA,0
ENSG00000183640,KRTAP8-1,chr21,32185570,-,0,NA,NA,0
ENSG00000182591,KRTAP11-1,chr21,32253874,-,60,60,0.6,6.417056152
ENSG00000206102,KRTAP19-8,chr21,32410795,-,0,NA,NA,0
ENSG00000156299,TIAM1,chr21,32931290,-,591,3.416184971,0.02218136,103.8113881
ENSG00000142168,SOD1,chr21,33031934,+,83,1.765957447,0.01645,32.33631626
ENSG00000156304,SCAF4,chr21,33104431,-,108,1,0.010088955,29.8120291
ENSG00000142149,HUNK,chr21,33245627,+,117,1.147058824,0.011793761,29.45515955
ENSG00000159055,MIS18A,chr21,33651376,-,311,15.55,0.051501706,19.56834277
ENSG00000170262,MRAP,chr21,33664123,+,0,NA,NA,0
ENSG00000142207,URB1,chr21,33765312,-,1618,39.46341463,0.264587935,329.9983398
ENSG00000256073,C21orf119,chr21,33765441,+,1618,39.46341463,0.264587935,322.447682
ENSG00000166979,EVA1C,chr21,33784751,+,322,2.661157025,0.017233346,99.07964353
ENSG00000242220,TCP10L,chr21,33957845,-,340,85,0.828947368,88.5663313
ENSG00000265590,AP000275.65,chr21,33980026,-,282,56.4,0.819090909,19.42919169
ENSG00000159079,C21orf59,chr21,33984918,-,36,0.857142857,0.013718593,14.6410104
ENSG00000159082,SYNJ1,chr21,34100351,-,162,1.862068966,0.010261828,23.77680957
ENSG00000159086,PAXBP1,chr21,34144169,-,77,1.084507042,0.011566122,40.64201852
ENSG00000205930,C21orf49,chr21,34144410,+,77,1.084507042,0.011566122,42.64894213
ENSG00000205929,C21orf62,chr21,34186053,-,0,NA,NA,0
ENSG00000205927,OLIG2,chr21,34398215,+,298,5.418181818,0.069570928,109.9650633
ENSG00000184221,OLIG1,chr21,34442449,+,134,1.410526316,0.01790483,30.14285086
ENSG00000229086,C21orf54,chr21,34542541,-,0,NA,NA,0
ENSG00000249624,AP000295.9,chr21,34621013,+,0,NA,NA,0
ENSG00000243646,IL10RB,chr21,34638664,+,242,6.05,0.024058296,11.95606713
ENSG00000142166,IFNAR1,chr21,34696733,+,11,2.2,0.028285714,1.19428737
ENSG00000159128,IFNGR2,chr21,34775201,+,501,6.036144578,0.01871392,62.01706291
ENSG00000177692,DNAJC28,chr21,34864023,-,18,1.125,0.021801242,14.09464311
ENSG00000159131,GART,chr21,34914464,-,16,0.615384615,0.014708861,6.687361467
ENSG00000275224,SON,chr21,34915349,+,16,0.615384615,0.014708861,6.224839014
ENSG00000159147,DONSON,chr21,34967920,-,0,NA,NA,0
ENSG00000205758,CRYZL1,chr21,35014160,-,82,1.518518519,0.016062053,25.96695538
ENSG00000205726,ITSN1,chr21,35014783,+,82,1.518518519,0.016062053,22.92492583
ENSG00000241837,ATP5O,chr21,35288158,-,0,0,0,0
ENSG00000243927,MRPS6,chr21,35445822,+,203,1.173410405,0.016038647,96.71956877
ENSG00000159197,KCNE2,chr21,35736322,+,0,NA,NA,0
ENSG00000205670,SMIM11,chr21,35747748,+,92,1.735849057,0.015903188,27.54975478
ENSG00000180509,KCNE1,chr21,35884573,-,0,NA,NA,0
ENSG00000159200,RCAN1,chr21,35987382,-,154,1.833333333,0.023364366,79.08575831
ENSG00000159212,CLIC6,chr21,36041687,+,1564,13.96428571,0.0482986,181.7910733
ENSG00000159216,RUNX1,chr21,36421641,-,200,100,1,2.81721402
ENSG00000185917,SETD4,chr21,37432819,-,42,1.909090909,0.017836257,9.816068943
ENSG00000159228,CBR1,chr21,37442284,+,554,16.29411765,0.193003576,165.9309523
ENSG00000159231,CBR3,chr21,37507262,+,294,8.166666667,0.063765903,28.99226734
ENSG00000142197,DOPEY2,chr21,37536838,+,0,NA,NA,0
ENSG00000159256,MORC3,chr21,37692486,+,164,4.315789474,0.017153966,23.2285069
ENSG00000159259,CHAF1B,chr21,37757688,+,470,10,0.020603754,44.22433527
ENSG00000159261,CLDN14,chr21,37948867,-,260,86.66666667,0.84,22.42072014
ENSG00000159263,SIM2,chr21,38071990,+,313,2.006410256,0.01568673,82.15311246
ENSG00000159267,HLCS,chr21,38362545,-,27,0.931034483,0.010920635,10.65167486
ENSG00000183145,RIPPLY3,chr21,38378862,+,737,10.23611111,0.028,39.76365901
ENSG00000185808,PIGP,chr21,38445458,-,24,1.090909091,0.016575053,8.580254177
ENSG00000182670,TTC3,chr21,38445570,+,24,1.090909091,0.016575053,8.390193114
ENSG00000157538,DSCR3,chr21,38639833,-,64,0.876712329,0.009072693,21.34780249
ENSG00000157540,DYRK1A,chr21,38739858,+,229,1.387878788,0.016782899,85.77206013
ENSG00000157542,KCNJ6,chr21,39288741,-,36,0.8,0.013558341,15.67138803
ENSG00000184029,DSCR4,chr21,39493454,-,0,NA,NA,0
ENSG00000198054,DSCR8,chr21,39493544,+,0,NA,NA,0
ENSG00000157551,KCNJ15,chr21,39601836,+,0,NA,NA,0
ENSG00000157554,ERG,chr21,40033704,-,128,2.723404255,0.024708995,52.4718548
ENSG00000157557,ETS2,chr21,40177230,+,430,4.056603774,0.017246784,83.82830041
ENSG00000183527,PSMG1,chr21,40555440,-,27,1.173913043,0.016165192,5.809987641
ENSG00000185658,BRWD1,chr21,40685712,-,186,1.878787879,0.011342538,43.47951924
ENSG00000205581,HMGN1,chr21,40721047,-,94,1.305555556,0.015428949,37.46054553
ENSG00000182093,WRB,chr21,40752212,+,100,14.28571429,0.083333333,1.176330679
ENSG00000157578,LCA5L,chr21,40817670,-,22,0.564102564,0.00667041,12.08299097
ENSG00000185437,SH3BGR,chr21,40817796,+,22,0.564102564,0.00667041,12.27567146
ENSG00000183778,B3GALT5,chr21,40928368,+,0,NA,NA,0
ENSG00000184809,C21orf88,chr21,40984749,-,101,2.463414634,0.014523242,26.56072247
ENSG00000183067,IGSF5,chr21,41117333,+,0,NA,NA,0
ENSG00000183036,PCP4,chr21,41239346,+,0,NA,NA,0
ENSG00000171587,DSCAM,chr21,42219039,-,218,3.303030303,0.021132937,48.66445533
ENSG00000182240,BACE2,chr21,42539727,+,359,2.991666667,0.016671303,79.54097949
ENSG00000183844,FAM3B,chr21,42688660,+,25,1.041666667,0.010118443,6.061921417
ENSG00000183486,MX2,chr21,42733949,+,676,96.57142857,0.913191489,59.36216971
ENSG00000157601,MX1,chr21,42792519,+,82,3.28,0.032941847,29.79850592
ENSG00000184012,TMPRSS2,chr21,42903043,-,503,83.83333333,0.832962963,62.83077359
ENSG00000183421,RIPK4,chr21,43187249,-,135,3.552631579,0.046731518,39.26946837
ENSG00000141956,PRDM15,chr21,43299591,-,210,2.56097561,0.017970702,44.71248948
ENSG00000157617,C2CD2,chr21,43373999,-,68,1.307692308,0.015528899,14.67385757
ENSG00000173276,ZBTB21,chr21,43430496,-,306,1.690607735,0.017560249,74.37046351
ENSG00000177398,UMODL1,chr21,43483067,+,150,75,0.666666667,2.753726762
ENSG00000184385,C21orf128,chr21,43528644,-,1141,67.11764706,0.703863636,78.29340591
ENSG00000160179,ABCG1,chr21,43619798,+,383,95.75,0.927142857,14.24723156
ENSG00000160180,TFF3,chr21,43735706,-,0,NA,NA,0
ENSG00000160181,TFF2,chr21,43771208,-,674,96.28571429,0.933181818,45.61441494
ENSG00000160182,TFF1,chr21,43786644,-,250,83.33333333,0.9,12.02618484
ENSG00000160183,TMPRSS3,chr21,43816955,-,146,73,0.73,18.48746221
ENSG00000160185,UBASH3A,chr21,43823970,+,270,90,0.893714286,197.3126588
ENSG00000160188,RSPH1,chr21,43916401,-,17,0.607142857,0.023076923,5.622546881
ENSG00000160190,SLC37A1,chr21,43919741,+,0,NA,NA,0
ENSG00000160191,PDE9A,chr21,44073861,+,415,3.91509434,0.029354018,66.65045841
ENSG00000160193,WDR4,chr21,44299699,-,422,13.1875,0.175625,33.07552489
ENSG00000160194,NDUFV3,chr21,44313377,+,87,2.558823529,0.017167382,4.147830903
ENSG00000160199,PKNOX1,chr21,44394642,+,163,1.207407407,0.017047345,58.71279685
ENSG00000160200,CBS,chr21,44496472,-,367,2.097142857,0.018736421,106.1248655
ENSG00000160201,U2AF1,chr21,44527688,-,354,5.53125,0.024375,34.47063968
ENSG00000160202,CRYAA,chr21,44589140,+,2917,85.79411765,0.941102941,341.3954087
ENSG00000142178,SIK1,chr21,44847002,-,225,1.323529412,0.012995479,74.50809456
ENSG00000160207,HSF2BP,chr21,45079374,-,1985,22.55681818,0.108544875,267.2591281
ENSG00000160208,RRP1B,chr21,45079431,+,1985,22.55681818,0.108544875,269.884464
ENSG00000160209,PDXK,chr21,45138977,+,214,1.829059829,0.016,53.7118879
ENSG00000160213,CSTB,chr21,45196256,-,196,4.9,0.012813505,18.11052525
ENSG00000160214,RRP1,chr21,45209417,+,27,0.586956522,0.007116134,9.26496118
ENSG00000160216,AGPAT3,chr21,45285115,+,338,2.180645161,0.019046763,92.36519486
ENSG00000160218,TRAPPC10,chr21,45432205,+,250,2,0.016854257,61.0440053
ENSG00000241945,PWP2,chr21,45527207,+,94,1.08045977,0.012275093,50.69394826
ENSG00000160221,C21orf33,chr21,45553493,+,121,3.361111111,0.018493064,30.9486754
ENSG00000160223,ICOSLG,chr21,45660834,-,331,2.488721805,0.01818545,103.5234491
ENSG00000142182,DNMT3L,chr21,45682099,-,250,83.33333333,0.857142857,7.019538118
ENSG00000141959,PFKL,chr21,45719924,+,164,2.246575342,0.013354506,36.40565109
ENSG00000160226,C21orf2,chr21,45759285,-,32,1.142857143,0.016649746,13.7655017
ENSG00000142185,TRPM2,chr21,45770045,+,4611,39.75,0.378297939,1388.8782
ENSG00000160233,LRRC3,chr21,45875392,+,2579,42.98333333,0.701032967,424.3067506
ENSG00000182912,C21orf90,chr21,45937097,+,0,NA,NA,0
ENSG00000215455,KRTAP10-1,chr21,45960078,-,0,NA,NA,0
ENSG00000205445,KRTAP10-2,chr21,45971388,-,508,72.57142857,0.73238806,57.20387065
ENSG00000212935,KRTAP10-3,chr21,45978643,-,50,50,0.5,1.272012129
ENSG00000215454,KRTAP10-4,chr21,45993605,+,1189,91.46153846,0.960886076,107.2883898
ENSG00000241123,KRTAP10-5,chr21,46000481,-,0,NA,NA,0
ENSG00000188155,KRTAP10-6,chr21,46012386,-,815,90.55555556,0.896323529,63.38612618
ENSG00000187766,KRTAP10-8,chr21,46031995,+,300,100,1,4.355092688
ENSG00000221837,KRTAP10-9,chr21,46047039,+,250,83.33333333,0.833333333,6.329372194
ENSG00000221859,KRTAP10-10,chr21,46057272,+,100,100,1,41.62931099
ENSG00000243489,KRTAP10-11,chr21,46066330,+,0,NA,NA,0
ENSG00000212933,KRTAP12-4,chr21,46074576,-,234,78,0.78,27.48870967
ENSG00000205439,KRTAP12-3,chr21,46077848,+,0,NA,NA,0
ENSG00000221864,KRTAP12-2,chr21,46086844,-,0,NA,NA,0
ENSG00000187175,KRTAP12-1,chr21,46102078,-,100,100,1,2.26312631
ENSG00000189169,KRTAP10-12,chr21,46117086,+,0,NA,NA,0
ENSG00000175894,TSPEAR,chr21,46131495,-,56,2.8,0.042159624,9.419656043
ENSG00000184787,UBE2G2,chr21,46221751,-,430,7.678571429,0.023230433,88.24746694
ENSG00000184900,SUMO3,chr21,46238044,-,2115,23.24175824,0.107682992,457.9020662
ENSG00000183255,PTTG1IP,chr21,46293818,-,236,2.383838384,0.019368696,59.79727879
ENSG00000160255,ITGB2,chr21,46348753,-,0,NA,NA,0
ENSG00000183250,C21orf67,chr21,46359828,-,61,0.968253968,0.013148936,29.24841646
ENSG00000160256,FAM207A,chr21,46359954,+,61,0.968253968,0.013148936,28.9195564
ENSG00000197381,ADARB1,chr21,46572522,+,200,33.33333333,0.481481481,26.38714799
ENSG00000186866,POFUT2,chr21,46707811,-,208,2.101010101,0.021387172,61.25007775
ENSG00000182871,COL18A1,chr21,46825096,+,273,2.313559322,0.021081081,44.90672923
ENSG00000173638,SLC19A1,chr21,46964325,-,1716,24.16901408,0.209846154,267.7881793
ENSG00000183570,PCBP3,chr21,47063682,+,1200,8.888888889,0.07398312,360.6816728
ENSG00000142156,COL6A1,chr21,47401662,+,861,39.13636364,0.425747126,156.6660732
ENSG00000142173,COL6A2,chr21,47518032,+,254,2.91954023,0.026309462,55.43373895
ENSG00000160282,FTCD,chr21,47575481,-,3405,89.60526316,0.926903553,439.6087924
ENSG00000160284,SPATC1L,chr21,47604373,-,767,54.78571429,0.528910615,272.5540809
ENSG00000160285,LSS,chr21,47648738,-,28,0.466666667,0.009767892,5.236493952
ENSG00000160294,MCM3AP,chr21,47705236,-,879,14.89830508,0.103224199,176.571407
ENSG00000182362,YBEY,chr21,47706266,+,92,1.803921569,0.017978142,24.16876674
ENSG00000160298,C21orf58,chr21,47743785,-,256,1.765517241,0.018124838,76.20631488
ENSG00000160299,PCNT,chr21,47744035,+,256,1.765517241,0.018124838,75.76279048
ENSG00000160307,S100B,chr21,48025035,-,0,NA,NA,0
ENSG00000160310,PRMT2,chr21,48055506,+,15,0.75,0.013309859,3.800660908
ENSG00000198062,POTEH,chr22,16287937,-,0,NA,NA,0
ENSG00000130538,OR11H1,chr22,16449804,-,0,NA,NA,0
ENSG00000198445,CCT8L2,chr22,17073700,-,100,100,1,1.112044263
ENSG00000172967,XKR3,chr22,17302584,-,0,NA,NA,0
ENSG00000215568,GAB4,chr22,17489112,-,2090,95,0.937727273,256.8052909
ENSG00000177663,IL17RA,chr22,17565848,+,248,2.725274725,0.019373695,73.92200472
ENSG00000183307,CECR6,chr22,17602257,-,1109,11.2020202,0.111675911,370.7926831
ENSG00000069998,CECR5,chr22,17646177,-,0,NA,NA,0
ENSG00000093072,CECR1,chr22,17702738,-,0,NA,NA,0
ENSG00000099954,CECR2,chr22,17840838,+,280,93.33333333,0.9,11.64392846
ENSG00000182902,SLC25A18,chr22,18043182,+,0,NA,NA,0
ENSG00000131100,ATP6V1E1,chr22,18111588,-,390,11.47058824,0.140382166,108.8274713
ENSG00000099968,BCL2L13,chr22,18111681,+,390,11.47058824,0.140382166,110.6248621
ENSG00000015475,BID,chr22,18257431,-,134,2.576923077,0.011257686,22.14603764
ENSG00000243156,MICAL3,chr22,18389652,-,371,92.75,0.887222222,17.78132211
ENSG00000215193,PEX26,chr22,18560685,+,386,5.436619718,0.014421687,26.02131318
ENSG00000183785,TUBA8,chr22,18593452,+,876,19.46666667,0.180148248,149.5216838
ENSG00000184979,USP18,chr22,18632757,+,20,1.111111111,0.011627907,1.009646228
ENSG00000183628,DGCR6,chr22,18893735,+,62,2.066666667,0.047586207,12.02932821
ENSG00000100033,PRODH,chr22,18924066,-,8,0.5,0.006896552,2.141588151
ENSG00000070413,DGCR2,chr22,19109967,-,12,0.857142857,0.014638554,5.083855823
ENSG00000206203,TSSK2,chr22,19118320,+,786,87.33333333,0.862521368,249.2638696
ENSG00000100056,DGCR14,chr22,19132190,-,320,40,0.25,14.63916899
ENSG00000063515,GSC2,chr22,19137796,-,2264,12.3715847,0.118216175,577.364183
ENSG00000100075,SLC25A1,chr22,19166338,-,910,10.83333333,0.117386892,344.3652802
ENSG00000185608,MRPL40,chr22,19420035,+,137,1.113821138,0.012975703,55.11869916
ENSG00000100084,HIRA,chr22,19435755,-,174,2.949152542,0.016672436,44.21923343
ENSG00000070010,UFD1L,chr22,19466738,-,31,0.885714286,0.014118092,19.55971796
ENSG00000093009,CDC45,chr22,19467413,+,31,0.885714286,0.014118092,22.3868167
ENSG00000184113,CLDN5,chr22,19512860,-,791,11.80597015,0.063850267,108.384419
ENSG00000184058,TBX1,chr22,19744225,+,199,3.209677419,0.042239382,52.20385463
ENSG00000215012,C22orf29,chr22,19842371,-,47,1.46875,0.006696429,3.818148535
ENSG00000185838,GNB1L,chr22,19842462,-,47,1.46875,0.006696429,3.788278891
ENSG00000093010,COMT,chr22,19929262,+,1395,29.0625,0.439112426,306.7072152
ENSG00000184470,TXNRD2,chr22,19929359,-,1395,29.0625,0.439112426,303.0774721
ENSG00000099889,ARVCF,chr22,20004309,-,110,1.047619048,0.013786639,44.48223936
ENSG00000183597,TANGO2,chr22,20004553,+,110,1.047619048,0.013786639,46.24692962
ENSG00000128191,DGCR8,chr22,20067754,+,52,0.912280702,0.012536332,38.20556647
ENSG00000099899,TRMT2A,chr22,20104818,-,1177,13.52873563,0.065663881,245.3038409
ENSG00000099901,RANBP1,chr22,20105023,+,1177,13.52873563,0.065663881,254.1914703
ENSG00000099904,ZDHHC8,chr22,20119363,+,653,6.465346535,0.053353336,169.6568371
ENSG00000040608,RTN4R,chr22,20255816,-,280,4.444444444,0.017354651,24.85641051
ENSG00000128185,DGCR6L,chr22,20307628,-,126,11.45454545,0.403783784,19.69534301
ENSG00000099910,KLHL22,chr22,20850170,-,119,1.155339806,0.013921182,59.66425892
ENSG00000099917,MED15,chr22,20861885,+,132,7.333333333,0.021680672,5.910306816
ENSG00000099937,SERPIND1,chr22,21128382,+,0,NA,NA,0
ENSG00000241973,PI4KA,chr22,21213100,-,71,1.183333333,0.012942899,18.35659237
ENSG00000099940,SNAP29,chr22,21213291,+,71,1.183333333,0.012942899,18.42281874
ENSG00000099942,CRKL,chr22,21271713,+,113,1.13,0.015590268,60.17870033
ENSG00000183773,AIFM3,chr22,21319417,+,233,5.418604651,0.036751468,39.36856424
ENSG00000099949,LZTR1,chr22,21333750,+,16,0.888888889,0.019439252,2.157322649
ENSG00000184436,THAP7,chr22,21356404,-,278,4.964285714,0.032768362,26.71274076
ENSG00000099957,P2RX6,chr22,21369441,+,300,27.27272727,0.111111111,3.601969764
ENSG00000099960,SLC7A4,chr22,21386847,-,508,33.86666667,0.590684932,49.7573982
ENSG00000169635,HIC2,chr22,21771692,+,0,NA,NA,0
ENSG00000185651,UBE2L3,chr22,21903735,+,0,NA,NA,0
ENSG00000183246,RIMBP3C,chr22,21905750,-,0,NA,NA,0
