"Gene","name","chrom","locus","strand","hm.scores"
"ENSG00000149600","COMMD7","chr20",31331814,"-",4844.68
"ENSG00000088305","DNMT3B","chr20",31350190,"+",2645.08
"ENSG00000101367","MAPRE1","chr20",31407698,"+",5391.44
"ENSG00000167098","SUN5","chr20",31592239,"-",365.16
"ENSG00000078898","BPIFB2","chr20",31595383,"+",368.12
"ENSG00000167104","BPIFB6","chr20",31619453,"+",314
"ENSG00000186190","BPIFB3","chr20",31643229,"+",289.24
"ENSG00000186191","BPIFB4","chr20",31669317,"+",262.4
"ENSG00000131050","BPIFA2","chr20",31755959,"+",413.24
"ENSG00000131059","BPIFA3","chr20",31805134,"+",253
"ENSG00000198183","BPIFA1","chr20",31823801,"+",397.56
"ENSG00000125999","BPIFB1","chr20",31870940,"+",231.24
"ENSG00000101391","CDK5RAP1","chr20",31989375,"-",8608.48
"ENSG00000101400","SNTA1","chr20",32031698,"-",2380.04
"ENSG00000078699","CBFA2T2","chr20",32077927,"+",4049.44
"ENSG00000149609","C20orf144","chr20",32250091,"+",3738.88
"ENSG00000182584","ACTL10","chr20",32254303,"+",4456.28
"ENSG00000125967","NECAB3","chr20",32262264,"-",2209.4
"ENSG00000101412","E2F1","chr20",32274210,"-",4661.8
"ENSG00000101417","PXMP4","chr20",32308136,"-",4319.96
"ENSG00000131061","ZNF341","chr20",32319807,"+",4166
"ENSG00000101421","CHMP4B","chr20",32399109,"+",8481.36
"ENSG00000125970","RALY","chr20",32581457,"+",13353.84
"ENSG00000125977","EIF2S2","chr20",32700085,"-",11689.8
"ENSG00000101440","ASIP","chr20",32848170,"+",242.2
"ENSG00000101444","AHCY","chr20",32899608,"-",783.6
"ENSG00000078747","ITCH","chr20",32951040,"+",4084
"ENSG00000125971","DYNLRB1","chr20",33104203,"+",9631.11999999999
"ENSG00000101460","MAP1LC3A","chr20",33134687,"+",240.04
"ENSG00000101464","PIGU","chr20",33265089,"-",4123.36
"ENSG00000078804","TP53INP2","chr20",33292147,"+",4752.36
"ENSG00000198646","NCOA6","chr20",33413433,"-",6083.32
"ENSG00000131067","GGT7","chr20",33460661,"-",2795.08
"ENSG00000131069","ACSS2","chr20",33464327,"+",3134.4
"ENSG00000100983","GSS","chr20",33543601,"-",4605.68
"ENSG00000078814","MYH7B","chr20",33543703,"+",4582.88
"ENSG00000100991","TRPC4AP","chr20",33680618,"-",6433
"ENSG00000088298","EDEM2","chr20",33735161,"-",7290.04
"ENSG00000101000","PROCR","chr20",33759773,"+",1017.04
"ENSG00000125966","MMP24","chr20",33814538,"+",609.56
"ENSG00000242372","EIF6","chr20",33872619,"-",6459.04
"ENSG00000125998","FAM83C","chr20",33880225,"-",210.68
"ENSG00000101019","UQCC1","chr20",33999945,"-",6678.12
"ENSG00000125965","GDF5","chr20",34026027,"-",185.6
"ENSG00000126001","CEP250","chr20",34043222,"+",6376.44
"ENSG00000125975","C20orf173","chr20",34117481,"-",197.96
"ENSG00000125991","ERGIC3","chr20",34129777,"+",3455.84
"ENSG00000061656","SPAG4","chr20",34203808,"+",3160.32
"ENSG00000214078","CPNE1","chr20",34246904,"-",3321
"ENSG00000125995","ROMO1","chr20",34287231,"+",9191.88
"ENSG00000244005","NFS1","chr20",34287287,"-",9173.4
"ENSG00000131051","RBM39","chr20",34330258,"-",11322.64
"ENSG00000025293","PHF20","chr20",34359922,"+",6708.68
"ENSG00000171222","SCAND1","chr20",34543281,"-",7250.08
"ENSG00000149646","CNBD2","chr20",34556528,"+",384.68
"ENSG00000088367","EPB41L1","chr20",34679425,"+",1777.44
"ENSG00000131043","AAR2","chr20",34824338,"+",6789.36
"ENSG00000080845","DLGAP4","chr20",34894302,"+",301.92
"ENSG00000101335","MYL9","chr20",35169886,"+",784.64
"ENSG00000118707","TGIF2","chr20",35201875,"+",7039.6
"ENSG00000101084","C20orf24","chr20",35234136,"+",9016.36
"ENSG00000101082","SLA2","chr20",35274619,"-",949.08
"ENSG00000101079","NDRG3","chr20",35374541,"-",3385.6
"ENSG00000149636","DSN1","chr20",35402230,"-",6663.4
"ENSG00000149639","SOGA1","chr20",35492087,"-",3538
"ENSG00000101342","TLDC2","chr20",35504569,"+",869.32
"ENSG00000101347","SAMHD1","chr20",35580246,"-",7178.44
"ENSG00000080839","RBL1","chr20",35724410,"-",7533.4
"ENSG00000118705","RPN2","chr20",35807455,"+",11907.6
"ENSG00000101353","MROH8","chr20",35807974,"-",12010.2
"ENSG00000118702","GHRH","chr20",35890238,"-",265.68
"ENSG00000101363","MANBAL","chr20",35918050,"+",7323.12000000001
"ENSG00000197122","SRC","chr20",35974556,"+",6451
"ENSG00000053438","NNAT","chr20",36149606,"+",674.2
"ENSG00000166619","BLCAP","chr20",36156333,"-",9129.92
"ENSG00000132792","CTNNBL1","chr20",36322433,"+",6201.76
"ENSG00000132821","VSTM2L","chr20",36531498,"+",3099.4
"ENSG00000101407","TTI1","chr20",36661833,"-",12571.68
"ENSG00000101413","RPRD1B","chr20",36661947,"+",12700.24
"ENSG00000198959","TGM2","chr20",36793700,"-",859.8
"ENSG00000149633","KIAA1755","chr20",36889174,"-",300
"ENSG00000101425","BPI","chr20",36932551,"+",488
"ENSG00000129988","LBP","chr20",36974813,"+",216.8
"ENSG00000124143","ARHGAP40","chr20",37230576,"+",595.48
"ENSG00000101438","SLC32A1","chr20",37353104,"+",1116.36
"ENSG00000101442","ACTR5","chr20",37377096,"+",5971.48
"ENSG00000101445","PPP1R16B","chr20",37434347,"+",7273.08
"ENSG00000101447","FAM83D","chr20",37554954,"+",5948.76
"ENSG00000101452","DHX35","chr20",37590980,"+",8191.96
"ENSG00000204103","MAFB","chr20",39317876,"-",1609.84
"ENSG00000198900","TOP1","chr20",39657461,"+",8166.12
"ENSG00000124181","PLCG1","chr20",39766160,"+",6003.8
"ENSG00000174306","ZHX3","chr20",39946242,"-",4387.24
"ENSG00000132793","LPIN3","chr20",39969559,"+",1446.4
"ENSG00000183798","EMILIN3","chr20",39995498,"-",244.44
"ENSG00000124177","CHD6","chr20",40247133,"-",4700.64
"ENSG00000196090","PTPRT","chr20",41818557,"-",261.72
"ENSG00000124193","SRSF6","chr20",42086503,"+",8044.44
"ENSG00000185513","L3MBTL1","chr20",42136319,"+",1277.28
"ENSG00000101049","SGK2","chr20",42168790,"+",341.2
"ENSG00000101052","IFT52","chr20",42219578,"+",4737.6
"ENSG00000101057","MYBL2","chr20",42295708,"+",3512.12
"ENSG00000124196","GTSF1L","chr20",42355642,"-",709.76
"ENSG00000124191","TOX2","chr20",42543491,"+",3208
"ENSG00000149596","JPH2","chr20",42816218,"-",580.6
"ENSG00000132823","OSER1","chr20",42839546,"-",9871.24
"ENSG00000124194","GDAP1L1","chr20",42875738,"+",247.2
"ENSG00000197296","FITM2","chr20",42939889,"-",4953.88
"ENSG00000101074","R3HDML","chr20",42965797,"+",197.68
"ENSG00000101076","HNF4A","chr20",42984440,"+",348.24
"ENSG00000124120","TTPAL","chr20",43104525,"+",6297.52
"ENSG00000132824","SERINC3","chr20",43150726,"-",7096
"ENSG00000168734","PKIG","chr20",43160435,"+",2733.4
"ENSG00000196839","ADA","chr20",43280376,"-",7123.8
"ENSG00000064205","WISP2","chr20",43343884,"+",408.04
"ENSG00000124249","KCNK15","chr20",43374487,"+",782.2
"ENSG00000101098","RIMS4","chr20",43438979,"-",345.76
"ENSG00000166913","YWHAB","chr20",43514343,"+",8558.2
"ENSG00000101104","PABPC1L","chr20",43538702,"+",2832.96
"ENSG00000025772","TOMM34","chr20",43589114,"-",7462.64
"ENSG00000101109","STK4","chr20",43595119,"+",11699.92
"ENSG00000124134","KCNS1","chr20",43729753,"-",540.96
"ENSG00000175121","WFDC5","chr20",43743813,"-",593
"ENSG00000168703","WFDC12","chr20",43753106,"-",401.08
"ENSG00000124102","PI3","chr20",43803539,"+",358
"ENSG00000124157","SEMG2","chr20",43835637,"+",408.92
"ENSG00000124107","SLPI","chr20",43883206,"-",758.6
"ENSG00000124232","RBPJL","chr20",43935490,"+",245.36
"ENSG00000124159","MATN4","chr20",43937169,"-",220.2
"ENSG00000124145","SDC4","chr20",43977064,"-",2121.64
"ENSG00000204070","SYS1","chr20",43990576,"+",4471.4
"ENSG00000124251","TP53TG5","chr20",44006957,"-",364.04
"ENSG00000244274","DBNDD2","chr20",44034632,"+",1250.52
"ENSG00000124155","PIGT","chr20",44044706,"+",7500.64
"ENSG00000101443","WFDC2","chr20",44098393,"+",797.04
"ENSG00000101446","SPINT3","chr20",44144264,"-",285.88
"ENSG00000243543","WFDC6","chr20",44168134,"-",395.28
"ENSG00000101448","EPPIN","chr20",44176065,"-",252.08
"ENSG00000158901","WFDC8","chr20",44207965,"-",307.32
"ENSG00000180305","WFDC10A","chr20",44258384,"+",333.04
"ENSG00000180205","WFDC9","chr20",44259907,"-",315.2
"ENSG00000180083","WFDC11","chr20",44298878,"-",391.56
"ENSG00000168634","WFDC13","chr20",44330654,"+",1345.84
"ENSG00000182931","WFDC10B","chr20",44333658,"-",420.16
"ENSG00000149651","SPINT4","chr20",44350987,"+",428.6
"ENSG00000124116","WFDC3","chr20",44420547,"-",5173.44
"ENSG00000101457","DNTTIP1","chr20",44420575,"+",5199.56
"ENSG00000175063","UBE2C","chr20",44441254,"+",6325.96
"ENSG00000101470","TNNC2","chr20",44455953,"-",180.8
"ENSG00000101473","ACOT8","chr20",44486048,"-",7344.04
"ENSG00000132801","ZSWIM3","chr20",44486219,"+",7324.56
"ENSG00000168612","ZSWIM1","chr20",44509847,"+",4549.24
"ENSG00000149634","SPATA25","chr20",44516238,"-",750.2
"ENSG00000100979","PLTP","chr20",44541003,"-",3017.28
"ENSG00000100982","PCIF1","chr20",44563316,"+",8401.84
"ENSG00000198026","ZNF335","chr20",44600833,"-",9115.04
"ENSG00000100985","MMP9","chr20",44637546,"+",1313.84
"ENSG00000124140","SLC12A5","chr20",44650328,"+",1437.52
"ENSG00000124160","NCOA5","chr20",44718580,"-",6847
"ENSG00000101017","CD40","chr20",44746905,"+",9213.83999999999
"ENSG00000149654","CDH22","chr20",44937137,"-",1031.88
"ENSG00000080189","SLC35C2","chr20",44993064,"-",6247.6
"ENSG00000062598","ELMO2","chr20",45035271,"-",5269.32
"ENSG00000198185","ZNF334","chr20",45142198,"-",2278.04
"ENSG00000149635","OCSTAMP","chr20",45179213,"-",1414.56
"ENSG00000158296","SLC13A3","chr20",45313124,"-",1641.2
"ENSG00000172315","TP53RK","chr20",45318276,"-",9051.11999999999
"ENSG00000197496","SLC2A10","chr20",45338278,"+",423.12
"ENSG00000064655","EYA2","chr20",45523262,"+",484.68
"ENSG00000267882","AL031666.2","chr20",45947245,"+",1082.8
"ENSG00000101040","ZMYND8","chr20",45985474,"-",10836.04
"ENSG00000124151","NCOA3","chr20",46130600,"+",13737.52
"ENSG00000196562","SULF2","chr20",46415360,"-",1354.8
"ENSG00000124126","PREX1","chr20",47444420,"-",7079.04
"ENSG00000124198","ARFGEF2","chr20",47538274,"+",9295.96
"ENSG00000124207","CSE1L","chr20",47662782,"+",10070.48
"ENSG00000124214","STAU1","chr20",47805288,"-",6634.4
"ENSG00000124228","DDX27","chr20",47835831,"+",6920.8
"ENSG00000124201","ZNFX1","chr20",47894756,"-",13699.04
"ENSG00000158445","KCNB1","chr20",48100490,"-",667.88
"ENSG00000124212","PTGIS","chr20",48184707,"-",358
"ENSG00000158470","B4GALT5","chr20",48330421,"-",5926.68
"ENSG00000197818","SLC9A8","chr20",48429249,"+",7637.92
"ENSG00000158480","SPATA2","chr20",48532080,"-",8467.96
"ENSG00000124226","RNF114","chr20",48552913,"+",9299.84
"ENSG00000124216","SNAI1","chr20",48599512,"+",1437.16
"ENSG00000244687","UBE2V1","chr20",48732496,"-",7014.52
"ENSG00000240849","TMEM189","chr20",48770335,"-",5675.4
"ENSG00000172216","CEBPB","chr20",48807119,"+",3077
"ENSG00000196396","PTPN1","chr20",49126890,"+",10588.88
"ENSG00000042062","FAM65C","chr20",49307916,"-",546.76
"ENSG00000124171","PARD6B","chr20",49348080,"+",4969.6
"ENSG00000124243","BCAS4","chr20",49411466,"+",4296.08
"ENSG00000101126","ADNP","chr20",49547527,"-",7363.36
"ENSG00000000419","DPM1","chr20",49575060,"-",12373.04
"ENSG00000124217","MOCS3","chr20",49575350,"+",11917.6
"ENSG00000026559","KCNG1","chr20",49639675,"-",691.2
"ENSG00000101096","NFATC2","chr20",50179370,"-",1293.92
"ENSG00000054793","ATP9A","chr20",50384908,"-",762.24
"ENSG00000101115","SALL4","chr20",50419048,"-",525.88
"ENSG00000020256","ZFP64","chr20",50808524,"-",7654.32
"ENSG00000182463","TSHZ2","chr20",51588945,"+",1022.76
"ENSG00000171940","ZNF217","chr20",52210801,"-",5988.44
"ENSG00000064787","BCAS1","chr20",52687304,"-",404
"ENSG00000019186","CYP24A1","chr20",52790516,"-",672.68
"ENSG00000101132","PFDN4","chr20",52824501,"+",5564.56
"ENSG00000101134","DOK5","chr20",53092265,"+",292.96
"ENSG00000054803","CBLN4","chr20",54580528,"-",263.12
"ENSG00000124089","MC3R","chr20",54823787,"+",277.8
"ENSG00000124098","FAM210B","chr20",54933982,"+",1984
"ENSG00000101138","CSTF1","chr20",54967426,"+",13093
"ENSG00000022277","RTFDC1","chr20",55043646,"+",8401.8
"ENSG00000213714","FAM209B","chr20",55099784,"+",330.6
"ENSG00000124091","GCNT7","chr20",55100981,"-",327.36
"ENSG00000087510","TFAP2C","chr20",55204357,"+",482.64
"ENSG00000101144","BMP7","chr20",55841707,"-",211.16
"ENSG00000054796","SPO11","chr20",55904830,"+",326.88
"ENSG00000101146","RAE1","chr20",55926144,"+",20877.8
"ENSG00000256222","MTRNR2L3","chr20",55934878,"-",743.8
"ENSG00000132819","RBM38","chr20",55966453,"+",8096.4
"ENSG00000124092","CTCFL","chr20",56100708,"-",176.24
"ENSG00000124253","PCK1","chr20",56136136,"+",243.36
"ENSG00000124225","PMEPA1","chr20",56286592,"-",1625.12
"ENSG00000124237","C20orf85","chr20",56725982,"+",334
"ENSG00000124224","PPP4R1L","chr20",56884495,"-",6869.92
"ENSG00000124209","RAB22A","chr20",56884770,"+",6838.24
"ENSG00000124164","VAPB","chr20",56964174,"+",6743.24
"ENSG00000198768","APCDD1L","chr20",57089949,"-",409.28
"ENSG00000124222","STX16","chr20",57226308,"+",10641.4
"ENSG00000087460","GNAS","chr20",57414794,"+",313.6
"ENSG00000101158","NELFCD","chr20",57556262,"+",5900.76
"ENSG00000101160","CTSZ","chr20",57582309,"-",8650.44
"ENSG00000101162","TUBB1","chr20",57594308,"+",431.04
"ENSG00000124172","ATP5E","chr20",57607422,"-",7717.44
"ENSG00000101166","SLMO2","chr20",57617901,"-",7429.24
"ENSG00000124203","ZNF831","chr20",57766074,"+",231.12
"ENSG00000124205","EDN3","chr20",57875498,"+",203.24
"ENSG00000087495","PHACTR3","chr20",58152563,"+",207.36
"ENSG00000196074","SYCP2","chr20",58507209,"-",1032.08
"ENSG00000196227","FAM217B","chr20",58508818,"+",1368.56
"ENSG00000132825","PPP1R3D","chr20",58515352,"-",7957.04
"ENSG00000124215","CDH26","chr20",58533470,"+",219.44
"ENSG00000176659","C20orf197","chr20",58630979,"+",688.44
"ENSG00000130699","TAF4","chr20",60640866,"-",4942.8
"ENSG00000149657","LSM14B","chr20",60697516,"+",4498.72
"ENSG00000101182","PSMA7","chr20",60718514,"-",7906.40000000001
"ENSG00000184402","SS18L1","chr20",60718821,"+",6669.44
"ENSG00000101181","MTG2","chr20",60758080,"+",7616.68
"ENSG00000101180","HRH3","chr20",60795323,"-",469.24
"ENSG00000130703","OSBPL2","chr20",60813579,"+",3162.48
"ENSG00000130706","ADRM1","chr20",60878026,"+",6235.8
"ENSG00000130702","LAMA5","chr20",60942368,"-",1310.6
"ENSG00000171858","RPS21","chr20",60962120,"+",9998.6
"ENSG00000149679","CABLES2","chr20",60982339,"-",3200
"ENSG00000130701","RBBP8NL","chr20",61002629,"-",211.92
"ENSG00000130700","GATA5","chr20",61051026,"-",208.92
"ENSG00000174407","C20orf166","chr20",61147659,"+",279.68
"ENSG00000101187","SLCO4A1","chr20",61273796,"+",4535.32
"ENSG00000101188","NTSR1","chr20",61340188,"+",203.96
"ENSG00000101189","MRGBP","chr20",61427804,"+",3380.64
"ENSG00000060491","OGFR","chr20",61436176,"+",3562.28
"ENSG00000092758","COL9A3","chr20",61448413,"+",358.96
"ENSG00000101190","TCFL5","chr20",61493115,"-",2004
"ENSG00000101191","DIDO1","chr20",61569304,"-",8256.51999999999
"ENSG00000101193","GID8","chr20",61569440,"+",8258.28
"ENSG00000101194","SLC17A9","chr20",61583998,"+",6316.52
"ENSG00000125533","BHLHE23","chr20",61638387,"-",640.36
"ENSG00000149658","YTHDF1","chr20",61847538,"-",4969.16
"ENSG00000101197","BIRC7","chr20",61867275,"+",197.72
"ENSG00000101198","NKAIN4","chr20",61885892,"-",299.64
"ENSG00000101199","ARFGAP1","chr20",61904164,"+",4994.28
"ENSG00000101203","COL20A1","chr20",61924537,"+",147.2
"ENSG00000101204","CHRNA4","chr20",61992748,"-",266.84
"ENSG00000075043","KCNQ2","chr20",62103993,"-",399.12
"ENSG00000101210","EEF1A2","chr20",62130668,"-",391.2
"ENSG00000125534","PPDPF","chr20",62152132,"+",2967.6
"ENSG00000101213","PTK6","chr20",62168723,"-",1874
"ENSG00000125508","SRMS","chr20",62178857,"-",473.72
"ENSG00000125531","C20orf195","chr20",62184372,"+",2184.88
"ENSG00000130589","HELZ2","chr20",62205592,"-",2912.8
"ENSG00000101216","GMEB2","chr20",62258381,"-",6953.12
"ENSG00000197457","STMN3","chr20",62284963,"-",882.72
"ENSG00000258366","RTEL1","chr20",62289162,"+",5150.24
"ENSG00000197114","ZGPAT","chr20",62338793,"+",7184.44
"ENSG00000125520","SLC2A4RG","chr20",62371210,"+",3360.68
"ENSG00000130584","ZBTB46","chr20",62462597,"-",1961.36
"ENSG00000183260","ABHD16B","chr20",62492565,"+",608.36
"ENSG00000101150","TPD52L2","chr20",62496580,"+",7309.32
"ENSG00000101152","DNAJC5","chr20",62526454,"+",5657.24
"ENSG00000198276","UCKL1","chr20",62587800,"-",5104.48
"ENSG00000196700","ZNF512B","chr20",62601223,"-",3448.8
"ENSG00000130590","SAMD10","chr20",62610995,"-",8853.12
"ENSG00000101161","PRPF6","chr20",62612430,"+",8290.88
"ENSG00000203883","SOX18","chr20",62680979,"-",778.8
"ENSG00000171703","TCEA2","chr20",62688438,"+",2196.08
"ENSG00000171700","RGS19","chr20",62711324,"-",5703.56
"ENSG00000125510","OPRL1","chr20",62711470,"+",5157.6
"ENSG00000171695","C20orf201","chr20",62715712,"-",1413.52
"ENSG00000125522","NPBWR2","chr20",62738184,"-",953.6
"ENSG00000196132","MYT1","chr20",62783143,"+",317.72
"ENSG00000203880","PCMTD2","chr20",62887047,"+",4434.48
"ENSG00000166351","POTED","chr21",14982497,"+",295.68
"ENSG00000188992","LIPI","chr21",15583212,"-",326.4
"ENSG00000155304","HSPA13","chr21",15755509,"-",9834.12
"ENSG00000155307","SAMSN1","chr21",15955723,"-",456.48
"ENSG00000243440","AF165138.7","chr21",16015428,"-",330.84
"ENSG00000180530","NRIP1","chr21",16438231,"-",6131.56
"ENSG00000155313","USP25","chr21",17102495,"+",7201.52
"ENSG00000232560","C21orf37","chr21",18811207,"+",563.36
"ENSG00000154639","CXADR","chr21",18885223,"+",2313.64
"ENSG00000154640","BTG3","chr21",18985268,"-",6765.04
"ENSG00000154642","C21orf91","chr21",19191703,"-",11252.84
"ENSG00000154645","CHODL","chr21",19273579,"+",1012.44
"ENSG00000154646","TMPRSS15","chr21",19775970,"-",289.2
"ENSG00000154654","NCAM2","chr21",22370632,"+",298.72
"ENSG00000154719","MRPL39","chr21",26979801,"-",9040.35999999999
"ENSG00000154721","JAM2","chr21",27011593,"+",4681.96
"ENSG00000154727","GABPA","chr21",27107257,"+",12418.84
"ENSG00000154723","ATP5J","chr21",27107965,"-",12612.76
"ENSG00000142192","APP","chr21",27543446,"-",4626.52
"ENSG00000166265","CYYR1","chr21",27945581,"-",359.92
"ENSG00000154734","ADAMTS1","chr21",28217728,"-",491.04
"ENSG00000154736","ADAMTS5","chr21",28339439,"-",326.84
"ENSG00000156239","N6AMT1","chr21",30257695,"-",4280.76
"ENSG00000198862","LTN1","chr21",30365277,"-",8299.64
"ENSG00000156253","RWDD2B","chr21",30391685,"-",7798
"ENSG00000156256","USP16","chr21",30396937,"+",7354.88
"ENSG00000156261","CCT8","chr21",30446010,"-",10337.2
"ENSG00000156265","MAP3K7CL","chr21",30449811,"+",2721.2
"ENSG00000156273","BACH1","chr21",30671219,"+",10021.92
"ENSG00000171189","GRIK1","chr21",31312282,"-",288.6
"ENSG00000156282","CLDN17","chr21",31538971,"-",380.12
"ENSG00000156284","CLDN8","chr21",31588469,"-",370.68
"ENSG00000188694","KRTAP24-1","chr21",31655276,"-",361.88
"ENSG00000232263","KRTAP25-1","chr21",31661832,"-",449.56
"ENSG00000197683","KRTAP26-1","chr21",31692607,"-",380.04
"ENSG00000206107","KRTAP27-1","chr21",31710012,"-",241.44
"ENSG00000186980","KRTAP23-1","chr21",31720924,"-",458.88
"ENSG00000182816","KRTAP13-2","chr21",31744557,"-",529
"ENSG00000198390","KRTAP13-1","chr21",31768391,"+",325.4
"ENSG00000240432","KRTAP13-3","chr21",31798230,"-",287.12
"ENSG00000186971","KRTAP13-4","chr21",31802593,"+",268.8
"ENSG00000186970","KRTAP15-1","chr21",31812645,"+",286.4
"ENSG00000184351","KRTAP19-1","chr21",31852636,"-",480.56
"ENSG00000186965","KRTAP19-2","chr21",31859667,"-",379
"ENSG00000244025","KRTAP19-3","chr21",31864275,"-",284.64
"ENSG00000186967","KRTAP19-4","chr21",31869428,"-",371.56
"ENSG00000186977","KRTAP19-5","chr21",31874408,"-",314.36
"ENSG00000186925","KRTAP19-6","chr21",31914181,"-",286.56
"ENSG00000244362","KRTAP19-7","chr21",31933608,"-",357.44
"ENSG00000206106","KRTAP22-2","chr21",31962716,"-",316.64
"ENSG00000212938","KRTAP6-3","chr21",31964758,"+",238.56
"ENSG00000186930","KRTAP6-2","chr21",31971193,"-",307.2
"ENSG00000186924","KRTAP22-1","chr21",31973439,"+",369.36
"ENSG00000184724","KRTAP6-1","chr21",31986223,"-",531.96
"ENSG00000244624","KRTAP20-1","chr21",31988773,"+",530.76
"ENSG00000206105","KRTAP20-4","chr21",31992945,"+",325.84
"ENSG00000184032","KRTAP20-2","chr21",32007582,"+",340.44
"ENSG00000206104","KRTAP20-3","chr21",32015182,"+",411.44
"ENSG00000231068","KRTAP21-3","chr21",32091095,"-",286.28
"ENSG00000187026","KRTAP21-2","chr21",32119520,"-",445.04
"ENSG00000187005","KRTAP21-1","chr21",32127696,"-",315.84
"ENSG00000183640","KRTAP8-1","chr21",32185570,"-",524.32
"ENSG00000182591","KRTAP11-1","chr21",32253874,"-",391.52
"ENSG00000206102","KRTAP19-8","chr21",32410795,"-",463.92
"ENSG00000156299","TIAM1","chr21",32931290,"-",1952.92
"ENSG00000142168","SOD1","chr21",33031934,"+",6085.72
"ENSG00000156304","SCAF4","chr21",33104431,"-",9444
"ENSG00000142149","HUNK","chr21",33245627,"+",809.2
"ENSG00000159055","MIS18A","chr21",33651376,"-",7221.32
"ENSG00000170262","MRAP","chr21",33664123,"+",222.88
"ENSG00000142207","URB1","chr21",33765312,"-",7242.16
"ENSG00000256073","C21orf119","chr21",33765441,"+",7265.92
"ENSG00000166979","EVA1C","chr21",33784751,"+",673.36
"ENSG00000242220","TCP10L","chr21",33957845,"-",360.88
"ENSG00000265590","AP000275.65","chr21",33980026,"-",430
"ENSG00000159079","C21orf59","chr21",33984918,"-",6709.52
"ENSG00000159082","SYNJ1","chr21",34100351,"-",7408.92
"ENSG00000159086","PAXBP1","chr21",34144169,"-",10003.56
"ENSG00000205930","C21orf49","chr21",34144410,"+",9025.64
"ENSG00000205929","C21orf62","chr21",34186053,"-",674.24
"ENSG00000205927","OLIG2","chr21",34398215,"+",351.6
"ENSG00000184221","OLIG1","chr21",34442449,"+",1155.68
"ENSG00000229086","C21orf54","chr21",34542541,"-",476.44
"ENSG00000249624","AP000295.9","chr21",34621013,"+",609.6
"ENSG00000243646","IL10RB","chr21",34638664,"+",6262.28
"ENSG00000142166","IFNAR1","chr21",34696733,"+",7763.32
"ENSG00000159128","IFNGR2","chr21",34775201,"+",4528.52
"ENSG00000177692","DNAJC28","chr21",34864023,"-",4234.04
"ENSG00000159131","GART","chr21",34914464,"-",12358.64
"ENSG00000275224","SON","chr21",34915349,"+",14710.28
"ENSG00000159147","DONSON","chr21",34967920,"-",484.28
"ENSG00000205758","CRYZL1","chr21",35014160,"-",7392.76
"ENSG00000205726","ITSN1","chr21",35014783,"+",7501.72
"ENSG00000241837","ATP5O","chr21",35288158,"-",8386.36
"ENSG00000243927","MRPS6","chr21",35445822,"+",6794.12
"ENSG00000159197","KCNE2","chr21",35736322,"+",563.36
"ENSG00000205670","SMIM11","chr21",35747748,"+",4200.44
"ENSG00000180509","KCNE1","chr21",35884573,"-",360.92
"ENSG00000159200","RCAN1","chr21",35987382,"-",3786.32
"ENSG00000159212","CLIC6","chr21",36041687,"+",4420.16
"ENSG00000159216","RUNX1","chr21",36421641,"-",6574.92
"ENSG00000185917","SETD4","chr21",37432819,"-",5808.72
"ENSG00000159228","CBR1","chr21",37442284,"+",3722.24
"ENSG00000159231","CBR3","chr21",37507262,"+",3709.12
"ENSG00000142197","DOPEY2","chr21",37536838,"+",394.2
"ENSG00000159256","MORC3","chr21",37692486,"+",7353.76
"ENSG00000159259","CHAF1B","chr21",37757688,"+",2797.28
"ENSG00000159261","CLDN14","chr21",37948867,"-",652.2
"ENSG00000159263","SIM2","chr21",38071990,"+",544.68
"ENSG00000159267","HLCS","chr21",38362545,"-",1813.76
"ENSG00000183145","RIPPLY3","chr21",38378862,"+",734.56
"ENSG00000185808","PIGP","chr21",38445458,"-",10801.44
"ENSG00000182670","TTC3","chr21",38445570,"+",10695.2
"ENSG00000157538","DSCR3","chr21",38639833,"-",6708.12
"ENSG00000157540","DYRK1A","chr21",38739858,"+",9210.72
"ENSG00000157542","KCNJ6","chr21",39288741,"-",341.92
"ENSG00000184029","DSCR4","chr21",39493454,"-",243.72
"ENSG00000198054","DSCR8","chr21",39493544,"+",239.28
"ENSG00000157551","KCNJ15","chr21",39601836,"+",569.36
"ENSG00000157554","ERG","chr21",40033704,"-",445.32
"ENSG00000157557","ETS2","chr21",40177230,"+",4194.52
"ENSG00000183527","PSMG1","chr21",40555440,"-",10034
"ENSG00000185658","BRWD1","chr21",40685712,"-",7988.56
"ENSG00000205581","HMGN1","chr21",40721047,"-",10199.96
"ENSG00000182093","WRB","chr21",40752212,"+",4171.88
"ENSG00000157578","LCA5L","chr21",40817670,"-",3999.08
"ENSG00000185437","SH3BGR","chr21",40817796,"+",4026.52
"ENSG00000183778","B3GALT5","chr21",40928368,"+",350.96
"ENSG00000184809","C21orf88","chr21",40984749,"-",344
"ENSG00000183067","IGSF5","chr21",41117333,"+",215.48
"ENSG00000183036","PCP4","chr21",41239346,"+",211.96
"ENSG00000171587","DSCAM","chr21",42219039,"-",585.08
"ENSG00000182240","BACE2","chr21",42539727,"+",1137.6
"ENSG00000183844","FAM3B","chr21",42688660,"+",305.16
"ENSG00000183486","MX2","chr21",42733949,"+",6236.16
"ENSG00000157601","MX1","chr21",42792519,"+",1978.48
"ENSG00000184012","TMPRSS2","chr21",42903043,"-",330.72
"ENSG00000183421","RIPK4","chr21",43187249,"-",1419.68
"ENSG00000141956","PRDM15","chr21",43299591,"-",6627.44
